0,1,2
0,a brown dog laying on the floor on a rug.,0.8699813485145569
1,a small tree sitting in the middle of a field.,0.7534661293029785
2,a glass of wine and a glass on a table.,0.9031187891960144
3,a white car parked in front of a body of water.,0.8849927186965942
4,a black and white bird standing in the grass.,0.983832597732544
5,a bird sitting on top of a potted plant.,0.8392386436462402
6,a white bird flying over a field of grass.,0.9505369067192078
7,a couple of sheep standing in the grass next to a fence.,0.9136192798614502
8,a woman sitting at a table in a room.,0.8844282627105713
9,a wooden table with plates and chairs in a room.,0.9638231992721558
10,a red bird sitting on top of a tree branch.,0.8770477175712585
11,a large cathedral with a bunch of trees in front of it.,0.8427796959877014
12,a brown horse sticking its head out of a fence.,0.847271203994751
13,a couple of sheep grazing in a field of grass.,0.9499692916870117
14,a group of people standing around a raft in the water.,0.822751522064209
15,a living room with a couch and two lamps.,0.8410934805870056
16,a brown cow standing on the side of a road.,0.9847087264060974
17,a group of wooden tables and chairs in a room.,0.8514404892921448
18,a group of people pulling a horse drawn carriage in the snow.,0.8990662693977356
19,a living room with a green couch and a window.,0.9064788818359375
20,a cat laying on top of a wooden bench.,0.9350539445877075
21,a couple of trains are on the tracks.,0.8087522983551025
22,a couple of bags of luggage sitting next to a red wall.,0.8800816535949707
23,a person sitting on a bench in front of a book shelf.,0.9098514914512634
24,a couple of boats in the water on a cloudy day.,0.9272622466087341
25,a white dog sitting on top of a bed.,0.9384421110153198
26,a brown dog playing with a cow in the grass.,0.8935509324073792
27,a black cat laying on top of a couch.,0.9926140904426575
28,a man sitting on a couch reading a book.,0.9767469167709351
29,a black and white photo of a train on the tracks.,0.9965479373931885
30,a sheep and a dog standing next to a fence.,0.9087448120117188
31,a living room with a couch and a fireplace.,0.9940773248672485
32,a black motorcycle parked in a parking lot.,0.9645580053329468
33,a black train sitting on the tracks in a building.,0.8431077003479004
34,a white dog standing in the grass in a forest.,0.9003428220748901
35,a couple of school buses parked next to a fire hydrant.,0.9541478753089905
36,a brown and white dog laying on the floor next to a mirror.,0.8935449719429016
37,a brown horse standing in front of a fence.,0.9285678267478943
38,a white cat laying on top of a blanket.,0.8589959740638733
39,a couple of double decker buses driving down a street.,0.9170384407043457
40,a close up of a grey animal with a red eye.,0.8414623141288757
41,a couple of cats laying on a bed.,0.8843761086463928
42,a bike parked in front of a building.,0.880659818649292
43,a sheep grazing in a field of grass.,0.9121772646903992
44,a cat sitting on top of a chair in a room.,0.9152693748474121
45,a couple of birds standing in the grass.,0.8620105981826782
46,a brown dog sleeping on a pink couch.,0.7940850853919983
47,a couple of planes sitting on a runway at an airport.,0.895592451095581
48,a large airplane parked on the runway at an airport.,0.9160062670707703
49,a couple of women standing in front of a flag.,0.9365878701210022
50,a laptop computer sitting on a table with a plate of food.,0.9691548943519592
51,a toy truck sitting on top of a table with a table.,0.8016808032989502
52,a man and a woman petting a cow.,0.926328182220459
53,a motorcycle parked on the side of a road.,0.9702425599098206
54,a small plane parked in a hangar on display.,0.8300603628158569
55,a couple of boats parked in a display in a building.,0.821264922618866
56,a brown and white rabbit sitting on a bed.,0.8948121070861816
57,a cat laying on top of a table.,0.9044942855834961
58,a dog standing in a pile of leaves in a park.,0.8922451734542847
59,a black motorcycle parked on the side of a building.,0.9665191173553467
60,a red and white airplane flying in the sky.,0.8644027709960938
61,a couple of birds standing on a red couch.,0.9204766154289246
62,a woman sitting at a table with a cake and a plate.,0.9426400661468506
63,a black van with a laptop on the back of it.,0.8774141073226929
64,a group of double decker buses parked in front of a building.,0.9405094385147095
65,a red and white airplane on a runway.,0.96979159116745
66,a living room with a couch and a desk.,0.8846551179885864
67,a couple of black cows standing in a field.,0.9505345821380615
68,a bike parked in the snow in front of a building.,0.8987926244735718
69,a black and white cow standing in a field next to a building.,0.9198976159095764
70,a cat sitting in front of a window.,0.9576318264007568
71,a large white airplane parked on the runway at an airport.,0.9209444522857666
72,a man holding a bottle of beer in a room.,0.930020272731781
73,a television sitting on top of a table next to a wall.,0.866083025932312
74,a black and white cat laying on its back.,0.8998566269874573
75,a brown dog laying in the water in a pool.,0.844646692276001
76,a yellow school bus parked on the side of a road.,0.9903647303581238
77,a man walking next to a train on the tracks.,0.9185265898704529
78,a couple of men sitting in a room with televisions.,0.8647857308387756
79,a man sitting in a chair on a street.,0.83570396900177
80,a man sitting in a room with a tie.,0.7200149297714233
81,a pink and white train traveling down the tracks.,0.9577046036720276
82,a white bird flying over a body of water.,0.9934959411621094
83,a cat sitting in front of a window.,0.9430419206619263
84,a woman in a hat sitting on a horse.,0.876922070980072
85,a man and a woman sitting at a table holding wine glasses.,0.9506186842918396
86,a woman riding on the back of a white horse.,0.9648313522338867
87,a wooden table under a tree with a table.,0.8159602284431458
88,a bike parked next to a table in a room.,0.8715366721153259
89,a baby horse standing next to its mother in the grass.,0.8121702671051025
90,a couple of children sitting at a table with a baby.,0.8999582529067993
91,a group of dogs laying on a bed.,0.9639572501182556
92,a red bicycle parked next to a door of a building.,0.8511320352554321
93,a white dog laying on its back on a floor.,0.8856590390205383
94,a man riding a motorcycle in a parking lot.,0.7188724875450134
95,a yellow bicycle parked on the side of a street.,0.952897310256958
96,a person riding a motorcycle on a race track.,0.9243742823600769
97,a black sheep standing in the grass.,0.8968198895454407
98,a small bird sitting on top of a wooden post.,0.9465098977088928
99,a close up of a window on a red train.,0.8353056907653809
100,a group of double decker buses parked in a harbor.,0.8805418014526367
101,a silver car parked on the side of a building.,0.928796112537384
102,a person riding a motorcycle on a race track.,0.9668673276901245
103,a dog sitting in the front seat of a car.,0.9088795185089111
104,a red train traveling down the tracks.,0.9412178993225098
105,a person riding a horse on a field.,0.9543327689170837
106,a close up of a plane flying in the sky.,0.8563968539237976
107,a young baby sleeping in the back seat of a car.,0.8442765474319458
108,a group of double decker buses parked in a field.,0.9334552884101868
109,a group of potted plants on a table.,0.9572473168373108
110,a couple of men sitting on a rock in a river.,0.9197187423706055
111,a group of men walking down a road.,0.964533269405365
112,a double decker bus driving down a city street.,0.9746503829956055
113,a wooden table with two chairs and a window.,0.9118931889533997
114,a couple of boats in the water in front of tall buildings.,0.8586531281471252
115,a white kitten laying on top of a black table.,0.8852442502975464
116,a red couch with pillows on it in front of a television.,0.8820188045501709
117,a man sitting on a bike holding on to a pole.,0.7985752820968628
118,a yellow train traveling down the tracks.,0.8588125109672546
119,a microwave on top of a refrigerator in a room.,0.9243077635765076
120,a white dog sitting on a couch.,0.8968411684036255
121,a red truck parked on the floor of a room.,0.8252521753311157
122,a couple of cars parked in a parking lot.,0.886023759841919
123,a brown and white bird standing in the grass.,0.8857646584510803
124,a man standing in a field with a tree.,0.8843718767166138
125,two white microwaves sitting on top of a keyboard.,0.830315113067627
126,a red double decker bus driving down a city street.,0.9709289073944092
127,a close up of a person on a computer.,0.7226973176002502
128,a black sheep standing on top of a wooden fence.,0.9344586133956909
129,a couple of birds flying in the blue sky.,0.975256085395813
130,a large airplane flying in the blue sky.,0.9551393985748291
131,a woman wearing a tie standing in a street.,0.7995710968971252
132,a bottle of wine and a glass on a table.,0.9897474646568298
133,a group of people walking in front of a subway train.,0.9255238175392151
134,a green container sitting on top of a keyboard.,0.817598819732666
135,a red motorcycle parked in a room.,0.9792457818984985
136,a row of motorcycles parked on the side of a street.,0.9736709594726562
137,a brown horse standing next to a fence.,0.9256632924079895
138,a group of people sitting in a living room with laptops.,0.9214490056037903
139,a black and white dog sitting in a chair.,0.8052076697349548
140,a man doing a trick on a skateboard in the street.,0.9338251948356628
141,a large tire on a motorcycle on the grass.,0.7826876640319824
142,a large boat with ropes on a body of water.,0.8161616325378418
143,a bus parked on the side of a building.,0.9353547692298889
144,a black cat laying on top of a chair.,0.9133163094520569
145,a man standing on a street with a bike.,0.8121441602706909
146,a blue bus with a man on the front of it.,0.8831534385681152
147,a large airplane flying in the sky.,0.9001417756080627
148,a room with a bunch of shelves with items on it.,0.7110635638237
149,a bike with a yellow vest parked on the side of a street.,0.8062772750854492
150,a black train traveling down the tracks.,0.936025083065033
151,a blue and yellow bus driving down a city street.,0.9663633108139038
152,a group of potted plants sitting on the floor.,0.9427537322044373
153,a vase with flowers on a table in front of a mirror.,0.833141028881073
154,a small sail boat on the water under a cloudy sky.,0.8079311847686768
155,a boat sitting next to a dock in the water.,0.79137122631073
156,a red double decker bus parked on the street.,0.9311959147453308
157,a group of people sitting at a table.,0.9878178834915161
158,a stack of yarn sitting on top of a scooter.,0.817134439945221
159,a woman sitting in a chair holding a computer mouse.,0.9053031802177429
160,a man riding a motorcycle down a city street.,0.9666569828987122
161,a bike parked next to a tree with a clock.,0.8673511743545532
162,a brown dog standing next to a fence.,0.9516904950141907
163,a couple of women sitting on steps reading books.,0.8066616654396057
164,a couple of men sitting at a table with a tie.,0.9680542349815369
165,a woman walking down a field next to a tree.,0.8235180377960205
166,a double decker bus parked next to a tree.,0.8893661499023438
167,a woman laying on a couch with a cat.,0.9248924255371094
168,a large airplane taking off from an airport runway.,0.9864486455917358
169,a couple of horses standing on the side of a street.,0.9808984994888306
170,a white dog laying on a couch.,0.8898188471794128
