0,1
0,a cat laying on a rug next to a dog
1,a bird sitting on the ground in a field
2,a bottle of alcohol and a glass on a table
3,a car parked next to a body of water
4,a black bird standing in the grass
5,a bird is sitting on a flower pot
6,a white bird flying in a field of grass
7,two sheep grazing in a field next to a fence
8,a woman sitting at a table in a room
9,a wooden table and chairs on a porch with a window
10,two red birds sitting on a tree branch
11,a large church with a clock tower in a city
12,two horses are looking out of a wooden barn
13,a sheep and a baby lamb standing in a field
14,a group of people in the ocean with aogie board
15,a black couch with a black and white pattern
16,a brown and white cow standing on the side of a road
17,three wooden chairs sitting in a glass table
18,a dog pulling a man in a sleigh with a person on a sled
19,a living room with a green couch and a lamp
20,a cat sitting on top of a wooden box
21,a subway train with its door open at a station
22,a black chair sitting next to a red wall
23,a room with a chair and a bed and a book shelf
24,a black and white boat in the water
25,a dog standing in the sand in the desert
26,a brown cow grazing in a field of grass
27,a black cat laying on top of a couch
28,a living room with a table and a chair
29,a black and white photo of a train on the tracks
30,a brown and white cow standing next to a fence
31,a living room with a couch and a fireplace
32,a black motorcycle is parked on a street
33,a train sitting on the tracks next to a fence
34,a white dog standing in the grass in a field
35,a yellow school bus driving down a street with a fire hydrant
36,a dog laying on the floor under a table
37,a brown horse standing next to a fence
38,an orange and white cat sleeping on a blanket
39,a white bus driving down a street with a sign on it
40,a close up of a black bird with a red beak
41,a black and white cat laying on a bed
42,a bike parked on the side of a building
43,a sheep grazing in a field behind a fence
44,a cat sitting on top of a chair
45,a bird standing on a rock in the grass
46,an orange and white cat sleeping on a couch
47,a plane is on a runway with a plane
48,a delta connection airplane sitting on an airport runway
49,two people standing in front of a house with an american flag
50,a laptop computer sitting on top of a table
51,a model of a red racing car on a table
52,a man and a woman standing next to two horses
53,a motorcycle parked on the side of a road
54,a small airplane is on display in a museum
55,three boats are on display in a building
56,a brown and white rabbit sitting on a bed
57,a cat laying on top of a table
58,a dog on a leash on a pile of leaves
59,a motorcycle parked on a sidewalk in front of a building
60,a fighter jet is taking off from a runway
61,a bird standing next to a yellow flower
62,a woman sitting at a table with a cake and a bottle of alcohol
63,a purple and yellow truck parked on a street
64,three red double decker buses parked next to a building
65,a white and red airplane on an airport runway
66,a living room with a couch and a table
67,two cows grazing in a field of dry grass
68,a bike parked in the snow next to a bench
69,a black and white cow standing in a field
70,a cat sitting on a window sill looking out
71,a plane sitting on the runway at an airport
72,a man is holding a bottle of beer
73,a television sitting on top of a table
74,a close up of a black and white cat
75,a cow standing in the doorway of a building
76,a yellow school bus driving down a road
77,a train on the tracks with a man standing next to it
78,two men standing next to a man sitting in a chair
79,a woman walking down a street in a city
80,a man eating a bottle of beer in front of a television
81,a train is traveling down the tracks
82,a white bird flying over the water
83,a cat sitting on top of a window
84,a woman riding on the back of a horse
85,a man and a woman sitting at a table with glasses
86,a man riding a horse jumping over an obstacle
87,a table and chairs sitting next to a tree
88,a bike with a basket sitting on a wooden floor
89,a horse and a baby horse standing in a field
90,a family sitting at a table holding a baby
91,three dogs laying on top of a bed
92,a red bike parked next to a blue building
93,a white dog is laying on a colorful floor
94,a man riding a bike in front of a car
95,a yellow bike parked next to a curb
96,a person riding a blue motorcycle on a track
97,a black sheep is standing in the grass
98,a small bird sitting on a piece of wood
99,a person is sitting in the back of a red train
100,a double decker bus driving down a street next to the ocean
101,a small blue car parked in front of a building
102,a person riding a green motorcycle on a road
103,a dog sticking its head out the window of a car
104,a red train is traveling down the tracks
105,a man is riding a horse in a cart
106,an old airplane sitting on top of a building
107,a young child sitting in a car seat
108,a double decker bus is parked in the grass
109,three potted plants sitting on a window sill
110,two people in a boat in the rapids of a river
111,two men standing on the side of a road
112,a double decker bus driving down a city street
113,a table with two chairs and a vase of flowers on it
114,an aerial view of tall buildings in a city
115,a white and orange cat with a piece of food in its mouth
116,a red couch in a living room with a tv
117,a man is riding a bike in a race
118,a train traveling down the tracks near a fence
119,a microwave on top of a cabinet in a kitchen
120,a white dog is standing on a couch
121,a red toy car is sitting on the street
122,a car parked in a parking lot with a license plate
123,a bird is standing in the grass
124,a horse standing in a field with the sunset in the background
125,an old computer sitting on top of a desk
126,a red double decker bus driving down a street
127,a computer screen with a keyboard on it
128,a black and white cow standing behind a fence
129,two seagulls flying in the blue sky
130,a small plane flying in the blue sky
131,a woman leaning against a pole talking on her cell phone
132,a bottle of wine sitting next to a wine glass
133,a group of people waiting for a train at a subway station
134,a green vase sitting on a window sill with a plant
135,a red motorcycle parked next to a wall
136,a row of motorcycles parked on the side of a street
137,a brown horse standing behind a wire fence
138,a group of people standing in a living room
139,a gray and white cat with blue eyes sitting
140,a man on a skateboard on the road
141,a red motorcycle parked on the grass
142,a boat with ropes on the side of the ocean
143,a bus parked on the side of a street
144,a black cat sitting on top of a chair
145,a police officer standing on a street with a camera
146,a blue bus is parked on the street
147,an airplane is flying in the sky
148,a store with a sign on the side of a building
149,a bike parked next to a box on the street
150,a train traveling down the tracks in a city
151,a yellow and blue bus parked on a street
152,a group of potted plants sitting on a tile floor
153,a living room with a table and a stairway
154,a boat in front of a cloudy sky
155,three boats in the water with a windmill in the background
156,a red and yellow double decker bus parked on the street
157,a group of people sitting at a table in a restaurant
158,a cactus in a pot sitting on a curb
159,a woman sitting in an office holding a ball
160,a man riding a motorcycle in the street
161,a red bike parked next to a tree
162,a brown dog standing next to a fence
163,a woman sitting on the step with a child
164,two men standing at a table cutting a cake
165,a woman is walking down a dirt road
166,a sign sitting next to a palm tree next to
167,a man laying on a couch with a cat on his lap
168,an airplane is taking off from an airport runway
169,a group of cows walking down a road
170,a white puppy laying on a dog bed
171,a bird with a long beak standing in the water
172,a model of a yellow car on a track
173,a train on the tracks in front of a building
174,a red car parked in a parking lot
175,a man wearing a straw hat holding a bottle of beer
176,a table and chairs in a room with a window
177,a cat sitting on top of a wooden chair
178,a white boat sitting on the water with a sign
179,a bus is parked next to a stop sign
180,a living room with a blue chair and a table
181,a cow and a calf laying in a field
182,a living room with a tv in a book shelf
183,a small bird perched on a tree branch
184,a plane is on display in a museum
185,a cat laying in the grass next to a dog
186,a cat standing on a rock in the sun
187,a white dog laying in the grass with its head on a towel
188,a group of black sheep standing on a hill
189,a brown horse with a saddle is running
190,a bus driving down the street with its
191,a woman standing next to a horse in a barn
192,a man riding a motorcycle in a parking lot
193,two sheep standing on a rocky hill with bushes
194,a sheep grazing on a hill next to a body of water
195,a red double decker bus parked in front of an arch
196,a yellow toy car on display in a store
197,two buses are parked next to each other
198,two people in a green boat on the water
199,an australian airlines airplane flying in the sky
200,a man standing in the hallway of a train
201,a baby laying on a bed next to a cat
202,a young boy standing in a room holding a laptop
203,a cat is sitting in a cat bed
204,a group of birds flying over a body of water
205,a woman laying on the floor next to a brown dog
206,a train traveling down the tracks near a field
207,a white owl sitting on a branch next to a log
208,two dogs are playing in the snow
209,a sheep and a baby lamb grazing in a field
210,a brown and white dog standing on a road
211,a plane flying in the sky with its landing gear down
212,a white horse eating grass in a field
213,a bike parked next to a building
214,a small brown dog sitting on a bed
215,a small plane sitting on top of a runway
216,a boat is docked in front of a building
217,a boat floating on the water in the ocean
218,a white chair sitting on top of a wooden floor
219,a blue and white train traveling down the tracks
220,a blue truck parked in front of a house
221,two buses parked next to each other on a street
222,a living room with a television and a book shelf
223,a woman standing on a chair in a room
224,a living room with a tv and shelves with books
225,two pots of plants are sitting on a shelf
226,two men are standing next to a bike
227,three planes flying in formation in the sky
228,a man sitting on a couch looking at his cell phone
229,a cat sitting on top of a red couch
230,two cats are laying on a bed
231,a bird sitting on top of a wooden post
232,a blue motorcycle parked on the side of a driveway
233,a sheep standing on top of a hill with a tree
234,a woman is sitting on a yellow motorcycle
235,two orange chairs sitting in front of some plants
236,a black and white cat looking at its reflection in a mirror
237,a table with two bottles of beer and a person
238,a living room with a couch and a fireplace
239,a computer monitor and a keyboard on a desk
240,a blue and white bus driving down a street
241,a metal box sitting on the ground in the grass
242,a bottle of wine sitting on top of a table
243,a living room with a television and a piano
244,a man riding a horse on the beach
245,two green and yellow birds sitting on a shelf
246,a cat sitting on a shelf in a cabinet
247,a couch sitting on the ground in front of a building
248,a car is racing down a race track
249,a brown and white dog looking up at the camera
250,a young boy is holding a bottle of soda
251,a dog laying in a cage next to a person
252,a person riding a motorcycle down a road
253,a group of people sitting in a living room
254,a person doing a trick on a dirt bike
255,a man standing next to a bike in a store
256,a brown horse with a saddle on its back
257,an airplane is parked at the terminal at an airport
258,a person riding a horse jumping over a fence
259,a model of a red car on a black background
260,a train traveling down a track next to a mountain
261,a black train on the tracks next to a red building
262,a woman riding a bike with her leg in the air
263,a black and white cow laying in the grass
264,a man is standing in a living room
265,a black and white dog laying on a bed
266,a sheep standing on top of a grassy hill
267,an orange bike parked next to a tree
268,a red double decker bus parked on the side of a street
269,a room with a chair and a table and a lamp
270,a woman standing in a kitchen holding a bottle of soda
271,two women sitting on a couch with a baby
272,a white duck swimming in a body of water
