0,1,2
0,a cat laying on the floor under a table.,0.9602658748626709
1,a bird sitting on the ground in the woods.,0.9784709215164185
2,a bottle of alcohol and a glass on a table.,0.9673140048980713
3,a white car parked on the side of a body of water.,0.9649167656898499
4,a black and white bird standing on the grass.,0.948113739490509
5,a bird sitting on top of a flower pot.,0.989045262336731
6,a white bird flying over a green field of grass.,0.9621371030807495
7,a sheep and a lamb standing in a field.,0.9511948823928833
8,a woman with blonde hair sitting in a kitchen.,0.8937539458274841
9,a wooden table with chairs and a plate on it.,0.9577447175979614
10,a red bird perched on a tree branch.,0.9036952257156372
11,a church with a large clock tower in a city.,0.9194841384887695
12,a couple of horses sticking their heads out of a barn.,0.9275527596473694
13,a couple of sheep grazing in a field of grass.,0.956737220287323
14,a group of people playing in the water at the beach.,0.9929631948471069
15,a black couch with black pillows and a lamp on a wall.,0.8990598320960999
16,a brown and white cow standing on the side of a road.,0.9978899955749512
17,a group of wooden chairs sitting in a room.,0.8679009675979614
18,a group of people riding in a sled pulled by a dog.,0.9411826133728027
19,a living room with a green couch and a lamp.,0.99260014295578
20,a cat sitting on a table next to a wall.,0.938505232334137
21,a view of the inside of a train window.,0.877452552318573
22,a laptop computer sitting on top of a red table.,0.9459154605865479
23,a person sitting on a bench in front of a book shelf.,0.9773524403572083
24,a small boat in a large body of water.,0.9533843994140625
25,a small white dog laying in the sand on a beach.,0.9510148167610168
26,a brown cow grazing in a field of grass.,0.9982389211654663
27,a black cat laying on a couch.,0.9994632601737976
28,a small room with two beds and a table.,0.9293458461761475
29,a black and white photo of a train on the tracks.,0.9991520643234253
30,a brown and white cow standing next to a fence.,0.9992695450782776
31,a living room with green walls and a fireplace.,0.9950582981109619
32,a black motorcycle parked in a parking lot.,0.984306812286377
33,a man holding a pipe in front of a train.,0.9459203481674194
34,a white dog standing in a field of grass.,0.9949980974197388
35,a school bus is driving down a street next to a fire hydrant.,0.9611700177192688
36,a black and white dog sleeping under a table.,0.9876564741134644
37,a brown and white horse standing in a field.,0.9931368231773376
38,a cat laying on a blanket on a bed.,0.985065221786499
39,a view of a street with a pole and a street.,0.8694847226142883
40,a close up of a bird with a red head.,0.9375007748603821
41,a black and white cat laying on a pillow.,0.930658221244812
42,a bike leaning against a building with a window.,0.8877316117286682
43,a sheep is eating grass behind a wire fence.,0.8927618861198425
44,a cat sitting on top of a chair.,0.9823384284973145
45,a bird is standing in the grass in a tree.,0.808517575263977
46,a cat sleeping on a red couch.,0.9550336599349976
47,a couple of planes sitting on top of an airport runway.,0.899804413318634
48,a blue and white airplane sitting on a runway.,0.9210894703865051
49,a couple of women standing in front of a flag.,0.9859253764152527
50,a laptop computer sitting on top of a table.,0.9977952837944031
51,a race car sitting on top of a table.,0.9066737294197083
52,a man and a woman petting a horse.,0.992741584777832
53,a black motorcycle parked on the side of a road.,0.9930967092514038
54,a small airplane is on display in a museum.,0.9436594843864441
55,a couple of boats are on display in a building.,0.9756420850753784
56,a bunny sitting on top of a couch.,0.9935184121131897
57,a cat laying on top of a red pillow.,0.8819402456283569
58,a dog on a leash walking in the leaves.,0.9455373883247375
59,a motorcycle parked in front of a building.,0.9753566980361938
60,a small plane sitting on top of a runway.,0.9056210517883301
61,a bird standing on a table next to a flower.,0.9728137254714966
62,a woman sitting at a table with a cake with candles.,0.9526405930519104
63,a truck is parked on the side of the street.,0.8848736882209778
64,a group of buses parked in front of a building.,0.9544385075569153
65,a red and white plane is sitting on a runway.,0.9040006399154663
66,a striped couch in a room with a table.,0.916337251663208
67,a couple of cows eating grass in a field.,0.9324588179588318
68,a bike parked in the snow next to a house.,0.9337829947471619
69,a black and white cow standing in a field next to a white fence.,0.9794734120368958
70,a cat sitting on a window sill looking out a window.,0.9491286873817444
71,a large airplane is sitting on the runway at an airport.,0.950910210609436
72,a man holding a bottle of beer in his hand.,0.9390013217926025
73,a television sitting on top of a table.,0.9669148325920105
74,a close up of a black and white cat.,0.9983704090118408
75,a brown cow standing outside of a blue building.,0.9653324484825134
76,a yellow school bus is parked on the side of the road.,0.98378986120224
77,a man standing next to a train on the tracks.,0.999889075756073
78,a couple of men sitting in front of a computer.,0.9654891490936279
79,a city street with buildings and flowers on the side.,0.9341763854026794
80,a man is holding a bottle of beer in a room.,0.9486818313598633
81,a train is on the tracks at a train station.,0.9162489175796509
82,a white bird flying over a body of water.,0.9972435832023621
83,a cat is looking out of a window.,0.8815199136734009
84,a woman riding on the back of a horse.,0.991661787033081
85,a man and a woman sitting at a table with glasses.,0.9525392055511475
86,a person jumping a horse over an obstacle.,0.8459240198135376
87,a wooden table and chairs under a tree.,0.9623385071754456
88,a bike parked in a room with a basket.,0.9292267560958862
89,a white horse and a baby horse grazing in the grass.,0.905497133731842
90,a man and a woman holding a baby at a table.,0.9561915397644043
91,a group of dogs laying on a bed.,0.9650391340255737
92,a red bike parked next to a blue building.,0.94316166639328
93,a white cat laying on a orange and white checkered floor.,0.8607317209243774
94,a man riding a bike in front of a car.,0.9897795915603638
95,a couple of yellow bikes parked next to each other.,0.9925979971885681
96,a person riding a motorcycle on a race track.,0.9781728982925415
97,a black sheep standing in the grass.,0.990114152431488
98,a small bird perched on the top of a tree.,0.8703891038894653
99,a red train with a bucket of trash in the window.,0.9061384201049805
100,a couple of double decker buses parked on a street.,0.9312683939933777
101,a silver car parked next to a building.,0.8943600058555603
102,a person riding a motorcycle on a race track.,0.9348825216293335
103,a dog sitting in the passenger seat of a car.,0.9485196471214294
104,a red train is traveling down the tracks.,0.9877581596374512
105,a man riding a cart being pulled by a horse.,0.917041003704071
106,a close up of a propeller plane on top of trees.,0.8699266910552979
107,a young boy sitting in a car seat.,0.9172103404998779
108,a double decker bus parked in the grass.,0.9748741984367371
109,a group of potted plants on a window sill.,0.9648981094360352
110,a couple of people on a raft in a river.,0.9910311102867126
111,two men standing next to each other on a road.,0.9239054322242737
112,a double decker bus driving down a city street.,0.9891238808631897
113,a dining room table with chairs and a vase of flowers.,0.9387543797492981
114,a view of a large building with tall buildings.,0.868807852268219
115,an orange and white cat eating a piece of food.,0.985826313495636
116,a red couch with pillows and a chair.,0.9709731936454773
117,a man riding a bike on a track.,0.9946576952934265
118,a train is traveling down the tracks near a field.,0.8947054147720337
119,a cabinet with a microwave on top of it.,0.886458694934845
120,a small white dog sitting on a couch.,0.9517441987991333
121,a red car driving down a street.,0.9072104692459106
122,a car with a license plate on the back of it.,0.9645524621009827
123,a small bird is standing in the grass.,0.9849725365638733
