0,1,2
0,a dog laying on the floor under a rug.,0.9784259796142578
1,a bird sitting on the ground in the woods.,0.9779529571533203
2,a bottle of wine sitting next to a glass.,0.8978644013404846
3,a white car parked on the side of the water.,0.9317521452903748
4,a black and white bird standing on the grass.,0.9318734407424927
5,a bird sitting on top of a flower pot.,0.9842576384544373
6,a white bird flying over a green field of grass.,0.9210654497146606
7,a sheep standing next to a sheep in the grass.,0.9638054370880127
8,a woman standing in a room with two potted plants.,0.937065601348877
9,a wooden table with two plates and a vase of flowers.,0.9311043620109558
10,a small bird sitting on a branch next to a tree.,0.9465194344520569
11,a large church with a large clock on it.,0.8688076734542847
12,a couple of horses looking out of a wooden barn.,0.9597134590148926
13,a couple of sheep grazing in a field of grass.,0.9570850729942322
14,a group of people playing in the water at the beach.,0.9900135397911072
15,a black couch with white flowers on it.,0.9548848271369934
16,a brown and white cow standing in the grass.,0.982053816318512
17,a group of wooden chairs sitting in a room.,0.9439858794212341
18,a group of people in a sled pulled by a dog.,0.9526017904281616
19,a living room with a couch and a lamp.,0.9915803670883179
20,a cat is sitting next to a wall.,0.9231202006340027
21,a subway train with its doors open on a platform.,0.9902193546295166
22,a black chair in front of a red wall.,0.9557982683181763
23,a close up of a bench with a book shelf in the background.,0.9041605591773987
24,a large white boat with a lot of clouds in the sky.,0.884406328201294
25,a small white dog laying on the sand on a bed.,0.9049245715141296
26,a brown cow grazing in a field of grass.,0.9783758521080017
27,a black cat laying on a couch.,0.9932929873466492
28,a ceiling with a spoon hanging from it.,0.8620293140411377
29,a black and white photo of a train on the tracks.,0.9992367625236511
30,a brown and white cow standing next to a fence.,0.998055636882782
31,a living room with a couch and a fireplace.,0.9968221783638
32,a black motorcycle parked on the side of the street.,0.9498670101165771
33,a close up of a baseball bat on the floor.,0.9853761196136475
34,a white dog standing in a field next to trees.,0.9848148226737976
35,a yellow school bus is parked next to a fire hydrant.,0.9488197565078735
36,a black and white dog laying under a table.,0.9496416449546814
37,a brown and white horse standing in a field.,0.9587389826774597
38,a cat laying on a blanket on a bed.,0.961397647857666
39,a couple of power lines in the sky.,0.8930609226226807
40,a close up of a gray animal with a red spot on its head.,0.8492395877838135
41,a black and white cat laying on a bed.,0.998863935470581
42,a bike parked against a building with a window.,0.9172817468643188
43,a sheep is standing in a field behind a fence.,0.9035884141921997
44,a cat sitting on top of a chair.,0.9922357201576233
45,a bird perched on top of a pile of grass.,0.8547232151031494
46,a cat sleeping on a red couch.,0.932512640953064
47,a couple of small planes on a runway.,0.9363371729850769
48,a large airplane is sitting on the runway at an airport.,0.922733724117279
49,a couple of women standing in front of a house with a flag.,0.9777568578720093
50,a laptop computer sitting on a table with a plate of food.,0.9335017204284668
51,a red and white race car on a table.,0.9547953009605408
52,a man petting a horse on the nose.,0.9210945963859558
53,a black motorcycle parked on the side of a road.,0.9957400560379028
54,a small airplane on display in a museum.,0.9649901986122131
55,a group of boats are on display in a building.,0.9389846920967102
56,a bunny sitting on top of a couch.,0.9675441384315491
57,a cat laying on top of a red blanket.,0.9624415636062622
58,a dog on a leash standing in the leaves.,0.9718639850616455
59,a black motorcycle parked in front of a building.,0.9193300604820251
60,a red and white plane flying over an airport.,0.8738629817962646
61,a bird standing on a table next to a flower.,0.9819148778915405
62,a woman in a black dress standing in front of a window.,0.9174856543540955
63,a truck parked on the side of the road.,0.9612066149711609
64,a group of double decker buses parked in a parking lot.,0.9353294372558594
65,a red and white airplane sitting on a runway.,0.9136207103729248
66,a living room with a couch and a table.,0.9299435615539551
67,a cow standing in front of a wooden fence.,0.9882519245147705
68,a couple of bikes parked in the snow.,0.9943138957023621
69,a black and white cow standing in a field next to a fence.,0.9582791924476624
70,a cat sitting on a window sill looking out.,0.9304976463317871
71,a large airplane is parked on the runway at an airport.,0.9392877221107483
72,a close up of a man with curly hair.,0.9029896855354309
73,a close up of a television on a shelf.,0.9803202152252197
74,a close up of a black and white cat.,0.9541441798210144
75,a brown cow standing outside of a blue building.,0.9145945310592651
76,a road with trees and a telephone pole.,0.8515626788139343
77,a view of a train and power lines in the sky.,0.9033048152923584
78,a couple of men sitting in front of a computer.,0.9923161864280701
79,a city street with stairs and a fire hydrant.,0.872596025466919
80,a man standing in front of papers on a wall.,0.8432885408401489
81,a train is on the tracks next to a building.,0.981960117816925
82,a white bird flying over a body of water.,0.9794480800628662
83,a close up of a brown wall with a window.,0.8479492664337158
84,a man riding on the back of a horse.,0.9728187322616577
85,a man and a woman posing for a picture.,0.9798310399055481
86,a person riding a white horse jumping over an obstacle.,0.9176204800605774
87,a wooden table and chairs next to a tree.,0.9926167130470276
88,a bike parked on a wooden floor next to a basket.,0.8566581606864929
89,a white horse standing next to a baby horse in a field.,0.8353009223937988
90,a man and a woman holding a baby in a room.,0.9294172525405884
91,a group of dogs laying on a bed.,0.9860334992408752
92,a red bike parked next to a blue building.,0.9165463447570801
93,a white cat laying on a red floor.,0.9188072085380554
94,a man riding a bike next to a car.,0.9618485569953918
95,a yellow bike parked next to a street.,0.9699490666389465
96,a person riding a motorcycle on a race track.,0.975949764251709
97,a black sheep standing in the grass.,0.980760395526886
98,a small bird perched on top of a tree branch.,0.9481616020202637
99,a red and white train with a bucket of trash in it.,0.8381683826446533
100,a couple of double decker buses parked on a street.,0.9430291056632996
101,a silver car parked on a sidewalk next to a building.,0.9709189534187317
102,a person riding a green motorcycle on a track.,0.9170807003974915
103,a dog sitting in the passenger seat of a car.,0.9422942996025085
104,a red train is sitting on the tracks.,0.9650081396102905
105,a man riding a horse drawn carriage on a field.,0.9131066799163818
106,a close up of a propeller on top of a plane.,0.8975324630737305
107,a young boy sitting in a car seat.,0.975197434425354
108,a double decker bus parked in the grass.,0.954383909702301
109,a group of potted plants on a window sill.,0.9514509439468384
110,a couple of men are in a raft in the water.,0.8441405296325684
111,a couple of men standing on a road.,0.9636966586112976
112,a double decker bus driving down a city street.,0.9842579364776611
113,a glass vase with flowers on a table next to a window.,0.9744328856468201
114,a group of tall buildings in a city.,0.9913744330406189
