0,1
0,a cat laying on a rug in a room
1,a bird sitting on a rock in a forest
2,a bottle of wine sitting on a table
3,a car parked on the side of the road
4,a black and white bird is standing in the grass
5,a small bird sitting on a tree branch
6,a white bird flying over a green field
7,a group of sheep standing on a lush green field
8,a woman sitting at a table in a restaurant
9,a wooden table with a vase on top of it
10,a bird is perched on a tree branch
11,a very tall building with a clock on it
12,a couple of horses standing next to a barn
13,a sheep grazing in a field of grass
14,a group of people on a surfboard in the water
15,a bed with a black and white bedspread
16,a brown and white cow standing next to a tree
17,a group of wooden chairs sitting next to each other
18,a group of people riding on a horse drawn carriage
19,a living room with a couch and a chair
20,a cat sitting on a table next to a table
21,a train is parked at a train station
22,a cell phone sitting next to a red suitcase
23,a man sitting on a couch in a living room
24,a large boat in a body of water
25,a small white dog is on a bed
26,a brown cow eating grass in a field
27,a black cat laying down on a couch
28,a couple of birds sitting on top of a table
29,a black and white photo of a train on a track
30,a close up of a cow in a field
31,a living room filled with furniture and a fire place
32,a motorcycle is parked in a parking lot
33,a man in a suit and hat standing next to a train
34,a white dog standing on top of a grass covered field
35,a school bus parked in a parking lot
36,a black and white dog laying on a rug
37,a brown horse standing next to a brown horse
38,a cat is laying on a red blanket
39,a truck is parked on the side of the road
40,a close up of a bird with a red collar
41,a black and white cat sitting on a couch
42,a bike parked in front of a building
43,a sheep is eating grass in a field
44,a cat sitting on top of a metal bench
45,a small bird sitting on a tree branch
46,a brown and white dog laying on a red blanket
47,a small plane is sitting on a runway
48,a large air plane on a run way
49,a man and woman standing next to each other
50,a laptop computer sitting on top of a table
51,a red toy car sitting on top of a red car
52,a man and a woman feeding a cow
53,a man riding on the back of a motorcycle
54,a small airplane is parked in a garage
55,a group of boats are parked in a row
56,a cat laying on top of a blanket on a bed
57,a cat that is laying on a couch
58,a brown horse standing in the middle of a field
59,a motorcycle parked in front of a building
60,a large air plane flying over a building
61,a large bird is standing on a table
62,a woman sitting at a table with a cake
63,a pickup truck parked in a parking lot
64,a group of buses parked in front of a building
65,a large jetliner sitting on top of an airport runway
66,a living room filled with furniture and a window
67,a couple of cows grazing in a field
68,a person on a snow board in the snow
69,a black and white cow standing in a field
70,a cat sitting on a windowsill looking out the window
71,a large air plane on a run way
72,a man holding a bottle of wine and a wine glass
73,a television set is shown on a television
74,a black and white cat laying on a couch
75,a cow that is standing in the dirt
76,a school bus parked in a parking lot
77,a train traveling down tracks next to a forest
78,a man sitting on a couch next to a man
79,a city street lined with tall buildings
80,a man in a tie is holding a tie
81,a train traveling down train tracks near a forest
82,a white seagull flying over a body of water
83,a cat is looking out of a window
84,a woman riding on the back of a brown horse
85,a man and a woman holding wine glasses
86,a woman riding on the back of a white horse
87,a wooden bench sitting next to a tree
88,a bike parked in a room next to a wall
89,a couple of horses that are standing in the grass
90,a group of people sitting around a wooden table
91,a couple of dogs laying on a bed
92,a bike parked next to a blue building
93,a white cat laying on a red carpet
94,a man riding a bike down a street
95,a bike parked next to a metal pole
96,a man riding on the back of a motorcycle
97,a black cow standing in a field of grass
98,a small bird sitting on a tree branch
99,a black and red train sitting in a train car
100,a double decker bus parked in a parking lot
101,an old car parked in a parking lot
102,a man riding a motorcycle down a street
103,a dog sitting in the drivers seat of a car
104,a red and yellow train traveling down train tracks
105,a person riding a horse in a field
106,a small plane is hanging from the ceiling
107,a young child is sitting in a car with a cell phone
108,a green bus parked next to a yellow bus
109,a vase of flowers sitting on a kitchen counter
110,a man riding a wave on top of a surfboard
111,a couple of people standing next to each other
112,a double decker bus driving down a street
113,a table with a vase and flowers in it
114,a large building with a large clock tower
115,a cat that is standing on a blanket
116,a living room with a red couch and a book shelf
117,a man riding a bike with a helmet on
118,a train traveling through a lush green countryside
119,a white refrigerator freezer sitting inside of a kitchen
120,a white teddy bear sitting on a couch
121,a red truck parked in a parking lot
122,a car is parked in a parking lot
123,a close up of a small bird in the grass
124,the sun is setting on a cloudy day
125,a microwave oven sitting on top of a counter
126,a red double decker bus driving down a street
127,a close up of a cell phone with a message on it
128,a close up of a horse behind a fence
129,a white bird flying in the blue sky
130,a white and blue plane flying in the sky
131,a woman wearing a tie and a dress
132,a bottle of wine and a glass of wine
133,a group of people walking down a train platform
134,a vase with a flower in it sitting on a table
135,a red motorcycle parked on the side of a road
136,a close up of a motorcycle parked on a city street
137,a brown horse standing next to a fence
138,a group of people standing around a living room
139,a close up of a cat looking at the camera
140,a man riding a skateboard down a street
141,a red and black fire hydrant in the grass
142,a couple of birds sitting on top of a boat
143,a bus parked on the side of the road
144,a cat laying on a chair next to a pair of scissors
145,a man standing next to a man on a bike
146,a blue bus parked on a street
147,a large jetliner flying through a cloudy sky
148,a store with a variety of items on display
149,a bike with a basket attached to it
150,a train traveling down train tracks next to a forest
151,a blue bus parked on the side of a street
152,a bunch of potted plants sitting on a counter
153,a room with a table and a vase of flowers
154,a view of a sunset and a cloudy sky
155,a group of boats floating on top of a body of water
156,a double decker bus parked in a field
157,a group of people sitting at a table
158,a potted plant is sitting on a sidewalk
159,a woman is playing a video game
160,a man riding a motorcycle down a street
161,a tree with a tree in the background
162,a brown dog standing on top of a dirt field
163,a man cutting a cake with a knife
164,a man in a white shirt and tie sitting at a table
165,a woman standing in a field holding a pink frisbee
166,a picture of a cat on a pole
167,a woman laying on a couch holding a cat
168,a white and blue plane is taking off
169,a couple of cows standing on a dirt road
170,a white dog laying on a white blanket
171,a large white bird standing on a beach
172,a yellow car parked in a parking lot
173,a train that is sitting on the tracks
174,a red car parked in a parking lot
175,a man wearing a hat and holding a cell phone
176,a dining room table with chairs and a table
177,a cat sitting on a chair in a room
178,a boat is sitting on the shore of a lake
179,a black and white photo of a bus
180,a living room filled with furniture and a book shelf
181,a couple of animals that are laying down in the grass
182,a living room with a tv and a couch
183,a yellow and black bird perched on a branch
184,a large propeller airplane sitting inside of a hangar
185,two baby lambs laying down in the grass
186,a cat that is laying down on a rock
187,a white dog with a blue sweater on a leash
188,a herd of sheep standing on top of a grass covered field
189,a brown horse standing next to a brown horse
190,a bus driving down a street next to a tall building
191,a woman standing next to a horse in a barn
192,a man riding a bike down a street
193,a white sheep standing next to a tree
194,a white horse standing on top of a lush green field
195,a large building with a clock tower on it
196,a yellow and black car parked in a parking lot
197,a group of buses parked in a parking lot
198,a person in a green boat on a body of water
199,a large passenger jet flying through a blue sky
200,a woman standing in a train next to a train
201,a baby laying on a bed with a cat
202,a young girl is holding a pink toothbrush
203,a cat sitting on a bed in a room
204,a flock of birds flying in the sky
205,a man and a dog are on the floor
206,a red and white train traveling down train tracks
207,a gray and white cat sitting on a rock
208,a dog and a dog are playing in the snow
209,a couple of sheep standing on top of a grass covered field
210,a dog is walking on the side of the road
211,a large air plane flying in the air
212,a horse that is standing in the grass
213,a bike parked on a sidewalk next to a building
214,a brown dog sitting on top of a couch
215,a black and white photo of a propeller plane
216,a black and white photo of a city street
217,a boat that is sitting in the water
