0,1
0,a cat lying on a carpet
1,a bird sitting on a rock
2,a bottle and a glass of wine
3,a car on a road by the water
4,a bird standing in the grass
5,a bird perched on a plant
6,a white bird in the grass
7,sheep in a fenced in pasture
8,a woman sitting in a chair
9,a table with plates and a plate on it
10,a bird on a tree branch
11,a large building with a clock on it
12,horses peeking out of a barn
13,a sheep and its baby in a field
14,a group of people in the ocean
15,a black couch with a lamp on top of it
16,a cow standing on a dirt road
17,a group of chairs
18,a group of people on a sled pulled by a horse
19,a living room with a black couch
20,a cat sitting on a table
21,a train is stopped at a station
22,a chair and a stool in a room
23,a person's legs and a chair in a room
24,a boat on the water
25,a small white dog on a carpet
26,a cow grazing in a field
27,a cat lying on a chair
28,a room with a couch and a table
29,a train on the railway tracks
30,a cow looking over a fence
31,a living room with a fireplace
32,a motorcycle parked in a parking lot
33,a man in a field
34,a dog standing in a grassy area
35,a yellow bus on the street
36,a dog lying on the floor
37,a horse with a halter
38,a cat lying on a blanket
39,a bus travels down the road
40,a bird with a red and black beak
41,a black and white cat
42,a balcony on a building
43,a brown animal with horns
44,a cat sitting on a chair
45,a bird standing in a field
46,a cat sleeping on a couch
47,a plane taking off from a runway
48,a large airplane on the runway
49,a man and woman posing for a picture
50,a laptop sits on a table
51,a red race car
52,a man kissing a woman on the nose of a horse
53,a motorcycle parked on a road
54,a military plane in a museum
55,several boats in a large building
56,a rabbit on a bed
57,a cat lying on a blanket
58,a dog standing on leaves
59,a motorcycle parked on the sidewalk
60,a plane on a pole
61,a bird standing on a flower
62,a woman standing next to a table full of food
63,a blue truck with gold writing on it
64,a group of red buses parked on the side of a road
65,a passenger airplane on the runway
66,a living room with a couch and a table
67,a couple of horses eating grass
68,bicycles in the snow
69,a horse eating grass
70,a cat sitting in front of a window
71,a large white airplane
72,a person holding a bottle of beer
73,a door with a glass window
74,a cat and a cat
75,a cow standing in front of a blue building
76,a yellow bus parked on the side of a road
77,a train on the railway tracks
78,a man sitting in a chair with a boy sitting in a chair
79,a street with buildings and bicycles
80,a man sitting at a table
81,a train on the railway tracks
82,a seagull flying over the ocean
83,a cat looking out a window
84,a man riding a horse
85,a man and woman smiling at the camera
86,a person riding a horse
87,a tree with a table and chairs outside
88,a bicycle with a basket on it
89,a horse and a horse in a meadow
90,a family sitting at a table
91,a group of puppies on a bed
92,a bicycle leaning against a blue wall
93,a cat lying on a red and white surface
