0,1,2
0,a dog laying on the floor next to a person.,0.9018274545669556
1,a couple of birds sitting on the ground in a field.,0.9719425439834595
2,a glass of wine and a bottle on a table.,0.8964696526527405
3,a body of water with a island in the middle of it.,0.8951678276062012
4,a black bird standing in the grass.,0.9259001612663269
5,a bird sitting on top of a tree branch.,0.8637508153915405
6,a white bird flying over a field of grass.,0.9685659408569336
7,a couple of sheep standing next to a fence.,0.9212007522583008
8,a young child looking at a window in a kitchen.,0.8069647550582886
9,a wooden table with chairs and plates on it.,0.9057232737541199
10,a couple of birds sitting on a tree branch.,0.9591768383979797
11,a large cathedral with a bunch of trees in front of it.,0.8065243363380432
12,a brown horse sticking its head over a wooden fence.,0.8745041489601135
13,a sheep grazing in a field of grass.,0.9575788378715515
14,a group of people riding a raft in the water.,0.8712992668151855
15,a living room with a couch and a lamp.,0.9498616456985474
16,a brown and white cow standing next to a tree.,0.998548686504364
17,a group of wooden chairs sitting in a room.,0.9175247550010681
18,a group of people sitting in a horse drawn carriage in the snow.,0.8883156180381775
19,a living room with a couch and a lamp.,0.9078026413917542
20,a cat sleeping on top of a wooden chair.,0.9444954991340637
21,a couple of trains are on the tracks.,0.8006139993667603
22,a chair and a table in front of a red wall.,0.8992410898208618
23,a person sitting on a chair in front of a book shelf.,0.8489224314689636
24,a couple of boats sitting on the water.,0.8515357375144958
25,a small dog standing on top of a bed.,0.849479079246521
26,a brown cow grazing in a field with a dog.,0.9529150724411011
27,a black cat laying on top of a couch.,0.9903607964515686
28,a man holding a remote control in his hand.,0.7530484795570374
29,a black and white photo of two trains.,0.905017614364624
30,a dog and a horse standing next to a fence.,0.8891077041625977
31,a living room with a couch and a fireplace.,0.9932178854942322
32,a black motorcycle parked in front of a building.,0.8403043150901794
33,a man in a suit and tie standing in front of a field.,0.8880544304847717
34,a white dog standing in the grass in a forest.,0.9016857147216797
35,a couple of school buses parked on a city street.,0.8972718715667725
36,a close up of a dog looking at its reflection in a mirror.,0.9573135375976562
37,a brown horse standing next to a fence.,0.9904308915138245
38,a baby kitten sitting on top of a bed.,0.8801028728485107
39,a couple of buses and a train on a street.,0.8117978572845459
40,a close up of a grey cat with a red eye.,0.7890358567237854
41,a black and white dog sitting on the floor next to a bag.,0.7860797047615051
42,a bicycle parked in front of a building with two windows.,0.8504064083099365
43,a sheep grazing on grass in a field.,0.9166885018348694
44,a cat sitting on top of a chair.,0.9116690158843994
45,a large bird standing in the tall grass.,0.8731730580329895
46,a brown and white cat sleeping on a pink couch.,0.830072820186615
47,a group of airplanes parked on a runway at an airport.,0.8461830615997314
48,a large airplane sitting on the runway at an airport.,0.8729141354560852
49,a couple of women standing in front of a flag.,0.9454905986785889
50,a laptop computer sitting on a table with a plate of food.,0.9433612823486328
51,a red fire truck sitting on top of a table.,0.9093778729438782
52,a man and a woman petting a horse.,0.9752482771873474
53,a black motorcycle parked on the side of a road.,0.9353340864181519
54,a small plane parked behind a blue fence in a building.,0.8060691952705383
55,a group of boats parked in a display in a building.,0.8115503787994385
56,a couple of cats sitting on a couch.,0.7830340266227722
57,a brown and white cat laying on top of a table.,0.8473854064941406
58,a bunch of birds sitting on a tree.,0.8483211398124695
59,a black motorcycle parked on the side of a building.,0.9470884799957275
60,a large airplane flying over two trees in the sky.,0.8801524043083191
61,a large bird standing next to a umbrella.,0.832011878490448
62,a table with a cake and a plate of cake on it.,0.8859221339225769
63,a laptop computer sitting on the back of a truck.,0.8548870086669922
64,a group of double decker buses parked in front of a building.,0.9102499485015869
65,a red and white airplane on a runway.,0.9137142300605774
66,a black and white striped couch in a living room.,0.8825913071632385
67,a couple of brown horses grazing in a field.,0.8484598994255066
68,a bike parked in the snow in front of a building.,0.8721222877502441
69,a black and white cow standing in a field.,0.9668617248535156
70,a cat sitting in front of a window.,0.9902205467224121
71,a large airplane parked on the runway at an airport.,0.9525948762893677
72,a man holding a bottle of wine in a room.,0.9280722737312317
73,a television sitting in front of a window.,0.9219241738319397
74,a black and white cat laying on its back.,0.8234503865242004
75,a brown dog standing next to a door.,0.9434575438499451
76,a yellow school bus parked on the side of a road.,0.9659280776977539
77,a man walking next to a train on the tracks.,0.940098762512207
78,a couple of men sitting in a room playing a video game.,0.9003369808197021
79,a row of bicycles parked on the side of a building.,0.851824939250946
80,a man sitting in front of a vase with flowers holding a bottle of beer.,0.8518989086151123
81,a pink and white train on the tracks.,0.9628806710243225
82,a white bird flying over a body of water.,0.9511533379554749
83,a close up of a window in a room with a door.,0.8155985474586487
84,a woman in a hat riding on the back of a horse.,0.8750161528587341
85,a man and a woman sitting at a table holding wine glasses.,0.970217764377594
86,a white horse standing next to a red bench.,0.888696014881134
87,a wooden tree with a table in a house.,0.7911136150360107
88,a bike parked next to a table with a umbrella.,0.8033053278923035
89,a couple of baby horses standing in the grass.,0.8996926546096802
90,a man and a woman holding a baby at a table.,0.9228545427322388
91,a couple of brown dogs laying on a bed.,0.9415248036384583
92,a red bike parked in front of a wooden door.,0.88919997215271
93,a white dog laying on the floor.,0.8390712738037109
94,a person riding skis down a street.,0.875795304775238
95,a yellow bicycle parked next to a street.,0.9301465749740601
96,a person riding a motorcycle on a race track.,0.9308459758758545
97,a black sheep standing on the ground in the grass.,0.9372498989105225
98,a close up of a wooden bird in front of a window.,0.86143958568573
99,a person looking out of a window of a train.,0.8167184591293335
100,a group of double decker buses parked in a parking lot.,0.8660443425178528
101,a black car parked next to a building with a bike.,0.9200196266174316
102,a person riding a motorcycle on a race track.,0.9188162684440613
103,a dog sitting in the drivers seat of a car.,0.8681573271751404
104,a red train traveling down the tracks in a field.,0.9439890384674072
