0,1,2
0,a cat laying on a rug under a table.,0.8418204188346863
1,a bird sitting on the ground in the woods.,0.98568195104599
2,a bottle of alcohol and a glass on a table.,0.9354355931282043
3,a island on the middle of a body of water.,0.8814281821250916
4,a black and white bird standing in the grass.,0.9566043615341187
5,a bird sitting on top of a flower pot.,0.9681079387664795
6,a white bird flying over a green field of grass.,0.9039162993431091
7,a couple of sheep standing in a field behind a fence.,0.9394880533218384
8,a woman sitting at a bar with a glass of wine.,0.9434035420417786
9,a wooden table with two plates and a vase on it.,0.9451472163200378
10,a couple of birds perched on a tree branch.,0.9695771336555481
11,a large church with a large cross on top of it.,0.826594889163971
12,a couple of horses looking out of a wooden barn.,0.8948936462402344
13,a couple of sheep grazing in a field of grass.,0.9929582476615906
14,a group of people playing in the water with a boogie board.,0.9082404971122742
15,a black couch with black and white pillows and a lamp.,0.906182050704956
16,a brown and white cow standing on the side of a road.,0.9765405058860779
17,a group of wooden chairs with wheels on a floor.,0.8405622243881226
18,a woman and a dog in the snow with a sled.,0.9670066833496094
19,a living room with a green couch and a lamp.,0.9973642230033875
20,a close up of a cat sitting next to a wall.,0.9597635865211487
21,a subway train with its doors open at a station.,0.9427222609519958
22,a chair and a table next to a red wall.,0.934761643409729
23,a person sitting on a chair in front of a book shelf.,0.9831823706626892
24,a large white boat with a lot of clouds in the background.,0.8360956311225891
25,a small white dog laying on the sand on a beach.,0.8490186333656311
26,a brown cow grazing on grass in a field.,0.962585985660553
27,a black cat sitting on a couch.,0.9967613220214844
28,a living room with a couch and a table with blankets.,0.8882459402084351
29,a black and white photo of a trolley car.,0.9139395356178284
30,a brown and white cow standing next to a fence.,0.9994221925735474
31,a living room with green walls and a fireplace.,0.9986072182655334
32,a black motorcycle parked on the side of the street.,0.9475618004798889
33,a man standing in front of a train.,0.9787331819534302
34,a white dog standing in the grass in front of a tree.,0.987800121307373
35,a yellow school bus is parked on the side of the street.,0.946268618106842
36,a black and white dog looking through a door.,0.9120078682899475
37,a brown horse with a white mane standing in front of a fence.,0.8831363320350647
38,a cat laying on a blanket on a couch.,0.9097054600715637
39,a street sign and power lines and a building.,0.8340365290641785
40,a close up of a bird with a red and black head.,0.8539913296699524
41,a black and white cat laying on a pillow.,0.9391443133354187
42,a side of a building with windows and plants on it.,0.8834347724914551
43,a sheep is grazing in a field behind a fence.,0.9163380861282349
44,a cat sitting on top of a chair.,0.9733651280403137
45,a bird standing in the tall grass in a field.,0.9131092429161072
46,a cat sleeping on a red couch.,0.9819003939628601
47,a small plane sitting on top of an airport runway.,0.9747444987297058
48,a large airplane sitting on top of an airport runway.,0.9487675428390503
49,a couple of women standing in front of a house with a flag.,0.9554007649421692
50,a laptop computer sitting on top of a table.,0.9927289485931396
51,a red race car sitting on top of a table.,0.9434463381767273
52,a man and a woman petting a brown horse.,0.9439725279808044
53,a black motorcycle parked on the side of a road.,0.9611853957176208
54,a small airplane is on display in a museum.,0.9183996915817261
55,a couple of boats are on display in a garage.,0.8991905450820923
56,a bunny sitting on top of a bed.,0.9731995463371277
57,a cat laying on top of a red pillow.,0.9517173767089844
58,a dog on a leash standing in the leaves.,0.9962184429168701
59,a motorcycle parked in front of a building.,0.9852979779243469
60,a large space shuttle on top of a plane.,0.823650062084198
61,a bird standing on a table next to a bunch of flowers.,0.9489977359771729
62,a cake with candles on top of a table with a bottle of wine.,0.9647423028945923
63,a car with a yellow sign on the back of it.,0.8988685011863708
64,a group of double decker buses parked in a parking lot.,0.9009548425674438
65,a red and white plane is sitting on a runway.,0.9172150492668152
66,a living room with a striped couch and a table.,0.9317370653152466
67,a couple of cows grazing in a field.,0.998630702495575
68,a couple of bikes parked in the snow.,0.9906609654426575
69,a black and white cow standing in a field next to a white fence.,0.9818315505981445
70,a cat sitting in front of a window.,0.974531888961792
71,a large airplane is sitting on the runway at an airport.,0.937670886516571
72,a man holding a bottle of beer in his hand.,0.9655659794807434
73,a close up of a television on a wall.,0.9522387385368347
74,a close up of a black and white cat.,0.9984403848648071
75,a brown cow tied to a blue building.,0.9890649914741516
76,a yellow school bus parked on the side of the road.,0.9878869652748108
77,a man standing next to a train on the tracks.,0.9998728036880493
78,a man sitting in a chair in front of a television.,0.9598525166511536
79,a city street with bicycles parked on the side of it.,0.8357754945755005
80,a man is holding a bottle of beer in a room.,0.908740758895874
81,a red and yellow train traveling down the tracks.,0.9700728058815002
82,a white bird flying over a body of water.,0.9980841875076294
83,a view of a window and a wall with a curtain.,0.8812626600265503
84,a woman riding on the back of a horse.,0.9859406352043152
85,a man and a woman holding a glass of wine.,0.9663183093070984
86,a man riding on the back of a white horse.,0.9999395608901978
87,a wooden table and chairs next to a tree.,0.9884675145149231
88,a bike parked in a room with a basket.,0.9151386022567749
89,a baby horse nursing from its mother in a field.,0.8766204714775085
90,a group of people standing around a table with a baby.,0.9554494023323059
91,a group of dogs laying on a bed.,0.9594176411628723
92,a red and white bike parked next to a blue door.,0.8726115822792053
93,a white cat laying on a orange and white floor.,0.9056942462921143
94,a man riding a bike next to a car.,0.9907518625259399
95,a yellow bike parked next to a pole.,0.8989254832267761
96,a person riding a motorcycle on a race track.,0.988949179649353
97,a black sheep standing in the hay.,0.9822162985801697
