0,1
0,a person laying on a rug with a stuffed animal
1,a bird is sitting on the rocks by the water
2,a close up of a plate of food on a table
3,a large body of water with a mountain in the background
4,a black and white bird standing in the grass
5,a small bird standing on top of a plant
6,a white bird is flying in the grass
7,a group of sheep standing on a lush green field
8,a woman sitting at a table in a restaurant
9,a wooden table with a vase on top of it
10,a couple of birds sitting on a tree branch
11,a very tall building with a clock on it
12,a couple of horses standing next to each other
13,a sheep grazing on grass in a field
14,a group of people on a surfboard in the water
15,a black and white picture of a black and white bed
16,a couple of horses standing on top of a lush green hillside
17,three wooden chairs sitting in a room
18,a group of people riding on a horse drawn carriage
19,a living room filled with furniture and a lamp
20,a cat is laying down on a chair
21,a train that is sitting on the tracks
22,a red chair sitting in front of a red wall
23,a close up of a bench in a room
24,a large boat in a body of water
25,a small white dog sitting on top of a couch
26,a brown cow grazing on grass in a field
27,a black cat is laying on a couch
28,a couple of birds sitting on top of a couch
29,a black and white photo of a train
30,a close up of a cow in a field
31,a living room filled with furniture and a fire place
32,a motorcycle is parked in a parking lot
33,a woman holding a baseball bat in a field
34,a small white dog standing in a forest
35,a school bus parked in a parking lot
36,a dog laying on a rug next to a wooden chair
37,a brown horse standing next to a brown horse
38,a cat is sleeping on a red blanket
39,a truck parked on the side of the road
40,a close up of a person with a black head
41,a black and white cat laying on a bed
42,a stone building with a window and a window
43,a sheep is eating grass in a field
44,a cat sitting on a bench in front of a window
45,a close up of a bird on a branch
46,a dog is sleeping on a red blanket
47,a couple of people walking down a street
48,a large air plane on a run way
49,a man and a woman standing next to each other
50,a laptop computer sitting on top of a desk
51,a red toy car sitting on a table
52,a man and a woman petting a horse
53,a close up of a tree in a forest
54,a large clock sitting on top of a metal shelf
55,a group of boats sitting in a warehouse
56,a close up of a cat laying on a couch
57,a cat is sleeping on a red blanket
58,a brown horse standing next to a pile of leaves
59,a motorcycle parked in front of a building
60,a large air plane flying in the air
61,a close up of a bird on a table
62,a woman sitting at a table with a cake
63,a truck that is parked in a driveway
64,a group of buses parked in front of a building
65,a large jetliner sitting on top of an airport runway
66,a living room filled with furniture and a window
67,a couple of cows are grazing in a field
68,a bike parked in the snow next to a house
69,a black and white cow standing in a field
70,a cat sitting on a windowsill looking out the window
71,a large air plane on a run way
72,a man holding a bottle of beer in his hand
73,a television set is sitting on a table
74,a black and white cat laying on a couch
75,a brown cow standing on a sidewalk next to a building
76,a tree in the woods with a tree in the background
77,a red and white train traveling down train tracks
78,a man sitting on a bench with a cell phone
79,a man is walking down a sidewalk near a building
80,a man is holding a toothbrush in his mouth
81,a train traveling down train tracks near a train station
82,a white seagull flying over a body of water
83,a close up of a orange and white curtain
84,a man riding on the back of a brown horse
85,a man and a woman holding wine glasses
86,a horse that is standing in the dirt
87,a wooden bench sitting in front of a tree
88,a bicycle is parked next to a chair
89,a couple of horses that are standing in the grass
90,a woman and two children sitting at a table
91,a couple of dogs laying on a bed
92,a bike parked next to a red and white bike
93,a white cat is laying on a red carpet
94,a man riding a bike down a street
95,a bike parked next to a metal pole
96,a man riding a motorcycle on a race track
97,a black cow standing next to a black cat
98,a small bird sitting on a tree branch
99,a train that is sitting on a train
100,a double decker bus parked in a parking lot
101,a silver car parked in a parking lot
102,a black and white photo of a motorcycle
103,a dog sitting in the drivers seat of a car
104,a red train is traveling down the tracks
105,a man riding on the back of a brown horse
106,a man standing on top of a small plane
107,a baby sitting in a car with a backpack
108,a double decker bus parked in a field
109,a couple of potted plants sitting on a table
110,a man riding a wave on top of a surfboard
111,a couple of people standing next to each other
112,a double decker bus driving down a street
113,a window that has a window in it
114,a tall building with a large clock tower
115,a cat that is standing on a couch
116,a living room with a red couch and book shelf
117,a man riding a bike with a basket on top
118,a train traveling down train tracks near a field
119,a white refrigerator freezer sitting inside of a kitchen
120,a white dog is wearing a white scarf
121,a red truck parked in a parking lot
122,a view of a mirror on a car
123,a close up of a small bird in a field
124,a view of a sunset with a sky background
125,a microwave sitting on top of a white microwave
126,a double decker bus parked in a parking lot
127,a close up of a cell phone in a toaster
128,a black and white cow standing next to a wooden fence
129,a white bird flying in the blue sky
130,a white and blue plane flying in the sky
131,a woman is talking on a cell phone
132,a bottle of wine sitting on a table
133,a group of people walking down a hallway
134,a vase with a flower in it sitting on a table
135,a red motorcycle parked on the side of a road
136,a silver and blue motorcycle parked in a parking lot
137,a brown horse standing next to a fence
138,a group of people standing around a living room
139,a black and white cat with its eyes closed
140,a man riding a skateboard down a street
141,a red and black fire hydrant in a field
142,a couple of boats sitting on the water
143,a bus is parked on the side of the street
144,a cat laying on top of a wooden table
145,a man standing on a sidewalk holding a baseball bat
146,a blue and white bus parked in a parking lot
147,a large jetliner flying through a cloudy sky
148,a store filled with lots of different kinds of items
149,a bike parked next to a wooden bench
150,a train on a train track with a sky background
151,a bus is parked on the side of the road
152,a bunch of potted plants sitting on a tile floor
153,a picture of a man on a bike in front of a mirror
154,a large sail boat is in the sky
155,a small boat in a body of water
156,a double decker bus parked in a field
157,a group of people sitting at a table
158,a flower pot sitting on a sidewalk
159,a woman is playing a video game
160,a man riding a motorcycle down a street
161,a bicycle is parked next to a tree
162,a brown dog standing on top of a dirt field
163,a man sitting on a step next to a fire hydrant
164,a group of people sitting in a room
165,a woman in a purple shirt standing in a field
166,a sign that is on the side of a building
167,a woman laying on a couch holding a cat
168,a large air plane flying in the air
169,a couple of animals that are standing in the dirt
170,a white dog laying on a couch with a blanket
171,a brown and white dog standing in the water
172,a yellow car parked in a parking lot
173,a train that is sitting in front of a building
174,a red car parked in a parking lot
175,a man wearing a hat and a hat
176,a dining room table with chairs and a table
177,a cat sitting on top of a wooden chair
178,a boat that is sitting in the water
179,a black and white photo of an old bus
180,a living room filled with furniture and a book shelf
181,a couple of sheep laying on top of a lush green field
182,a kitchen with a window and a fireplace
183,a blue and yellow bird sitting on a branch
184,a large propeller airplane sitting inside of a building
185,a couple of animals that are laying down in the grass
186,a black bear standing on a rock in the sun
187,a white dog with a blue sweater on its head
188,a herd of sheep standing on top of a grass covered field
189,a brown horse standing next to a brown horse
190,a bus is parked on the side of the street
191,a woman standing next to a horse in a barn
192,a car parked in front of a car
193,a white sheep standing in a field of grass
194,a mountain range in a field with a mountain in the background
195,a tall building with a clock on it
196,a yellow and yellow car is parked in a lot
197,a group of buses parked in a parking lot
198,a man sitting on a boat in the water
199,a large passenger jet flying through a blue sky
200,a woman standing next to a subway train
201,a baby sleeping on a bed with a cat
202,a young girl is playing a video game
203,a cat sitting on top of a bed
204,a flock of birds flying over a body of water
205,a man and a dog are on a rug
206,a train traveling down train tracks next to a field
207,a close up of a cat in a cage
208,a dog and a dog are playing in the snow
209,a sheep and a lamb are standing in a field
210,a brown and white dog standing on a dirt ground
211,a close up of a camera in a mirror
212,a horse that is standing in the grass
213,a bike parked in front of a building
214,a brown dog sitting on top of a couch
215,a black and white photo of a propeller plane
216,a black and white photo of a city street
217,a boat that is sitting in the water
218,a wooden chair sitting next to a wooden chair
219,a train traveling down train tracks near a field
220,a blue car parked in a grassy field
221,a group of buses parked in a parking lot
222,a living room filled with furniture and a flat screen tv
223,a woman in a black dress standing in a room
224,a flat screen tv sitting on top of a tv stand
225,a close up of a bowl of food
226,a couple of men sitting on a bike
227,a red and white airplane flying in the sky
228,a bed with a wooden head board on top of it
229,a close up of two beds in a room
230,a cat sitting on a couch next to a cat
231,a small bird sitting on a wooden bench
232,a motorcycle parked on the side of the road
233,a close up of a black and white background
234,a man sitting on a motorcycle with a helmet on
235,a group of four red vases sitting on a tiled floor
236,a black and white cat sitting on the floor
237,a bottle of wine sitting on top of a table
238,a living room filled with furniture and a fire place
239,a television set on a table next to a mouse
240,a blue and white bus driving down a street
241,a broken down train on a track
242,a black and white photo of a dark street
243,a television that is sitting on a dresser
244,a man riding on the back of a brown horse
245,a couple of birds that are on a table
246,a cat that is sitting on a table
247,a couch sitting in front of a building
248,a car parked on the side of the road
249,a black and white cat with a red collar
250,a woman is holding a baseball bat in her hands
251,a white dog laying on a wooden floor
252,a person riding a motorcycle on a road
253,a couple of women sitting on top of a couch
254,a person on a motorcycle in the air
255,a man standing next to a bike next to a parking meter
256,a couple of brown horses standing next to each other
257,a large jetliner sitting on top of an airport tarmac
258,a brown and white cow eating grass in a field
259,a red car parked in a dark room
260,a train on a train track with trees in the background
261,a black train traveling down train tracks next to a building
262,a man riding a bike down a dirt road
263,a black and white cow standing next to a cow
264,a man standing in a room holding a toothbrush
265,a black and white dog laying on a bed
266,a couple of sheep are standing in a field
267,a bicycle is parked next to a tree
268,a double decker bus driving down a street
269,a kitchen with a refrigerator and a stove
270,a woman standing next to a man holding a bottle
271,a group of women sitting next to each other
272,a couple of birds are swimming in the water
273,a close up of a metal handle with a bicycle tire
274,a blue motorcycle parked on the side of the road
275,a yellow and green train traveling down train tracks
276,a bottle of wine and a wine bottle
277,a red train is sitting on the tracks
278,a white train with its doors open on the tracks
279,a couple of cows that are standing in the dirt
280,a large air plane on a run way
281,a motorcycle parked in a parking lot next to other motorcycles
282,a man is sitting on a motorcycle next to a motorcycle
283,a picture of a cat on a wall
284,a couple of large rocks next to a river
285,a close up of a pot of broccoli
286,a cat sitting on top of a book shelf
287,a train on a train track near a train station
288,two cats are sleeping on a blue couch
289,a large cruise ship in the middle of a body of water
290,a close up of a bird on a wooden surface
291,a green and white bus parked in front of a building
292,a brown and white cow grazing in a field
293,a train traveling down train tracks next to a field
294,a television set is sitting on top of a box
295,a bottle of alcohol sitting on top of a table
296,a group of people riding bikes down a dirt road
297,a herd of sheep grazing on a lush green field
298,a man standing on top of a yellow and black plane
299,a brown horse eating grass in a field
