0,1,2
0,a cat laying on the floor next to a stuffed animal.,0.9869294762611389
1,a bird sitting on the ground in front of some trees.,0.9329184293746948
2,a bottle of wine sitting next to a wall.,0.9774954915046692
3,a large body of water with a mountain in the background.,0.9138563275337219
4,a black and white bird standing on the grass.,0.9668309688568115
5,a bird sitting on top of a flower pot.,0.9747341871261597
6,a white bird flying over a lush green field.,0.930429995059967
7,a sheep standing next to a sheep behind a fence.,0.9139848351478577
8,a woman with long blonde hair sitting in a room.,0.9685741066932678
9,a wooden table with two chairs and a window.,0.8901405334472656
10,a small bird perched on a tree branch.,0.9317073225975037
11,a large church with a large clock tower in a city.,0.8588979840278625
12,a brown horse sticking its head out of a wooden fence.,0.9489344954490662
13,a couple of sheep grazing in a field of grass.,0.9672403931617737
14,a group of people playing in the water at the beach.,0.9589692950248718
15,a black and white couch with white flowers on it.,0.9661033153533936
16,a brown and white cow standing in a field.,0.9108911752700806
17,a group of wooden chairs sitting next to each other.,0.9801304936408997
18,a dog pulling a sled in the snow.,0.9045831561088562
19,a living room with a couch and a lamp.,0.9393671751022339
20,a cat laying on top of a table.,0.9193756580352783
21,a subway train with its doors open at a station.,0.9716001152992249
22,a black chair and a laptop sitting next to a red wall.,0.9098328948020935
23,a person sitting on a bench in front of a book shelf.,0.9718166589736938
24,a small boat in a large body of water.,0.8573858141899109
25,a small white dog laying in the sand on a bed.,0.9756962060928345
26,a brown cow grazing in a field of grass.,0.9803561568260193
27,a black cat laying on a couch.,0.9993192553520203
28,a living room with a couch and a table.,0.9640477299690247
29,a black and white photo of a train on the tracks.,0.9997748136520386
30,a close up of a white cow and a brown cow.,0.9078219532966614
31,a living room with green walls and a fireplace.,0.9973769187927246
32,a couple of helmets on the back of a motorcycle.,0.9174438118934631
33,a large field of grass in the middle of a road.,0.8832013607025146
34,a white dog standing in a field of grass.,0.9940417408943176
35,a school bus is driving down the street next to a fire hydrant.,0.935538649559021
36,a black and white dog sleeping under a table.,0.9824119806289673
37,a brown horse with a white mane standing in a field.,0.9306520819664001
38,a cat laying on a blanket on a bed.,0.9860589504241943
39,a street light in the sky with a fog.,0.9596273899078369
40,a close up of a bird with a red spot on its head.,0.9483617544174194
41,a black and white cat laying on a pillow.,0.934863269329071
42,a building with three windows and bars on it.,0.9029532074928284
43,a sheep is standing behind a wire fence.,0.8762632012367249
44,a cat sitting on top of a white chair.,0.9717298150062561
45,a bird is standing in the tall grass.,0.8877807259559631
46,a cat sleeping on a red couch.,0.9963899254798889
47,a small plane is sitting on a runway at an airport.,0.94509357213974
48,a large airplane is sitting on a runway.,0.9111461043357849
49,a couple of women standing in front of a house with a flag.,0.9899906516075134
50,a laptop computer sitting on top of a table.,0.9999634027481079
51,a race car sitting on top of a table.,0.9790118336677551
52,a man and a woman petting a horse.,0.9800963401794434
53,a black motorcycle parked on the side of a road.,0.9931856393814087
54,a small airplane is on display in a museum.,0.9468777179718018
55,a group of boats are on display in a building.,0.9710378050804138
56,a bunny sitting on a bed in a room.,0.9191132187843323
57,a cat laying on top of a red blanket.,0.9231655597686768
58,a dog on a leash standing in the leaves.,0.9907477498054504
59,a black motorcycle parked in front of a building.,0.9738805890083313
60,a red and white fighter jet sitting on top of a runway.,0.8831854462623596
61,a bird standing on top of a table next to a flower.,0.9506920576095581
62,a woman sitting at a table with a bottle of wine.,0.9311538934707642
63,a truck with a yellow sticker on the back of it.,0.8973393440246582
64,a group of double decker buses parked in front of a building.,0.9797096252441406
65,a red and white airplane is sitting on a runway.,0.9162649512290955
66,a living room with a couch and a table.,0.9941860437393188
67,a couple of black cows eating hay in a field.,0.9319283962249756
68,a couple of bikes parked in the snow.,0.9917566776275635
69,a black and white cow standing next to a white fence.,0.9529600739479065
70,a cat sitting on a window sill looking out.,0.9212984442710876
71,a large airplane sitting on top of an airport runway.,0.93460613489151
72,a man holding a bottle of beer in a room.,0.9827848672866821
73,a close up of a television screen on a wall.,0.9706082344055176
74,a close up of a black and white cat.,0.9857737421989441
75,a brown cow standing outside of a blue building.,0.9617251753807068
76,a wooden pole and some trees in the background.,0.9217333793640137
77,a red and black train traveling down the tracks.,0.9144093990325928
78,a couple of men sitting in front of a computer.,0.9566476345062256
79,a city street with buildings and flowers on the side.,0.9631965160369873
80,a man is sitting at a desk holding a bottle of beer.,0.9337973594665527
81,a red and white train traveling down the tracks.,0.9387030005455017
82,a white bird flying over a body of water.,0.9917194843292236
83,a close up of a wall with a window.,0.8928743600845337
84,a woman riding on the back of a horse.,0.9882908463478088
85,a man and a woman sitting at a table with wine glasses.,0.9801508188247681
86,a person riding on the back of a white horse.,0.9718374013900757
87,a wooden table and chairs under a tree.,0.970686137676239
88,a bike parked in a room next to a basket.,0.9547646641731262
89,a white horse and a baby horse grazing in the grass.,0.8691791892051697
90,a man and a woman holding a baby at a table.,0.9974051117897034
91,a group of dogs laying on a bed.,0.988610029220581
92,a red bike parked next to a blue building.,0.9649032950401306
93,a white cat laying on a orange and white table.,0.8926990628242493
94,a man riding a bike in front of a car.,0.9676893353462219
95,a yellow bike parked next to a street.,0.9828818440437317
96,a person riding a motorcycle on a race track.,0.9828932881355286
97,a black sheep standing in the hay.,0.9644014835357666
98,a red and white bird sitting on top of a tree branch.,0.9109801650047302
99,a red and white bucket in the window of a train.,0.8500357270240784
100,a couple of double decker buses parked next to the water.,0.9702354073524475
101,a silver car parked next to a wall.,0.9075356721878052
102,a close up of a motorcycle tire on a road.,0.912726640701294
103,a dog sitting in the passenger seat of a car.,0.9343886375427246
104,a red train is on the tracks.,0.9777473211288452
105,a man riding a horse drawn sleigh in a field.,0.8715797066688538
106,a close up of a propeller plane on display.,0.8098011016845703
107,a young child sitting in a car seat.,0.9326956272125244
108,a double decker bus parked in the grass.,0.9489001631736755
109,a group of potted plants on a window sill.,0.9828383326530457
110,a couple of people on a raft in the water.,0.8979743719100952
111,a man standing in front of trees with leaves.,0.8978872299194336
112,a double decker bus driving down a city street.,0.9880479574203491
113,a white table with chairs and a vase of flowers on it.,0.9362839460372925
114,a group of tall buildings in a city.,0.9644487500190735
115,a close up of a cat laying on a table.,0.9917525053024292
116,a white wall with a red bed and a couch.,0.8694667220115662
117,a man riding a bike on a track.,0.9189808964729309
118,a train is traveling down the tracks near a field.,0.9373561143875122
119,a cabinet with a television on top of it.,0.9147611856460571
120,a white dog sitting on a couch.,0.9291921854019165
121,a red car is driving on a red floor.,0.8492912650108337
122,a close up of a car with a license plate.,0.9137592911720276
123,a small bird is standing in the grass.,0.9932185411453247
