0,1,2
0,a cat laying on the floor next to a rug.,0.9274745583534241
1,a bird sitting on a rock in the woods.,0.8783130645751953
2,a bottle of alcohol and a glass on a table.,0.9440556764602661
3,a large body of water with a island in the middle.,0.9052832722663879
4,a black and white bird standing in the grass.,0.8998229503631592
5,a bird sitting on top of a flower pot.,0.9795033931732178
6,a white bird flying over a lush green field.,0.9169203042984009
7,a couple of sheep grazing in a field of grass.,0.9952709674835205
8,a woman sitting at a bar with wine bottles.,0.862058162689209
9,a wooden table with chairs and a plate on it.,0.9896323084831238
10,a couple of birds perched on a tree branch.,0.9721413254737854
11,a large church with a large clock tower in a city.,0.8634244799613953
12,a couple of horses sticking their heads out of a wooden fence.,0.92783522605896
13,a couple of sheep grazing in a field of grass.,0.9633951187133789
14,a group of people playing in the water with a boogie board.,0.9330552220344543
15,a black couch in a living room with pictures on the wall.,0.8944041132926941
16,a brown and white cow standing on the side of a road.,0.9995260238647461
17,a group of three wooden chairs sitting next to each other.,0.9710219502449036
18,a group of people walking in the snow with horses.,0.958744466304779
19,a living room with a chair and a lamp.,0.9785358309745789
20,a cat is sitting next to a wall and a toothbrush.,0.8877715468406677
21,a subway train with its doors open on a platform.,0.9779083728790283
22,a chair with a laptop on top of it next to a red wall.,0.9660229086875916
23,a close up of a bench with a book shelf in the background.,0.9044817090034485
24,a small boat in a body of water,0.9713366627693176
25,a small white dog laying in the sand on a beach.,0.9208894968032837
26,a brown cow grazing in a field with other cows in the background.,0.9694008827209473
27,a black cat sitting on a couch.,0.9395173788070679
28,a living room with a couch and a table.,0.9996219873428345
29,a black and white photo of a train on the tracks.,0.9999123811721802
30,a brown and white cow standing next to a fence.,0.9999586939811707
31,a living room with green walls and a fireplace.,0.984359860420227
32,a black motorcycle parked on the side of the street.,0.9759700298309326
33,a man holding a stick in front of a train.,0.9564488530158997
34,a white dog standing in a field of grass.,0.9960232377052307
35,a school bus is driving down the street next to a fire hydrant.,0.9195153713226318
36,a black and white dog looking through a table.,0.8705376982688904
37,a brown and white horse standing next to a fence.,0.9188786149024963
38,an orange and white cat laying on a blanket.,0.958408534526825
39,a double decker bus driving down a street.,0.9541058540344238
40,a close up of a penguin with a red and black head.,0.9001868963241577
41,a black and white cat sitting on a patterned blanket.,0.8584426045417786
42,a bike parked against a building with a window.,0.9227702021598816
43,a sheep is grazing in a field behind a wire fence.,0.9131425023078918
44,a cat sitting on top of a chair.,0.939571738243103
45,a bird standing in the tall grass.,0.936233401298523
46,a cat sleeping on top of a red couch.,0.953545868396759
47,a small plane sitting on top of an airport runway.,0.9577802419662476
48,a large airplane is sitting on the runway at an airport.,0.9573181867599487
49,a couple of women standing in front of a house with a flag.,0.9970235824584961
50,a laptop computer sitting on a table with a plate of food.,0.9374831914901733
51,a red race car sitting on top of a table.,0.9948086738586426
52,a man and a woman petting a brown horse.,0.9571965336799622
53,a motorcycle parked on the side of a road.,0.9814282059669495
54,a small airplane on display in a museum.,0.9746720194816589
55,a couple of boats are on display in a building.,0.9449089765548706
56,a bunny sitting on top of a bed.,0.9129099249839783
57,a cat laying on top of a red blanket.,0.8927464485168457
58,a dog on a leash standing in the leaves.,0.9985544085502625
59,a black motorcycle parked in front of a building.,0.9810084700584412
60,a large plane is flying in the sky over a tree.,0.8723189830780029
61,a bird standing on top of a table next to flowers.,0.9469386339187622
62,a woman sitting at a table with a cake with candles.,0.9895337224006653
63,a purple truck parked on the side of a street.,0.934455394744873
64,a group of double decker buses parked in a parking lot.,0.9710215330123901
65,a red and white airplane sitting on a runway.,0.9273897409439087
66,a living room with a couch and a table.,0.9638336300849915
67,a couple of cows grazing on grass in a field.,0.8902439475059509
68,a couple of bikes parked in the snow.,0.9947091341018677
69,a black and white cow standing in a field with a white fence.,0.9414902925491333
70,a cat sitting on a window sill looking out a window.,0.9647191762924194
71,a large airplane is parked on the runway at an airport.,0.9464014768600464
72,a man holding a bottle of beer in his hand.,0.9723192453384399
73,a close up of a television on a shelf.,0.9886459112167358
74,a close up of a black and white cat.,0.9909855723381042
75,a brown cow tied to a blue building.,0.9787548780441284
76,a yellow school bus parked on the side of the road.,0.9965042471885681
77,a man standing next to a train on the tracks.,0.9999212026596069
78,a man sitting on a chair next to another man.,0.892985999584198
79,a city street with buildings and plants on the side.,0.9209470748901367
80,a man is holding a bottle of beer.,0.9425528049468994
81,a train is on the tracks next to a building.,0.9669837951660156
82,a white bird flying over a body of water.,0.9731053113937378
83,a cat standing on a window sill looking out.,0.8820702433586121
84,a person sitting on top of a horse.,0.9633604884147644
85,a man and a woman posing for a picture with wine glasses.,0.9145318865776062
86,a horse jumping over an obstacle in a field.,0.9040259718894958
87,a wooden table and chairs next to a tree.,0.953710675239563
88,a bike parked next to a basket on a wooden floor.,0.879012942314148
89,a white horse and a baby horse grazing in the grass.,0.9557505249977112
90,a group of people sitting at a table with a baby.,0.9910823106765747
91,a group of dogs laying on a bed.,0.9888285994529724
92,a red bike parked next to a blue building.,0.9506779313087463
93,a white cat sitting on a orange and white floor.,0.8964625597000122
94,a man riding a bike next to a car.,0.9875026345252991
95,a yellow bike parked next to a street.,0.8787311315536499
96,a person riding a motorcycle on a race track.,0.9788314700126648
97,a black sheep standing in the hay.,0.9494732618331909
98,a small bird perched on top of a tree branch.,0.9715112447738647
99,a red and white train with a trash can in it.,0.8833314180374146
100,a man standing next to two double decker buses.,0.9747417569160461
101,a silver car parked on the side of a sidewalk.,0.9243443608283997
102,a person riding a green motorcycle on a track.,0.9079393148422241
103,a dog sitting in the passenger seat of a car.,0.94366055727005
104,a red and black train traveling down the tracks.,0.9011614918708801
105,a man riding a horse on a cart on a field.,0.91262286901474
106,a close up of a plane on display in a field.,0.8209953308105469
107,a young child sitting in a car seat.,0.9642654061317444
108,a double decker bus parked in a field.,0.9146947264671326
109,a group of potted plants on a window sill.,0.9867321848869324
110,a couple of people on a raft in a river.,0.961818277835846
111,two men standing next to each other on a road.,0.9656744599342346
112,a double decker bus driving down a street.,0.9524149298667908
113,a table with chairs and a vase of flowers on it.,0.956202507019043
114,a large city with tall buildings and a sail boat.,0.827143669128418
115,a orange and white cat eating a piece of food.,0.9550488591194153
116,a red couch sitting next to a book shelf with a television.,0.9738420248031616
117,a man riding a bike on a street.,0.9619752168655396
118,a train is traveling down the tracks in a field.,0.9257787466049194
119,a television mounted on a wall above a cabinet.,0.8474538922309875
120,a white dog sitting on a couch.,0.9804820418357849
121,a red truck sitting on a red carpet.,0.8568165898323059
122,a car with a license plate on the back of it.,0.9179542660713196
123,a small bird is standing in the grass.,0.9812408089637756
124,a horse standing in a field with the sun setting.,0.9846804738044739
125,a computer keyboard and a microwave on top of it.,0.964388906955719
126,a red double decker bus on a city street.,0.9623846411705017
127,a close up of a television screen on a bus.,0.9392075538635254
128,a black and white cow standing behind a wooden fence.,0.9724403619766235
129,two white birds flying in a blue sky.,0.9740042686462402
130,a small blue and white plane flying in the sky.,0.9560235738754272
131,a woman is standing next to a pole with her hand on her face.,0.8531190156936646
132,a bottle of wine and a glass on a table.,0.9421032071113586
133,a group of people waiting for a subway train.,0.9118361473083496
134,a glass vase and a bottle sitting next to a window.,0.9011763334274292
135,a red motorcycle parked next to a wall.,0.9418323040008545
136,a row of motorcycles parked on the side of a street.,0.9865180253982544
137,a brown horse standing behind a wire fence.,0.9968854784965515
138,a group of people in a living room with a laptop.,0.9648498296737671
139,a close up of a white cat looking at the camera.,0.9108970761299133
140,a person riding a bike on the street.,0.933334469795227
141,a red motorcycle parked in the grass next to a tree.,0.9076517224311829
142,a boat with rope on the water.,0.9429377317428589
143,a white bus parked on the side of a building.,0.9910025596618652
144,a black cat sitting on top of a white chair.,0.9391286969184875
145,a police officer standing next to a man on a bike.,0.9252663850784302
146,a blue bus parked on the side of the street.,0.9947173595428467
147,a large airplane is flying in the sky.,0.9326897263526917
148,a wine store with lots of bottles of wine.,0.8630245327949524
149,a bike with a backpack parked next to a suitcase.,0.9175049066543579
150,a black train is traveling down the tracks.,0.9200215339660645
151,a blue and yellow bus driving down a street.,0.9965783953666687
152,a group of potted plants in pots on a tiled floor.,0.8477386236190796
