0,1
0,a cat and a dog laying on a rug
1,a bird sitting on the ground in a field
2,a bottle of wine and a glass on a table
3,a view of a large body of water
4,a black bird standing in the grass
5,a bird sitting on a flower pot next to a wall
6,a white bird flying in a field of grass
7,two sheep grazing on the grass in a field
8,a woman sitting at a table in a room
9,a wooden table and chairs with plates and glasses on it
10,two red birds sitting on a tree branch
11,a large building with a clock tower in a city
12,two horses looking through the windows of a wooden building
13,a sheep and a baby lamb grazing in a field
14,a group of people in the ocean with aogie board
15,a black couch in a living room with a lamp
16,a cow standing on the side of a dirt road
17,a set of four chairs with white cushions on them
18,a dog pulling a sled with a person in a sleigh
19,a living room with a green couch and a lamp
20,a cat sitting on top of a wooden shelf
21,a silver train with a door open on a subway
22,a black chair and a stool in front of a red wall
23,a room with a chair and a desk with a laptop
24,a black and white boat in the water
25,a small white dog standing in the desert
26,a brown cow grazing in a field of grass
27,a black cat sitting on top of a couch
28,a living room with a couch and a table
29,a black and white photo of a train on the tracks
30,a brown and white cow standing behind a fence
31,a living room with a couch and a fireplace
32,a black motorcycle parked in a parking lot
33,an old man is holding a bat in front of a train
34,a white dog standing in a field of grass
35,a yellow school bus parked on a street next to a fire hydrant
36,a dog laying on the floor under a table
37,a brown horse standing in front of a fence
38,an orange and white cat sleeping on a blanket
39,a white double decker bus driving down a street
40,a close up of a bird with a red neck
41,a black and white cat sitting on top of a couch
42,a bike parked on the side of a building
43,a sheep grazing in a field behind a fence
44,a cat sitting on top of a chair
45,a bird standing on a rock in the grass
46,an orange and white cat sleeping on a couch
47,a small plane on a runway with another plane in the background
48,a plane sitting on the runway at an airport
49,two women standing in front of a house with an american flag
50,a laptop computer sitting on top of a table
51,a toy racing car is sitting on a table
52,a man and a woman petting two horses
53,a motorcycle parked on the side of a road
54,a small plane is on display in a museum
55,three boats are on display in a building
56,a brown and white rabbit sitting on a bed
57,an orange and white cat laying on a couch
58,a small dog on a leash tied to a tree
59,a motorcycle parked in front of a building
60,a fighter jet sitting on top of a tree
61,a bird standing on a table next to a flower
62,a woman sitting at a table with a cake and a bottle of wine
63,a purple pick up truck with graffiti on the back
64,four red buses parked in front of a building
65,a red and white airplane on an airport runway
66,a living room with a couch and a table
67,a couple of cows grazing in a field
68,a bike parked in the snow in a yard
69,a close up of the tail of a cow in a field
70,a cat sitting on a window sill looking out
71,an airplane is parked on the runway at an airport
72,a man is holding a bottle of beer
73,a television sitting on top of a table
74,a black and white cat is looking at the camera
75,a cow standing in the doorway of a building
76,a yellow school bus driving down a road
77,a man standing next to a train on the tracks
78,two men standing next to a man sitting in a chair
79,an empty street in a city with buildings
80,a man sitting at a table with a bottle of beer
81,a pink and white train traveling down the tracks
82,a white bird flying over the water
83,a cat is looking out of a window
84,a man riding on the back of a horse
85,a man and a woman sitting at a table with glasses
86,a horse is jumping over a fence
87,a table and chairs in front of a tree
88,a bike parked in a room with a basket
89,a baby horse standing next to a large horse
90,a group of people sitting at a table with a baby
91,three dogs laying on top of a bed
92,a red bike parked next to a blue building
93,a white dog laying on its back on a floor
94,a man riding a bike in front of a car
95,a yellow bike parked next to a parking meter
96,a person riding a blue motorcycle on a track
97,a black sheep is standing in the grass
98,a bird perched on top of a wooden post
99,a man is in the door of a red train
100,a white double decker bus parked next to another bus
101,a small blue car parked next to a fence
102,a person riding a green motorcycle on a track
103,a dog sticking its head out the window of a car
104,a red train is sitting on the tracks
105,a man riding in a horse drawn carriage
106,a plane is sitting on top of a stand
107,a baby is sitting in a car seat
108,a green and white double decker bus parked in the grass
109,a group of potted plants sitting on a window sill
110,two people in a boat in the rapids of a river
111,two men standing on the side of a road
112,a double decker bus driving down a city street
113,a dining room table with a vase of flowers on it
114,a sailboat on the water in front of a city
115,a orange and white cat walking on a table
116,a red couch in a living room with a tv
117,a woman is riding a bike in a race
118,a train on the tracks next to a fence
119,a microwave sitting on top of a refrigerator
120,a white dog is standing on a couch
121,a red car is sitting on the street
122,a car parked in a parking lot with a license plate
123,a bird standing on the ground in the grass
124,a horse standing in a field with the sunset in the background
125,a microwave sitting on top of a computer keyboard
126,a red double decker bus driving down a street
127,a computer monitor with the top of it
128,a black and white cow standing behind a fence
129,two white birds flying in the blue sky
130,a small plane flying in the blue sky
131,a woman is leaning against a pole
132,a bottle of wine sitting next to a wine glass
133,a group of people waiting for a subway train
134,a green glass jar sitting next to a vase on a window
135,a red motorcycle parked next to a wall
136,a row of motorcycles parked on the side of a street
137,a brown horse standing behind a wire fence
138,a group of people in a living room
139,a black and white cat with blue eyes
140,a person is riding a skateboard in a parking lot
141,a red motorcycle parked in the grass next to a tree
142,a boat with ropes on the side of the ocean
143,a bus parked on the side of a street
144,a black cat sitting on a chair in a window
145,a police officer standing on the side of the street
146,a blue bus is parked on the street
147,an airplane is flying in the sky
148,a store with a display in front of a building
149,a bike parked on the side of a street
150,a train on the tracks with houses in the background
151,a blue and yellow bus driving down a street
152,a group of potted plants sitting on a tile floor
153,a room with a staircase and a wall with a picture
154,a sail boat in the ocean at sunset
155,three boats in the water with a windmill in the background
156,a double decker bus parked in a parking lot
157,a group of people sitting at a table in a restaurant
158,a group of cacti in a pot on the sidewalk
159,a woman sitting in an office chair holding a ball
160,a man riding a motorcycle down a street
161,a red bike parked next to a tree
162,a brown dog standing next to a pool of water
163,two women sitting on a bench in front of a building
164,two men are cutting into a wedding cake
165,a woman walking down a dirt road
166,a sign sitting next to a palm tree next to
167,a man laying on a couch with a cat on his lap
168,a commercial airplane is taking off from an airport
169,a group of cows standing in the middle of a road
170,a white puppy laying on a dog bed
171,a white bird with a long beak standing in the water
172,a yellow car on a track with two people in it
173,a train on the tracks in front of a train station
174,a red car parked in a parking lot
175,a man is holding a bottle of beer
176,a dining room table with chairs and a candle on it
177,a cat is sitting on a wooden chair
178,a white boat sitting in the water next to a sign
179,a group of buses parked in a parking lot
180,a living room with a chair and a book shelf
181,a cow and a baby cow laying in a field
182,a living room with a tv in a book shelf
183,a bird perched on top of a tree branch
184,a plane is on display in a museum
185,two cats are laying in the grass
186,a cat walking on the ground in the sun
187,a white dog laying in the grass with its head down
188,a group of black sheep standing in a field
189,a brown horse is running in an arena
190,a bus is driving down a city street
191,a woman standing next to a horse in a barn
192,a man riding a bike in front of a garage
193,a sheep standing on top of a rock wall
194,a sheep grazing in a field next to a body of water
195,a large monument in the middle of a street with cars
196,a yellow race car on display at a show
197,two buses are parked next to each other
198,two men on a boat in the water
199,an australian airlines airplane flying in the sky
200,a man is standing in the hallway of a train
201,a baby sleeping next to a cat on a bed
202,a young child standing in front of a tv
203,a cat is sitting in a cat bed
204,a group of birds flying in the sky
205,a woman laying on the floor next to a brown dog
206,a train is traveling down the tracks near a field
207,a white bird is sitting on a log
208,two dogs are playing in the snow
209,a sheep and a baby lamb grazing in a field
