0,1
0,a cat lying on a rug
1,a squirrel in the woods
2,a bottle and a glass of liquid
3,a car on a road by the water
4,a bird standing on grass
5,a bird on a plant
6,a white bird flying over grass
7,sheep in a fenced in pasture
8,a woman sitting at a table
9,a table with plates and a plate on it
10,a couple of birds on a branch
11,a large building with a clock on it
12,horses in a barn
13,a sheep grazing in a field
14,a group of people in the ocean
15,a couch with a lamp on top
16,a cow standing on a road
17,a group of chairs
18,a person riding a horse pulling a carriage with people in the back
19,a living room with a couch and a lamp
20,a cat lying on a table
21,a train is stopped at a station
22,a chair and a table in front of a red wall
23,a person's legs and a couch in a room
24,a boat on the water
25,a small white animal on a couch
26,a cow grazing in a field
27,a cat lying on a couch
28,a room with couches and a table
29,a train on the railway tracks
30,a close up of a goat
31,a living room with a fireplace
32,a motorcycle parked on a concrete surface
33,a man holding a baseball bat
34,a dog standing in a grassy area
35,a school bus is parked on the side of the street
36,a dog lying under a table
37,a horse standing in a fenced in pasture
38,a cat lying on a blanket
39,a bus travels down the road
40,a bird with its beak open
41,a cat lying on a rug
42,a bicycle parked on a street
43,a sheep grazing in a fenced in pasture
44,a cat sitting on a chair
45,a bird standing on a branch
46,a cat lying on a red blanket
47,a plane on the runway
48,a passenger airplane on the runway
49,a man and woman standing in front of a house with flags
50,a laptop sits on a table
51,a red race car
52,a man and woman petting a horse
53,a motorcycle parked on the side of a road
54,a model airplane in a museum
55,several boats in a large building
56,a rabbit sitting on a bed
57,a cat sleeping on a blanket
58,a dog standing on leaves
59,a motorcycle parked on the sidewalk
60,a jet plane on a runway
61,a bird standing on a flower
62,a woman standing next to a table full of food
63,a truck with a cartoon character on the back
64,a group of buses parked in a parking lot
65,a plane on the runway
66,a living room with a couch and a desk
67,a couple of black cows eating grass
68,a bicycle in the snow
69,a cow eating grass
70,a cat sitting in front of a window
71,a large white airplane
72,a man holding a bottle
73,a computer monitor with a screen
74,a cat lying down
75,a cow in a pen
76,a yellow school bus parked on the side of a road
77,a train on the railway tracks
78,a man sitting in a chair with a boy sitting in a chair
79,a street with buildings and bicycles
80,a man sitting at a desk
81,a train on the railway tracks
82,a seagull flying over the ocean
83,a cat sitting on a window sill
84,a man riding a horse
85,a man and a woman smiling at the camera
86,a person riding a horse
87,a table and chairs outside
88,a bicycle on a table
89,a horse and a donkey in a field
90,a family sitting at a table
91,a group of dogs lying on a bed
92,a bicycle leaning against a wall
93,a cat lying on a red and white surface
94,a person riding a bicycle
95,a bicycle parked on the pavement
96,a man riding a motorcycle
97,a sheep with a black hat on
98,a bird perched on a tree branch
99,a machine with a hose
100,a couple of double decker buses parked on a street next to a boat
101,a car parked on a brick driveway
102,a person on a motorcycle
103,a dog sitting in the drivers seat of a car
104,a red train on the tracks
105,a person riding a horse and buggy
106,a statue of a plane
107,a baby in a car seat
108,a green double decker bus
109,a group of plants on a window sill
110,people in a canoe in a river
111,two men standing on a road
112,a double decker bus on the street
113,a table and chairs in a room
114,a tall building with many windows
115,a cat with a mouse in its mouth
116,a living room with a red couch
117,a man riding a bicycle
118,a train on the railway tracks
119,a microwave on a wall
120,a small white dog
121,a red car with a black background
122,a car parked in a parking lot
123,a bird with a snake in its mouth
124,a horse in a field
125,a computer on a table
126,a double decker bus on the street
127,a close-up of a computer screen
128,a black and white cow in a pen
129,a couple of birds flying in the sky
130,a white airplane flying in the sky
131,a person leaning against a fence
132,a bottle of wine next to a glass of wine
133,people walking in a subway
134,a plant in a pot
135,a red motorcycle parked
136,a row of motorcycles parked on the side of a street
137,a horse standing by a fence
138,a group of people sitting in a living room
139,a cat looking at the camera
140,a boy riding a skateboard
141,a red scooter parked on grass
142,a boat with ropes on it
143,a bus parked on the side of the road
144,a cat lying on a chair
145,a man in a uniform holding a gun
146,a blue van with a group of people in it
147,a large airplane flying in the sky
148,a wooden shelf with a variety of items on it
149,a bicycle on a box
150,a train on the railway tracks
151,a bus parked on the side of the road
152,a group of potted plants
153,a table with a vase and candles on it
154,a boat on the water
155,a boat on the water
156,a double decker bus parked on the side of the road
157,a group of people sitting at a table
158,a group of cactus in pots
159,a person sitting in a chair
160,a person on a motorcycle
161,a red bicycle parked under a tree
162,a dog standing on a dirt road
163,a person sitting on a stone ledge
164,a couple of men stand near each other
165,a person walking on a path
166,a sign on a tree
167,a person lying on a couch with a cat on the lap
168,a plane taking off
169,a group of animals stand on the side of a road
170,a dog lying on a couch
171,a bird with a long neck
172,a yellow sports car on a road
173,a train on the railway tracks
174,a red car on the road
175,a man holding a bottle
176,a table and chairs in a room
177,a cat sitting in a chair
178,a boat on the water
179,a group of buses parked on the side of the road
180,a chair in a room
181,a dog lying on grass
182,a white shelf with shelves and a basket with objects on it
183,a bird perched on a branch
184,a large silver airplane in a hangar
185,a group of dogs lying on the ground
186,a cat lying on the ground
187,a dog lying on the grass
188,a group of sheep in a field
189,a horse with a saddle on
190,a bus on the street
191,a person washing a horse
192,a person riding a motorcycle
193,a couple of sheep on a rocky hill
194,a large mountain with a river running through it
195,a red double decker bus on the street with Arc de Triomphe in the background
196,a yellow sports car
197,a few yellow buses parked
198,a man in a boat
199,a passenger jet flying through the air
200,a person standing in a train
201,a cat lying on a child
202,a boy playing video games
203,a cat lying on a basket
204,birds flying over water
205,a person feeding a dog
206,a train travels down the tracks
207,a seal in a nest
208,a group of dogs playing in the snow
209,a sheep and a baby sheep in a fenced in pasture
210,a dog walking on a street
211,a large airplane taking off
212,a white horse eating grass
213,a bicycle parked on the sidewalk
214,a dog sitting on a couch
215,a black and white photo of a plane
216,a boat on the water
217,a boat in the water
218,a wooden chair with a cushion
219,a train on the railway tracks
220,a blue truck parked on the driveway
221,buses parked in a parking lot
222,a living room with a tv and a book shelf
223,a person standing on a stool
224,a shelf with a television and a shelf with books
225,a group of plants in pots
226,a couple of men on bicycles
227,two airplanes flying in the sky
228,a man sitting on a bench
229,a couch with a light on it
230,a group of cats lying together
231,a bird perched on a branch
232,a motorcycle parked on the side of a road
233,a group of sheep in a foggy field
234,a person sitting on a motorcycle
235,two chairs on a patio
236,a black and white cat
237,a couple of people sitting at a table with a table with a bottle and a glass of beer
238,a living room with a fireplace
239,a laptop computer on a desk
240,a bus is parked on the side of the road
241,a broken down garbage can
242,a bottle of liquor
243,a living room with a fireplace
244,a person riding a horse
245,a group of birds on a branch
246,a cat sitting on a shelf
247,a couch in front of a white building
248,a white and yellow race car
249,a dog looking at the camera
250,a child holding a bottle
251,a dog lying on a bed
252,a man riding a motorcycle on a road
253,a group of women sitting on a couch
254,a person jumping on a motorcycle
255,a man standing next to a bicycle
256,horses with saddles and saddles
257,a large airplane is parked at an airport
258,a person riding a horse
259,a red car with a black background
260,a bridge over a river
261,a train on the railway tracks
262,a person riding a bike on a trail
263,a cow lying down in a pen
264,a man standing in a room
265,a dog lying on a bed
266,a sheep lying on a hill
267,a group of bicycles parked next to a tree
268,a red telephone booth on the street
269,a room with a table and a fan
270,a person holding a bottle of soda
271,a group of women sitting on a bench
272,a white duck on a beach
273,a close-up of a bicycle wheel
274,a blue motorcycle parked on the side of a road
275,a train on the tracks
276,a bottle of beer
277,a train with a cartoon character on it
278,a train with doors
279,a group of cows stand in a stream
280,a large airplane is taking off
281,a motorcycle parked on a tile floor
282,motorcycles parked in front of a brick wall
283,a couch with pillows on it
284,a boat on a rocky shore
285,a dog sitting next to a potted plant
286,a cat sitting on a shelf
287,a couple of trains on the railway tracks
288,a couple of cats lying on a bed
289,a large cruise ship in the water
290,a bird standing on a log
291,a bus on the street
