0,1,2
0,a dog laying on the floor next to a table.,0.8777838945388794
1,a couple of birds sitting on the ground in a field.,0.9334712624549866
2,a glass of wine and a glass on a table.,0.9314268231391907
3,a car parked in front of a body of water.,0.9239859580993652
4,a black and white bird standing in the grass.,0.985332190990448
5,a bird standing on top of a tree branch.,0.9154326319694519
6,a white bird flying over a field of grass.,0.9605938196182251
7,a couple of sheep standing next to each other in a field.,0.8460723161697388
8,a little girl sitting on the floor looking at a stove.,0.7845969796180725
9,a wooden table with plates and chairs in a room.,0.9220274686813354
10,a orange and white bird sitting on a tree branch.,0.853667140007019
11,a large cathedral with two tall buildings in front of it.,0.7923865914344788
12,a brown horse standing behind a wooden fence.,0.92255699634552
13,a sheep grazing in a field of grass.,0.9293654561042786
14,a group of people in a raft in the ocean.,0.850074291229248
15,a living room with a painting on the wall and two lamps.,0.7761293053627014
16,a brown and white cow standing on the side of a road.,0.9881317615509033
17,a group of wooden chairs and tables in a room.,0.9058789014816284
18,a man riding a sled with a group of dogs.,0.8639339804649353
19,a living room with a green couch and orange walls.,0.8704506158828735
20,a cat laying on top of a table.,0.9621552228927612
21,a close up of a train on a train track.,0.812103807926178
22,a laptop sitting on top of a chair next to a table.,0.8516797423362732
23,a man sitting on a bench next to a book shelf.,0.8506107926368713
24,a couple of boats in the water on a cloudy day.,0.9104837775230408
25,a small dog standing on top of a bed.,0.923704981803894
26,a brown dog playing with a cow in the grass.,0.893772542476654
27,a black cat laying on top of a couch.,0.9766438603401184
28,a man sitting on a couch with a book.,0.899190366268158
29,a black and white photo of a train on the tracks.,0.997443675994873
30,a white sheep standing next to a brown dog.,0.9434837698936462
31,a living room with a couch and a fireplace.,0.9918393492698669
32,a black motorcycle parked on the side of a street.,0.9394400715827942
33,a person standing next to a train on the tracks.,0.8822132349014282
34,a white dog standing in the grass in a forest.,0.9753479957580566
35,a couple of school buses parked next to a fire hydrant.,0.9209070801734924
36,a brown and white dog laying on the floor.,0.9594821333885193
37,a brown horse standing next to a fence.,0.9900140166282654
38,a white cat sleeping on top of a bed.,0.8883733153343201
39,a couple of buses and a train on a cloudy day.,0.8353053331375122
40,a grey bird with a red beak sitting on a rock.,0.8448596596717834
41,a black and white cat laying on a bed.,0.9694050550460815
42,a bicycle parked in front of a building with two windows.,0.9118046760559082
43,a sheep grazing in a field behind a fence.,0.9068766236305237
44,a cat sitting on top of a chair in a room.,0.9444727897644043
45,a couple of birds standing next to each other in a field.,0.8001880049705505
46,a cat sleeping on top of a pink couch.,0.7268887162208557
47,a couple of airplanes sitting on the side of a road.,0.8108459711074829
48,a large airplane parked on the runway at an airport.,0.874860942363739
49,a couple of women posing for a picture.,0.9193787574768066
50,a laptop computer sitting on top of a table.,0.9476363062858582
51,a group of orange trucks sitting on a table.,0.8395542502403259
52,a man and a woman petting a cow.,0.9632053375244141
53,a motorcycle parked on the side of a road.,0.9946054220199585
54,a small plane parked in a hangar.,0.8269405961036682
55,a white boat sitting in a display in a building.,0.8597909212112427
56,a couple of cats sitting on a couch.,0.900377631187439
57,a cat laying on its side on a table.,0.8727031946182251
58,a dog holding a baseball bat in a field of leaves.,0.8734480142593384
59,a black motorcycle parked in front of a building.,0.8800122737884521
60,a large airplane flying in the sky over trees.,0.9055926203727722
61,a couple of birds standing next to a paper bag.,0.7948241233825684
62,a woman sitting at a table with a cake.,0.9751550555229187
63,a laptop computer sitting on the side of a truck.,0.81600421667099
64,a group of red double decker buses parked in front of a building.,0.9266847372055054
65,a large white airplane on a runway.,0.8259396553039551
66,a living room with a couch and a table.,0.8765782117843628
67,a couple of black bears standing in a field.,0.9385784268379211
68,a bike parked in the snow in front of a building.,0.8589617013931274
69,a black and white cow standing in a field with a building.,0.897139310836792
70,a cat sitting in front of a window.,0.9732520580291748
71,a large airplane parked on the runway at an airport.,0.97160404920578
72,a man standing next to a box with a bottle of beer.,0.7935912013053894
73,a couple of televisions sitting next to each other.,0.8415307402610779
74,a black and white cat laying on its back.,0.8404274582862854
75,a brown dog laying on the ground in the water.,0.7730429768562317
76,a yellow school bus driving down a road.,0.9422282576560974
77,a man walking next to a train on the tracks.,0.928564727306366
78,a couple of men sitting next to each other in a room.,0.9144301414489746
79,a group of buildings on the side of a street.,0.8180953860282898
80,a man sitting at a desk with a book and a tie.,0.7783696055412292
81,a pink and white train traveling down the tracks.,0.9272635579109192
82,a white bird flying over a body of water.,0.9759582281112671
83,a cat sitting in front of a window.,0.877574622631073
84,a woman riding on the back of a horse.,0.992099940776825
85,a man and a woman sitting at a table holding wine glasses.,0.9722702503204346
86,a woman riding on the back of a white horse.,0.9501365423202515
87,a wooden table in front of a tree with a table.,0.9362372756004333
88,a white bicycle parked next to a table.,0.7863128185272217
89,a baby horse standing in the grass.,0.8769801259040833
90,a man and a woman holding a baby at a table.,0.9622140526771545
91,a group of dogs laying on the floor.,0.8659381866455078
92,a red bicycle parked next to a blue door.,0.904360294342041
93,a white cat laying on the floor.,0.9025403261184692
94,a man riding a motorcycle in front of a car.,0.9024428725242615
95,a yellow bicycle parked next to a street.,0.9137759208679199
96,a person riding a motorcycle on a race track.,0.9123420119285583
97,a black sheep standing in the grass.,0.9700455069541931
98,a small bird eating a piece of food on a wooden post.,0.7783730030059814
99,a ladder on the side of a red bus.,0.7556736469268799
100,a group of double decker buses parked on a street.,0.8889384269714355
101,a silver car parked on the side of a street.,0.9938645958900452
102,a group of people sitting on the back of a race car.,0.7962897419929504
103,a dog sitting in the front seat of a car.,0.8973086476325989
104,a red train sitting on the tracks.,0.9149924516677856
105,a person riding a horse on a field.,0.9340713024139404
106,a close up of a plane flying over trees.,0.8667428493499756
107,a young baby sleeping in the back seat of a car.,0.8234273195266724
108,a couple of buses parked next to each other in a field.,0.9031252264976501
109,a group of potted plants on a table.,0.9240759611129761
110,a couple of men sitting on a raft in a river.,0.8372957706451416
111,a couple of men walking in a park.,0.977893590927124
112,a couple of double decker buses driving down a city street.,0.9669401049613953
113,a wooden table with flowers in front of a window.,0.8889358043670654
114,a group of tall buildings in a city.,0.8827494382858276
115,a white cat laying on top of a table.,0.8945103287696838
116,a red couch with pillows on it in front of a television.,0.8888911604881287
117,a man sitting on top of a bike.,0.8471871018409729
118,a yellow train traveling down the tracks in a field.,0.9276340007781982
119,a microwave on top of a refrigerator in a room.,0.8859438896179199
120,a brown teddy bear sitting on top of a couch.,0.90972501039505
121,a couple of red trucks parked in a parking lot.,0.8014699220657349
122,a couple of cars parked next to each other in a parking lot.,0.9383965134620667
123,a brown and white bird laying in the grass.,0.8912361264228821
124,a plane flying through the sky with a couple of flowers.,0.7568013668060303
125,a old computer keyboard and a microwave on a desk.,0.7838799357414246
126,a red double decker bus driving down a city street.,0.9863368272781372
127,a close up of a keyboard on a laptop.,0.9064921736717224
128,a black sheep standing on top of a wooden fence.,0.933418333530426
129,a couple of birds flying in the blue sky.,0.9035400152206421
130,a large airplane flying in the blue sky.,0.8921565413475037
131,a woman wearing a tie standing in a street.,0.7880058288574219
132,a bottle of wine and a glass on a table.,0.9796580672264099
133,a group of people walking in front of a subway train.,0.9027274250984192
134,a computer keyboard sitting on top of a table.,0.9053173065185547
135,a red motorcycle parked next to a wall.,0.9236340522766113
136,a man walking down a street next to a row of motorcycles.,0.8706574440002441
137,a couple of brown horses standing behind a wire fence.,0.9314700365066528
138,a group of people playing a video game in a living room.,0.9474679827690125
139,a small dog sitting on top of a table.,0.8304663896560669
140,a man doing a trick on a skateboard in the air.,0.9592626094818115
141,a close up of a camera sitting on the grass.,0.8404555916786194
142,a boat with rope on the water with mountains in the background.,0.8637497425079346
143,a couple of buses parked on the side of a building.,0.9510229229927063
144,a cat laying on top of a chair in front of a window.,0.9444901347160339
145,a man standing on a sidewalk next to a street.,0.8457796573638916
146,a man sitting on top of a boat on top of a blue bus.,0.9475873708724976
147,a large airplane flying in the sky.,0.9274248480796814
148,a bar with a bunch of plants on the shelves.,0.7390327453613281
149,a person riding a bike with a yellow jacket on it.,0.8539947867393494
150,a black train traveling down the tracks.,0.9333449602127075
151,a couple of blue and yellow buses parked on a street.,0.922319769859314
152,a group of potted plants sitting on the floor.,0.950143575668335
153,a desk with flowers and pictures on it in a room.,0.8733462691307068
154,a sail boat on the water under a cloudy sky.,0.7871708273887634
155,a couple of boats in the water on a body of water.,0.9397866129875183
156,a couple of double decker buses parked next to each other.,0.979836642742157
157,a group of people sitting at a table.,0.9226436614990234
158,a pile of hay sitting on top of a potted plant.,0.7741217613220215
159,a woman sitting in a chair holding a ball in her hand.,0.8813046813011169
160,a man riding a motorcycle down a city street.,0.9546617865562439
161,a bike parked next to a tree in a park.,0.9389514327049255
162,a brown dog standing next to a fence.,0.9270493984222412
163,a couple of women sitting at a table with a laptop.,0.8770768046379089
164,a man sitting at a table with a tie.,0.8989066481590271
165,a woman walking down a field with a frisbee.,0.8095059394836426
166,a picture of a woman on the side of a bus.,0.8606963157653809
167,a woman laying on a couch with a cat.,0.975685179233551
168,a large airplane taking off from an airport runway.,0.962934672832489
169,a couple of horses standing on the side of a street.,0.9002726674079895
170,a white dog laying on its bed in a room.,0.8676543831825256
