0,1,2
0,a dog laying on the floor under a chair.,0.8492077589035034
1,a bird sitting on the ground in the woods.,0.9520695805549622
2,a bottle of alcohol and a glass on a table.,0.9701783061027527
3,a car parked on the side of a body of water.,0.9782844185829163
4,a black and white bird standing on the grass.,0.9705645442008972
5,a bird sitting on top of a flower pot.,0.9395337104797363
6,a white bird flying over a green field of grass.,0.9637264609336853
7,a sheep and a lamb standing in a field.,0.9481233954429626
8,a woman standing in a room with a table.,0.9013858437538147
9,a wooden table with plates and chairs in a room.,0.900050938129425
10,a small bird perched on a tree branch.,0.8776353597640991
11,a large church with a large clock tower.,0.881170928478241
12,a couple of horses sticking their heads out of a barn.,0.948141872882843
13,a couple of sheep grazing in a field of grass.,0.9390273690223694
14,a group of people playing in the water with a boogie board.,0.9354875087738037
15,a black couch with black and white pillows and a lamp.,0.908847987651825
16,a brown and white cow standing on the side of a road.,0.9935274124145508
17,a group of wooden chairs sitting next to each other.,0.9925985336303711
18,a man and a dog pulling a sled in the snow.,0.9011565446853638
19,a living room with a green couch and a lamp.,0.9912793040275574
20,a cat sitting on a table next to a wall.,0.9532676339149475
21,a subway train with its doors open on a platform.,0.9767600297927856
22,a chair and a stool next to a red wall.,0.9230247139930725
23,a person sitting on a bench in front of a book shelf.,0.9905998110771179
24,a small boat in a body of water,0.9319350719451904
25,a small white dog laying on a bed.,0.9871951341629028
26,a brown cow grazing in a field of grass.,0.9550707340240479
27,a black cat laying on a couch.,0.9970179796218872
28,a living room with a couch and a coffee table.,0.9562904238700867
29,a black and white photo of a train on the tracks.,0.9884210228919983
30,a brown and white cow standing next to a fence.,0.9951388239860535
31,a living room with green walls and a fireplace.,0.9907801151275635
32,a black motorcycle parked on a parking lot.,0.9517976641654968
33,a close up of a train on a track in the snow.,0.9066234230995178
34,a white dog standing in the grass in front of a tree.,0.9251021146774292
35,a school bus is driving down a street next to a fire hydrant.,0.9651736617088318
36,a black and white dog laying under a table.,0.8938143253326416
37,a brown horse with white hair standing in a field.,0.9690622091293335
38,a cat laying on a blanket on a bed.,0.9325658082962036
39,a city bus driving down a highway with a truck.,0.9034203886985779
40,a close up of a bird with a red spot on its head.,0.8821787238121033
41,a black and white cat laying on a bed.,0.9981015920639038
42,a bike parked in front of a building.,0.8990358114242554
43,a sheep is standing in a field behind a fence.,0.8793665766716003
44,a cat sitting on top of a chair.,0.9602729678153992
