0,1,2
0,a brown dog laying on the floor next to a laptop.,0.8857622146606445
1,a group of rocks and a tree in a field.,0.7015974521636963
2,a group of clouds in a gray sky.,0.6954410076141357
3,a white car driving on a body of water.,0.8417419195175171
4,a black and white bird standing in the grass.,0.9916016459465027
5,a bird standing on the ground next to red flowers.,0.859630823135376
6,a white bird flying over a field of grass.,0.9559401273727417
7,a couple of sheep standing in the grass.,0.9530596137046814
8,a woman sitting at a table looking at a laptop.,0.9252074360847473
9,a wooden table with plates and chairs in a room.,0.9592445492744446
10,a orange and white bird sitting on a tree branch.,0.8755296468734741
11,a large cathedral with two tall buildings in front of it.,0.8081742525100708
12,a brown horse standing next to a wooden fence.,0.9089850187301636
13,a sheep grazing in a field of grass.,0.9182160496711731
14,a group of people standing next to a raft in the water.,0.9317963719367981
15,a picture of a painting on a wall next to a couch.,0.8036096692085266
16,a brown cow grazing on grass next to a tree.,0.9267416000366211
17,a group of wooden chairs and tables in a room.,0.9399476647377014
18,a group of people pulling a horse drawn carriage in the snow.,0.8884963989257812
19,a lamp in front of a couch in a room.,0.8188686370849609
20,a cat laying on top of a wooden table.,0.875510573387146
21,a close up of a subway train on the tracks.,0.7678132057189941
22,a couple of televisions sitting on top of a red wall.,0.8124115467071533
23,a person sitting on a bench in front of a wall.,0.9096492528915405
24,a couple of boats in the water on a body of water.,0.8887700438499451
25,a white dog standing behind a brown carpet.,0.8253882527351379
26,a close up of an elephant standing in the grass.,0.9122938513755798
27,a black cat laying on top of a couch.,0.9904397130012512
28,a group of birds sitting on the ground.,0.8408363461494446
29,a black and white photo of a train on the tracks.,0.9975882768630981
30,a couple of dogs standing next to each other.,0.8996816873550415
31,a living room with a chair and a fireplace.,0.9911999106407166
32,a black motorcycle parked in front of a building.,0.9828678965568542
33,a woman in a suit and tie holding a baseball bat.,0.8882724046707153
34,a white dog standing in the grass in a forest.,0.9603757858276367
35,a yellow truck parked next to a fire hydrant.,0.916471004486084
36,a brown and white dog laying on the floor next to a mirror.,0.9520400762557983
37,a brown horse standing next to a fence.,0.9702069163322449
38,a white cat laying on its back on a blanket.,0.8743447661399841
39,a building with a bunch of snow on top of it.,0.8317527770996094
40,a close up of a person holding a toothbrush.,0.7524935603141785
41,a black and white cat laying on a blanket.,0.9312098026275635
42,a building with a couple of windows and a door.,0.7175586819648743
43,a sheep grazing in a field behind a fence.,0.8923614025115967
44,a cat sitting on top of a chair in a room.,0.9609221816062927
45,a couple of birds sitting in a bunch of plants.,0.7857348918914795
46,a cat sleeping on top of a pink couch.,0.8273672461509705
47,a couple of airplanes sitting on a runway at an airport.,0.864508330821991
48,a large airplane sitting on the runway at an airport.,0.9262005090713501
49,a couple of women standing in front of a building with flowers.,0.9541850090026855
50,a laptop computer sitting on a table with a plate of food.,0.9718952775001526
51,a red fire truck sitting on top of a table.,0.9062427282333374
52,a man and a woman petting a horse.,0.9119313955307007
53,a motorcycle parked on the side of a road.,0.9829835295677185
54,a small plane parked in a hangar.,0.8111984133720398
55,a couple of white boats parked in a garage.,0.9062970280647278
56,two cats sitting on a couch in a room.,0.8798644542694092
57,a cat laying on top of a table.,0.8689258694648743
58,a brown dog standing in the leaves with a baseball bat in its mouth.,0.8367422819137573
59,a black motorcycle parked on the side of a building.,0.9603849053382874
60,a large airplane flying over a runway in the sky.,0.8418964743614197
61,a large bird standing on top of a red brick sidewalk.,0.8224165439605713
62,a woman sitting at a table with a cake.,0.9514461159706116
63,a laptop computer sitting on the back of a truck.,0.9411935806274414
64,a group of red double decker buses parked in a building.,0.9326198697090149
65,a red and white airplane on a runway at an airport.,0.8955880403518677
66,a living room with two couches and a table.,0.8269540071487427
67,a couple of black cows standing next to each other.,0.9364835619926453
68,a bike parked in the snow in a street.,0.8523845076560974
69,a black and white cow standing in a field.,0.9787724018096924
70,a cat sitting in front of a window.,0.9666430354118347
71,a large airplane parked on the runway at an airport.,0.9807302951812744
72,a man sitting on a couch with a hair brush.,0.8449801802635193
73,a television sitting on top of a table next to a wall.,0.8798081874847412
74,a black and white cat laying on its back.,0.8738793134689331
75,a brown dog sitting on top of a laptop computer.,0.9181289672851562
76,a group of trees in front of a pole.,0.8106619715690613
77,a red bus driving on a bridge with two trees.,0.8413235545158386
78,a couple of men sitting next to each other in a room.,0.8909759521484375
79,a row of buildings on the side of a street.,0.8548061847686768
80,a man sitting at a desk with a bottle of beer.,0.9275988340377808
81,a pink and white train on the tracks.,0.8942850232124329
82,a white bird flying over a body of water.,0.9874871969223022
83,a close up of a piece of fabric on a wall.,0.8400969505310059
84,a person riding on the back of a horse.,0.9488104581832886
85,a man and a woman sitting at a table holding wine glasses.,0.963942289352417
86,a woman walking through a field of grass.,0.748236358165741
87,a wooden table in front of a large tree.,0.8131192326545715
88,a bicycle parked in front of a building.,0.8264977931976318
89,a couple of baby horses standing in the grass.,0.8693485856056213
90,a woman holding a baby in a high chair.,0.8678430318832397
91,a group of dogs laying on the ground.,0.905540406703949
92,a red bicycle parked in front of a wooden door.,0.8351350426673889
93,a white dog laying on its back on a floor.,0.873440146446228
94,a man riding a bike down a street.,0.9466487765312195
95,a yellow bicycle parked next to a street.,0.863884687423706
96,a person riding a motorcycle on a race track.,0.9187532663345337
97,a black sheep standing in the grass.,0.9164830446243286
98,a small bird sitting on top of a wooden post.,0.9301486611366272
