0,1,2
0,a man standing on a motorcycle on a bridge.,0.8847326040267944
1,a woman sitting at a table with a bowl of food.,0.985505223274231
10,a bathroom with two wooden shelves with baskets on them.,0.9285380244255066
100,a close up of a young girl with a black hair.,0.9362671375274658
101,a young girl holding a tennis racket in a room.,0.9330708980560303
102,a slice of pizza on a wooden cutting board.,0.971906840801239
103,a leather couch with pillows and remote controls on it.,0.8981680870056152
104,a man with a toothbrush in his mouth.,0.9837340712547302
105,a living room with a couch and a table and a window.,0.8909471035003662
106,a couple of men sitting at a desk using computers.,0.918319821357727
107,a man is flying a kite in the field.,0.8868842720985413
108,a man is flying a blue kite in a field.,0.9589481353759766
109,a man holding a little girl on a swing.,0.9781933426856995
11,a man wearing a black shirt and a green tie.,0.9436635375022888
110,a kite flying in the blue sky.,0.9478937387466431
111,a clock on a pole on the side of a street.,0.972488522529602
112,a group of baseball players standing on a field.,0.9933358430862427
113,a baseball player holding a bat on a field.,0.9967533946037292
114,a young boy holding a baseball bat on a field.,0.9701619148254395
115,a man in a baseball uniform holding a bat.,0.9611225724220276
116,a large crowd of people in a basketball court.,0.9087134003639221
117,a man is holding a stick to a large object.,0.834900975227356
118,a pizza on a pan on top of a stove.,0.9359371066093445
119,a group of people standing on a tennis court.,0.9992771148681641
12,a man riding a motorcycle with a backpack on the back.,0.9826326370239258
120,a young man swinging a tennis racket at a tennis ball.,0.9655318856239319
121,a couple of young men in ties standing in front of a building.,0.9266412854194641
122,a cup of coffee sitting next to a vase.,0.9986807107925415
123,a man in a brown uniform holding a baseball bat.,0.8726595640182495
124,a large crowd of people in front of a building with a clock tower.,0.9682546854019165
125,a woman is brushing a cat's teeth with a brush.,0.925388514995575
126,a large building with a clock tower on top of it.,0.9977350234985352
127,a stuffed teddy bear holding a pile of stuffed animals.,0.9103502035140991
128,a building with a clock tower on top of it.,0.9748422503471375
129,a close up of a bunch of white flowers.,0.9689697027206421
13,a row of motorcycles parked on the side of a street.,0.9837197065353394
130,a white vase filled with purple flowers in it.,0.9905304312705994
131,a man holding a large pair of scissors.,0.9633548855781555
132,a pair of scissors and other tools on a table.,0.9127122163772583
133,a group of people sitting at a table.,0.9992731809616089
134,a woman standing next to a group of people.,0.9981503486633301
135,a group of people sitting around a table with wine bottles.,0.9823059439659119
136,a man holding a wine glass in a store.,0.9933035373687744
137,a group of people walking down a market.,0.8346830606460571
138,a bunch of food and vegetables on a counter.,0.8615933060646057
139,a dog sitting in a kitchen next to a woman.,0.9424132704734802
14,a shower curtain with a skeleton on it next to a book shelf.,0.9837261438369751
140,a woman standing at a stove in a room.,0.959366500377655
141,a man sitting on a stool in a kitchen.,0.9993286728858948
142,a man standing at a kitchen counter with a dog.,0.9899221062660217
