0,1,2
267,a white toilet in a bathroom with a wall.,0.8803680539131165
170,a couple of ducks swimming in a body of water.,0.9074596762657166
19,a view of an airport with a truck and airplanes.,0.8048219084739685
65,a building with a clock tower behind trees.,0.828650176525116
62,a zebra jumping in the air in a field with other animals.,0.8031134605407715
260,a plate of food with pizza and a bottle of wine.,0.8993997573852539
177,a herd of sheep grazing in a field.,0.9335757493972778
212,a group of people cross country skiing in the snow.,0.9226444959640503
105,a living room with a table and chairs and a window.,0.981893002986908
179,a close up of a door on a metal pole.,0.6189393401145935
10,a chair sitting in front of a mirror in a room.,0.8717378973960876
269,a bathroom with a window and a sink and a mirror.,0.8587804436683655
17,a bicycle sitting on top of a wooden shelf.,0.7359057068824768
215,a woman skiing down a snow covered slope.,0.9099867343902588
102,a close up of a pizza on a wooden cutting board.,0.8553016185760498
22,a man sitting on a bench with a white dog.,0.949363648891449
137,a group of people standing around an airport.,0.9579614996910095
220,a man riding skis down a snow covered slope.,0.9690327048301697
130,a bunch of purple flowers in a vase.,0.9730242490768433
227,a group of brown flowers sitting on top of a chair.,0.7749466300010681
88,a man in a wet suit holding a surfboard.,0.9869844913482666
59,a close up of a zebra standing in the grass.,0.9862625002861023
25,a group of people standing on a sidewalk.,0.9690579771995544
229,a piece of pizza on a plate on a table.,0.8796420097351074
86,a couple of donuts with sprinkles in a box.,0.8198840022087097
57,a man walking on the beach with a surfboard.,0.9487683773040771
284,a couple of tall buildings in front of a blue sky.,0.9473620057106018
142,a man standing in a kitchen with a dog.,0.9803592562675476
193,a woman walking down a sidewalk in the rain.,0.921079158782959
255,a laptop computer sitting on a table next to a glass of beer.,0.9869537949562073
283,a couple of tall buildings and an airplane in the sky.,0.9363059401512146
145,a man standing next to a bike on a street.,0.9562358260154724
194,a cat laying in a bathroom sink.,0.9933693408966064
252,a baseball player swinging a bat at a ball.,0.9993736743927002
139,a woman standing next to a dog in a kitchen.,0.9132903814315796
81,a couple of sandwiches sitting on top of a tray.,0.8960070610046387
50,a young child laying on a blue chair.,0.8851901292800903
185,a brown dog standing on top of three red luggage.,0.8352162837982178
243,a couple of slices of pizza on plates on a table.,0.9252938628196716
292,a woman sitting on the back of a boat.,0.9025149345397949
154,a red and black airplane flying in the sky.,0.8910810947418213
41,a cat sitting on a table with a birthday paper.,0.7922771573066711
90,a man riding a wave on a surfboard in the water.,0.9487362504005432
128,a tall building with a clock tower on top of it.,0.9047755599021912
46,a large elephant standing next to a tree.,0.9652182459831238
97,a couple of people laying on a couch.,0.9276281595230103
238,a group of people walking on the beach with surfboards.,0.973356306552887
182,a stop sign and a street sign covered in snow.,0.8793379068374634
244,a man standing on a blue tennis court holding a racket.,0.9702377319335938
295,a blue train car sitting in front of a building.,0.7853626608848572
153,a couple of planes parked next to each other in the sky.,0.8380094766616821
48,a group of boats are parked in the water.,0.8663486838340759
99,a couple of pink tennis rackets sitting on a chair.,0.9193727970123291
236,a couple of women sitting at a table with a cell phone.,0.7997719645500183
121,a group of people sitting on the street.,0.8714686632156372
34,a group of street signs on a wooden pole.,0.9516277313232422
33,a couple of ducks sitting in the water.,0.8782593607902527
231,a man sleeping on a bed with a cat.,0.8656356930732727
126,a large building with a clock tower on top of it.,0.9877708554267883
278,a group of oranges sitting on a table.,0.9774238467216492
113,a baseball player holding a bat on a field.,0.9988218545913696
204,a little girl holding a red frisbee in the grass.,0.9660937786102295
114,a young boy holding a baseball bat on a field.,0.9232087731361389
203,a white bird flying over a field of grass.,0.9226045608520508
168,a man sitting on a bench next to a body of water.,0.8838022351264954
73,a man and a little girl standing on skis in the snow.,0.9752599596977234
2,a woman standing on a train in a building.,0.8438116908073425
166,a couple of green benches sitting next to a fire hydrant.,0.9165617227554321
271,a black cat sitting in front of a sink.,0.9409623742103577
5,a group of scissors sitting on top of a table.,0.9388944506645203
161,a red traffic light in front of tall buildings at night.,0.8777053356170654
276,a cat standing in a white toilet.,0.8221684694290161
74,a young man in a red shirt holding a cell phone.,0.9348120093345642
282,a couple of birds sitting on the side of a animal.,0.8398340940475464
144,a group of people standing on a city street.,0.898987889289856
195,a cat laying on a blanket on a couch.,0.9025607109069824
253,a large clock on the side of a building.,0.9696798920631409
138,a bunch of items sitting on a table with a bottle of wine.,0.8818479180335999
80,a man in a blue suit and tie standing in a room.,0.8184679746627808
51,a woman sitting on a chair with a cell phone.,0.8307069540023804
228,a piece of food sitting on top of a table next to a cup of coffee.,0.8966035842895508
87,a young boy wearing a glove and a ball.,0.8431665897369385
