0,1
0,a man riding a motorcycle down a dirt road
1,a woman sitting at a table eating a bowl of food
2,a man riding a bike next to a train
3,a kitchen counter with a sink and a window
4,a group of wooden utensils on a wooden table
5,a long table with lots of wooden utensils on it
6,a bathroom with a shower and a toilet and a sink
7,a bathroom with a shower and a toilet and a sink
8,a group of people riding bikes down a city street
9,a bathroom with a sink and a toilet
10,a bathroom with a toilet and a shelf with a mirror
11,a man wearing a black shirt and a tie
12,a man is standing next to a motorcycle
13,a row of motorcycles parked next to a building
14,a living room with a tv on a dresser and a chair
15,a painting of a table with oranges and a candle
16,a bunch of bananas in a wooden box
17,a motorcycle parked on a counter with bottles of wine
18,an airplane parked at an airport with a boarding gate
19,a view of an airport runway with planes parked
20,a small blue and white plane flying in the air
21,a motorcycle parked in the dirt next to a fence
22,a white dog is standing next to a bench
23,a traffic light with two red and green lights
24,a dining room with a wooden table and windows
25,a group of people standing around a playground
26,a herd of sheep standing in a field in front of a barn
27,a group of birds flying in the sky over the water
28,a boat with a tent and a swan in the water
29,two giraffes eating leaves from a tree in a field
30,a yellow fire hydrant in front of a building
31,a black bird eating a piece of food in a flower pot
32,a black and white photo of a building with a clock tower
33,two ducks swimming in a body of water
34,a street sign on a pole with a parking sign
35,a sheep standing in the grass in a field
36,two people dressed up as zombies holding a skateboard
37,a group of signs in front of a house
38,a cow walking on a sidewalk in front of a store
39,a cow standing in front of a market with a blue bucket
40,a cat is eating a banana on the floor
41,a cat sitting on a chair at a table
42,a cow standing in a field next to two laying down
43,a black and white cow standing in a field
44,a woman with red hair and black dots on her face
45,an elephant standing in front of a crowd of people
46,a baby elephant standing next to a fence
47,two kayaks sitting on a beach next to the water
48,a group of boats are docked at a dock
49,an elephant standing in a field near a watering hole
50,a woman and a little girl are posing for a picture
51,a woman in a dress sitting on top of a suitcase
52,a woman sitting on a suitcase talking on a cell phone
53,a baby sitting on top of a suitcase
54,a brown dog laying next to a swimming pool
55,two people walking down a street with umbrellas
56,a black dog sitting next to a plate of broccoli
57,a man running on a beach with a frisbee
58,a man and a dog walking on a dirt road
59,a zebra is eating grass in a field
60,a zebra standing in the snow next to a fence
61,two zebras and a water buffalo grazing in a field
62,two zebras are fighting in a field
63,a group of toy horses on a shelf
64,a woman is reaching out to a horse
65,a white bus parked in front of a tree
