0,1
0,a man riding a motorcycle on a dirt road
1,a young woman eating food at a table
2,a train on the tracks next to a building
3,a kitchen counter with a sink and a window
4,a group of wooden utensils on a wooden table
5,a table with lots of wooden utensils on it
6,a bathroom with a toilet and a sink
7,a bathroom with a glass shower and a sink
8,a group of people riding bikes down a street
9,a bathroom with a sink and a mirror
10,a bathroom with a toilet and a shelf with items
11,a man wearing a black shirt and a tie with bats on it
12,two men sitting on a motorcycle on the road
13,a row of motorcycles parked on a street next to buildings
14,a tv sitting on a dresser next to a chair
15,a painting of a lamp and an orange on a table
16,a bunch of bananas sitting on top of each other
17,a motorcycle parked on a counter with bottles of wine
18,a man walking towards an airport terminal with an airplane
19,a view from an airport window of an airport runway with planes
20,a small blue and white plane flying in the air
21,a motorcycle parked in front of a herd of sheep
22,a white dog with a red collar standing on a street
23,a traffic light with two red and green lights
24,a dining room with a wooden table and windows
25,a young girl is standing in front of a playground
26,a herd of sheep standing and laying in a field
27,three birds are flying in the cloudy sky
28,a boat with a black roof and flowers on the water
29,two giraffes eating leaves from a tree in a field
30,a yellow fire hydrant in front of a building
31,a black bird standing in a pot eating an apple
32,a large building with a clock tower with a street sign
33,two geese swimming in a body of water
34,a street sign on a wooden pole with a parking sign
35,a sheep standing in the grass in a field
36,two people dressed up as zombies holding a skateboard
37,a red brick house with signs in front of it
38,a brown cow walking down a sidewalk in the street
39,a statue of a cow standing on a sidewalk
40,a kitten playing with a blue toy
41,a gray cat sitting next to a wooden table
42,a white cow standing in front of a temple
43,a black and white cow standing in a field of grass
44,a close up of a woman wearing a bracelet
45,a group of people watching an elephant in a zoo
46,an elephant is standing next to a tree
47,two kayaks sitting on the beach near the water
48,a group of boats are docked in the water
49,an elephant walking in a field of grass
50,a woman and a little girl sitting next to a suitcase
51,a woman in a polka dot dress sitting on a trunk
52,a person sitting next to a tree in the woods
53,a small child sitting on top of a suitcase
54,a brown dog laying next to a swimming pool
55,two children walking in the rain with umbrellas
56,a black cat laying on a wooden floor
57,a man running on the beach with a frisbee
58,two people walking down a dirt road in a canyon
59,a zebra is eating grass in a field
60,a zebra standing in the snow next to a wall
61,a group of birds flying over a body of water
62,two zebras playing with each other in a field
63,a group of toy horses standing next to each other
64,a woman is petting a horse in front of a house
65,a brick tower with a cross on top of it
66,a person dressed in a costume with a horse
67,a banana and oranges in a box on a table
68,a group of children playing baseball in a field
69,a man with a bunch of bananas on his head
70,a man wearing a bunch of bananas on his head
71,a baseball player throwing a ball during a game
72,a table with two plates of food and a salad
73,a man and a little girl on skis in the snow
74,a young boy standing in front of a bowl of food
75,a sign in front of a store with a sign for a buffet
76,a young man riding a skateboard on a ramp
77,a young man with a backpack looking at his cell phone
78,two men are snowboarding down a snow covered slope
79,a woman with her mouth open talking on a cell phone
80,a man wearing a blue jacket and a scarf
81,a display case filled with lots of donuts and pastries
82,a young boy eating a sandwich on a bench
83,a display case filled with lots of different types of pastries
84,a sandwich and a pickle on a white plate
85,a sandwich in a plastic bag on a table
86,a tray of donuts with a sign in the middle
87,a person wearing a green and white shirt and tie
88,a woman standing in the water holding a surfboard
89,a man holding a soccer ball on a field
90,a man riding a wave on a surfboard in the water
91,a group of soccer players on a field
92,a woman standing in a kitchen with a tray of food
93,a baby with food in its mouth
94,a group of people standing around in a field
95,a man sitting at a table with a pizza
96,a baby laying on top of a bed
97,a picture of a bride and groom sitting on a bed
98,a pizza on a white plate on a table
99,two pink tennis rackets sitting next to each other
100,a young child eating a slice of pizza
101,a young woman is holding a tennis racket
102,two slices of pizza on a wooden cutting board
103,a brown chair with pillows and a remote control
104,a close up of a woman with her eyes open
105,a dining room with a table and red chairs
106,a group of men sitting in front of computer monitors
107,a bird flying in the sky over the water
108,a group of pine trees in the background
109,a man holding a little girl on a swing
110,two kites flying in the sky
111,a clock on top of a pole on a street
112,a baseball player swinging a bat during a game
113,a baseball player holding a bat on a field
114,a baseball player holding a bat on a field
115,a young boy holding a baseball bat in a field
116,a crowd of people sitting in the stands at a baseball game
117,a man holding a baseball bat in front of a field
118,a person is taking a pizza out of an oven
119,a group of people playing tennis on a tennis court
120,a person holding a tennis racket on a court
121,a man in a tie holding a piece of paper
122,two vases and a cup of coffee on a table
123,a man dressed in a costume standing in front of a table
124,a clock tower on top of a building
125,a person brushing the teeth of a fake bird
126,a large building with a clock tower on top of it
127,a group of stuffed teddy bears sitting next to each other
128,a building with a clock tower on top of it
129,a plant with white flowers and green leaves
130,a bunch of purple flowers in a vase
131,a man is holding a large pair of scissors
132,a group of scissors and other tools on a cutting board
133,a group of people sitting at a table
134,a woman taking a picture of a group of people
135,a group of people sitting at tables with wine bottles
136,a man holding a wine glass in a store
137,a group of people standing on a sidewalk with a red suitcase
138,a pile of vegetables on a counter with a pot of plants
139,a woman standing in a kitchen with a cat sitting on the floor
140,a woman standing in a kitchen with a stove
141,a man sitting at a table in a kitchen
142,a white dog is standing in a room
143,a kitchen counter with pots and pans and utensils
144,a group of young people standing on a sidewalk with a skateboard
145,a black and white photo of a skateboard ramp
146,a bathroom with a white toilet and a sink
147,a bathroom mirror with a towel hanging on a wall
148,a bathroom with a toilet and a glass shower
149,a large metal bridge with trees in the background
150,a white toilet sitting on the ground in a room
151,a crowd of people standing in front of a building with a clock
152,two people riding on a motorcycle in the rain
153,a group of people walking in front of two planes
154,a red plane flying in the sky with smoke
155,an airplane is flying in the blue sky
156,an airplane is flying in the blue sky
157,an airplane flying in the blue sky
158,three animals grazing in a field on the beach
159,a giraffe standing in the middle of a field
160,a close up of a giraffe looking at the camera
161,a traffic light in a city with tall buildings
162,a street at night with a street light and a building
163,two giraffes walking on a dirt road next to a fence
164,a giraffe eating food from a basket at a zoo
165,two giraffes standing in a field next to a bus
166,a green park bench next to a street light
167,a group of sheep standing in a field
168,a person standing on a rock near the water
169,a giraffe standing in front of a building
170,two ducks swimming in a body of water
171,two giraffes standing next to a wooden fence
172,a giraffe standing next to a tree in a zoo
173,a traffic light with a red sign on a street sign
174,a giraffe is eating grass in a field
175,two giraffes standing next to a pole in a zoo
176,a herd of sheep in a field behind a fence
177,a herd of sheep grazing in a field
178,a foggy field with some trees in the background
179,a cow in the back of a truck
180,a train station with cars and a sign on a highway
181,a red train is sitting on the tracks
182,a stop sign in a pile of snow
183,a group of people waiting on a train at a train station
184,a stop sign on a pole on a street
185,a cat standing on top of a red suitcase
186,a window with a view of a wooden deck
187,a fire truck with christmas decorations on top of it
188,an old photo of a group of people posing for a picture
189,a dog wearing a tie with hair on its head
190,a close up of the side of a boat
191,a group of boats sitting on the sand
192,a man and a woman posing for a picture
193,a group of people walking in the rain with umbrellas
194,a cat sitting in a bathroom sink
195,two cats laying on a bed under a blanket
196,a person is typing on a laptop with a cat
197,a man standing next to an elephant with his trunk
198,a dog playing with a frisbee on the beach
199,two dogs playing with a frisbee in the snow
200,two pieces of black luggage sitting next to each other
201,a store with a star wars costume and luggage on display
202,a field of tall green grass in a field
203,two birds flying over a field of grass
204,a field of green grass with flowers in it
205,a group of zebras and antelopes standing near a watering hole
206,a herd of zebras standing in a field
207,a zebra standing on a dirt road next to trees
208,a brown horse walking in the woods
209,a woman and child walking past a statue of a man riding a horse
210,a bunch of bananas in a plastic bag
211,a water skier is making a splash in the water
212,two people cross country skiing in the snow
213,a pile of oranges and lemons sitting next to each other
214,an orange and two oranges sitting next to each other
215,a person on skis in the snow in the woods
216,a baseball player holding a bat on a field
217,two men are skiing down a snow covered slope
218,a person riding a skateboard down a sidewalk
219,a woman is cross country skiing in the snow
220,a woman is skiing down a snow covered slope
221,two young boys playing with a bike at a skate park
222,a green container of sushi with fruit and vegetables
223,a table with plates of food and wine glasses
224,a group of people on skis in the snow
225,a window in a room with a white wall
226,a boy doing a trick on a skateboard in the air
227,a chocolate donut with sprinkles on top of it
228,a knife sitting on a table next to a cup of coffee
229,a piece of cake on a plate with a spoon
230,a piece of cake on a plate on a table
231,a man sleeping in bed with a cat laying next to him
232,a bedroom with a bed and posters on the wall
233,a person sitting at a table with a birthday cake
234,a woman standing in a kitchen with a cake on a counter
235,a woman in a flowered dress is looking at a cake
236,two women holding a cake with a picture on it
237,a man holding a paddle on a surfboard in the water
238,a group of people standing on the beach with surfboards
239,a pizza with cheese and mushrooms on a pan
240,a man holding a tennis racket on a tennis court
241,a pizza sitting on top of a wooden table
242,a slice of pizza on a plate on a table
243,a woman sitting at a table with two pizzas
244,a shirtless man standing in front of a red sign
245,a black cat laying on a couch in a living room
246,two people playing a video game in a living room
247,a young girl playing a video game with a wii remote
248,a desk with three computer monitors and a laptop
249,a living room with a couch and a coffee table
250,a kite flying in the sky over some trees
251,a white bird with a blue hat sitting on the ground
252,a baseball player holding a bat on a field
253,a large clock on the side of a building
254,a woman sitting on the floor with a laptop
255,a laptop computer sitting on top of a table
256,a person holding a cell phone in their hand
257,a woman holding two cell phones in her hands
258,a woman is putting a turkey in an oven
259,a little girl holding a hair dryer next to a New A B� LE
260,a table with a plate of food and bottles of wine
261,two young boys are holding a teddy bear
262,a woman sitting at a table in a restaurant
263,a kitchen counter with a cake on top of a stove
264,a laptop computer sitting on top of a wooden table
265,a kitchen with a white refrigerator and a sink
266,a hole in the floor of a bathroom with a wall
267,a bathroom with a white toilet in a room
268,a bathroom with a toilet and a bath tub
269,a bathroom with a sink and a washing machine
270,a room with a window and a door with a plant
271,a black cat sitting in a bathroom sink
272,a dog sitting in the back seat of a car
273,a busy city street filled with lots of traffic
274,a bathroom with a white toilet in a room
275,a bathroom with a sink and a toilet
276,a cat standing in the bowl of a toilet
277,a black and white cat laying on a green pillow
278,a pile of oranges sitting on a white plate
279,a blue and yellow plane flying in the sky
280,an airplane flying in the sky above a tree
281,a tree with leaves on it with the sky in the background
282,two birds perched on the back of a giraffe
283,a kite flying over a city with tall buildings
284,an airplane is flying over a tall building
285,a giraffe drinking from a body of water
286,a red traffic light on a street with a sunset
287,a blue book sitting on top of a park bench
288,a traffic light with a green light on a street
289,a herd of sheep grazing in the grass on the side of a road
290,a young girl petting a sheep in a pen
291,a bird with its wings out on a beach
292,a man sitting on a boat in the water
293,a person riding on the back of an elephant in a parade
294,a man sitting on a bed in a hospital
295,a blue train car with its door open on the tracks
296,a bird sitting on top of a wooden pole
297,two birds are standing in a cage
298,a blue and white baseball cap with a bird on it
299,a woman standing in front of a table with a cake
