0,1
0,a man wearing a red helmet and carrying a bag walking on a wooden bridge in a forest
1,a person holding a cup of coffee
2,a train on the railway tracks
3,a kitchen with a window
4,a pile of wood
5,a table with a chair
6,a bathroom with a toilet and sink
7,a bathroom with a glass shower
8,people riding bikes on a street
9,a bathroom with a sink and a toilet
10,a bathroom with a shelf full of baskets and a shelf with toiletries
11,a man wearing a suit and tie
12,a man on a motorcycle
13,a motorcycle parked on a street
14,a tv on a stand in a room
15,a painting of a violin and a violin on a table
16,a bunch of bananas
17,a motorcycle on a stand
18,a large white airplane is parked in a large building
19,an airport with planes
20,a small airplane in the air
21,a red motorcycle parked on a dirt road
22,a dog sitting on a bench
23,a traffic light with a red light
24,a room with a table and windows
25,a group of people playing in a playground
26,a group of sheep in a fenced in pasture
27,a person flying a kite
28,a dog in a boat
29,giraffes eating from a tree
30,a fire hydrant on the sidewalk
31,a bird eating a bird bath
32,a clock tower on a building
33,two geese swimming in water
34,a street sign on a pole
35,a sheep standing on a road
36,a man and woman
37,a street sign on a pole
38,a horse eating grass
39,a cow standing next to a barrel
40,a dog eating a banana
41,a cat sitting on a chair
42,a couple of cows in a field
43,a cow in a field
44,a person with the mouth open
45,elephants in a zoo exhibit
46,an elephant standing next to a tree
47,a kayak and a paddle on a beach
48,boats are parked in the water
49,elephants in a field
50,a woman sitting on a bench with a man in a costume
51,a person sitting on a suitcase
52,a woman sitting on a suitcase
53,a baby sitting in a tub
54,a dog standing next to a pool
55,two women walking down a street
56,a dog looking at a plate of food
57,a man walking on a beach
58,a group of people walking on a dirt road between red cliffs
59,a zebra stands in the grass
60,a zebra standing in the snow
61,zebras and a gazelle grazing in a field
62,zebras are standing in the forest
63,a group of horses
64,a person looking at a horse
65,a man riding a horse
66,a horse with a cape and a saddle on it
67,a banana and oranges on a table
68,a group of people playing baseball
69,a woman smiling next to a man wearing a costume
70,a person wearing a colorful headdress
71,a baseball player throwing a ball
72,a table with plates of food and a can of soda
73,a person on skis in the snow
74,a girl holding a yellow object
75,a person rides a skateboard
76,a man riding a skateboard
77,a man riding a skateboard
78,a man and a woman snowboarding
79,a girl eating a hot dog
80,a person stands next to a surfboard
81,a variety of donuts are displayed
82,a boy eating a sandwich
83,a group of pastries in a plastic container
84,a plate of food
85,a sandwich and two cups of coffee
86,a box of donuts
87,a person wearing a basketball jersey
88,a man standing on a surfboard
89,a person playing football
90,a man surfing on a wave
91,a group of football players on a field
92,a person wearing glasses
93,a child eating a banana
94,a group of people standing in a line
95,a person eating pizza at a restaurant
96,a baby sleeping on a bed
97,a man and woman sitting in a bed
98,a pizza with tomatoes and cheese
99,tennis rackets are lined up
100,a person with black hair
101,a woman holding a tennis racket
102,a pizza with basil and cheese
103,a leather couch with pillows
104,a woman eating a piece of cake
105,a living room with a couch and a table
106,a man using a computer
107,a person flying a kite
108,a person flying a kite in a field
109,a man holding a child
110,kites flying in the sky
111,a clock tower in a city
112,a baseball player swings a bat
113,a baseball player prepares to swing a bat
114,a baseball player holding a bat
115,a person holding a baseball bat
116,a baseball player prepares to swing a bat
117,a man holding a stick
118,a pizza being prepared on a pan
119,a group of people playing tennis
120,a person hitting a tennis ball with a racket
121,a clock on a building
122,a close-up of a red vase
123,a man in a costume
124,a clock tower in a city
125,a dog sitting on a bed
126,a large building with a clock tower
127,a stuffed animal with a hat
128,a building with a tower
129,a vase with white flowers
130,a vase with purple flowers
131,a man holding a large knife
132,a pair of scissors next to a knife
133,a group of people sitting at a table
134,a group of people around a table
135,a group of people around a table with wine bottles and glasses
136,a man holding a syringe
137,a group of people with luggage
138,a table full of groceries
139,a dog on a kitchen floor
140,a person cooking in a kitchen
141,a person sitting on a stool in a kitchen
142,a person standing in a kitchen
143,a wooden shelf with clothes on it
144,a group of people standing on the sidewalk
145,a person riding a bicycle
146,a bathroom with a toilet and sink
147,a bathroom with a sink and toilet
148,a bathroom with a glass shower
149,a couple of people riding a scooter on a road
150,a toilet with a box on top
151,a large clock on a building
152,a man riding a motorcycle with a woman on the back
153,a couple of airplanes sit near each other
154,a plane flying in the sky
155,a plane flying in the sky
156,a plane flying in the sky
157,a small plane flying in the sky
158,a group of animals stand on a beach
159,a giraffe standing in a field
160,a giraffe standing on a grassy field
161,a traffic light is red
162,a street light is green
163,giraffes in a zoo exhibit
164,giraffes eating hay from a feeder
165,giraffes eating from a feeder
166,a fire hydrant on the sidewalk
167,sheep in a field
168,a person sitting on a bench overlooking a large body of water
169,a giraffe standing in a zoo enclosure
170,a couple of ducks in a body of water
171,giraffes in a zoo exhibit
172,a giraffe standing in a zoo exhibit
173,a sign on a pole
174,a giraffe eating grass
175,giraffes eating from a feeder
176,a herd of zebras in a field
177,a group of animals stand in a field
178,a group of trees with the sun setting behind them
179,a squirrel in a box
180,a train station with a train
181,a train on the railway tracks
182,a stop sign and street sign on a snowy mountain
183,people waiting on a train
184,a stop sign with a sticker on it
185,a cat on top of a red suitcase
186,a cat looking out a window
187,a red firetruck with a group of people around it
188,a group of people posing for a photo
189,a dog wearing a tie
190,a boat with a sail
191,boats are parked in the water
192,a man and woman
193,a group of people walking on a street in the rain
194,a cat sitting in a sink
195,a cat lying on a person's lap
196,a man using a laptop with a cat on his lap
197,a baby elephant with its trunk on a man's head
198,a dog catching a frisbee
199,two dogs playing in the snow
200,a black and silver suitcase
201,luggage on a shelf
202,a dog holding a frisbee
203,birds flying in the sky
204,a girl holding a frisbee
205,zebras and gazelles in a field
206,a herd of zebras in a field
207,a zebra standing on dirt
208,a horse walking through the woods
209,a man and a woman standing on a stone walkway in front of a stone building
210,a person holding a potato
211,a man riding a wave
212,a couple of people cross country skiing
213,a pile of oranges
214,a pile of oranges
215,a person skiing on the snow
216,a baseball player throwing a ball
217,a couple of men in ski gear
218,a person walking down a sidewalk
219,a person on skis in the snow
220,a person skiing down a slope
221,a kid pushing a bike with a person on it
222,a plate of food
223,a table with plates and bowls of food on it
224,a group of people on skis
225,a man eating a hot dog
226,a man doing a trick on a skateboard
227,a donut with sprinkles on top
228,a snake next to a glass of milk
229,a bowl of food
230,a slice of cake on a plate
231,a man sleeping with two cats
232,a bedroom with posters on the wall
233,a birthday cake is being cut
234,a woman holding a cake
235,a couple of women holding a cake
236,a couple of women holding a picture
237,a man surfing on the waves
238,a group of people stand on a beach
239,a pizza with cheese and toppings
240,a man playing tennis
241,a pizza sits on a table
242,a person holding a pizza
243,a table full of food
244,a man playing tennis
245,a living room with a couch and a coffee table
246,a person and a boy playing video games
247,a man standing in a room
248,a desk with a laptop and a keyboard
249,a living room with a tv and a table
250,a kite flying in the sky
251,a baseball player prepares to swing a bat
252,a baseball player swinging a bat
253,a clock on a building
254,a person's legs with a black and white pattern
255,a glass of beer next to a laptop
256,a person holding a cell phone
257,a person holding a phone
258,a person putting a pizza in an oven
259,a girl holding a phone up to her ear
260,a burger and salad on a table
261,a couple of girls holding a stuffed animal
262,a woman sitting at a table
263,a kitchen counter with a pink hat
264,a laptop on a table
265,a kitchen with white cabinets
266,a snake in a corner
267,a toilet with a roll of toilet paper on the tank
268,a bathroom with a shower
269,a washer and dryer in a bathroom
270,a bathroom with a window
271,a black cat sitting in a sink
272,a dog looks out a car window
273,a busy street with traffic
274,a toilet in a bathroom
275,a sink and toilet
276,a cat on a toilet
277,a cat sitting on a bed
278,a group of oranges
279,a blue and yellow airplane flying in the sky
280,a plane flying in the sky
281,a close-up of a plant
282,a bird on a giraffe
283,a plane flying over a city
284,a group of tall buildings
285,a giraffe bending down to drink water
286,a street with a red light
287,a box of cereal on a wood table
288,a car driving on a road
289,a flock of sheep grazing on the side of a road
290,a girl petting a sheep
291,a bird with a long neck
292,a person sitting on a boat
293,a parade with a parade float
294,a person in a black suit
295,a blue train car
296,a bird on a pole
297,a group of birds in a cage
298,a blue and white object
299,a person wearing a costume
