0,1,2
0,a man riding a motorcycle on a dirt road.,0.9997628331184387
1,a woman eating a bowl of food with a candle.,0.9055109024047852
2,a man riding a bike next to a train.,0.9894590973854065
3,a kitchen counter with a sink and a window.,0.9625778198242188
4,a bunch of wooden spoons sitting on a table.,0.9184626936912537
5,a wooden table with a bunch of wooden spoons on it.,0.8998178243637085
6,a small bathroom with a shower and a toilet.,0.9446678161621094
7,a bathroom with a sink and a shower and a toilet.,0.8979920148849487
8,a group of people riding bikes down a city street.,0.9807004928588867
9,a bathroom with a sink and a toilet and a mirror.,0.9951853156089783
10,a bathroom with a toilet and a shelf with baskets.,0.9439030885696411
11,a man wearing glasses and a black shirt and a tie.,0.9955579042434692
12,a couple of people riding on a motorcycle on the street.,0.9362226724624634
13,a row of motorcycles parked on the side of a street.,0.9950894713401794
14,a bedroom with a bed and a television.,0.954016923904419
15,a tea kettle with oranges sitting on a tray.,0.8512429594993591
16,a bunch of bananas sitting on a wooden table.,0.912408709526062
17,a motorcycle is parked in front of a bunch of wine bottles.,0.8738750219345093
18,a man boarding a plane at an airport.,0.8956928253173828
19,a view of an airport with planes parked at the runway.,0.902438759803772
20,a small blue and white plane is flying in the grass.,0.9256049990653992
21,a red and yellow motorcycle parked in a field with sheep.,0.9752922654151917
22,a man sitting on a bench with a white dog.,0.9826371669769287
23,a group of traffic lights on a pole with a blue sky.,0.9521468877792358
24,a dining room with a table and flowers and windows.,0.9025214314460754
25,a group of people playing on a playground.,0.9325899481773376
26,a herd of sheep standing in front of a building.,0.9123954772949219
27,a group of birds flying over a beach.,0.9350873827934265
28,a boat with a swan in the water next to it.,0.9642814993858337
29,a couple of giraffes and other animals in a field.,0.8901569843292236
30,a yellow fire hydrant in front of a building at night.,0.9798195362091064
31,a black bird is standing in a pot with an apple.,0.8912591338157654
32,a black and white photo of a building with a clock tower.,0.9823011159896851
33,a couple of ducks swimming in the water.,0.9137299060821533
34,a street sign on the side of a wooden pole.,0.9303322434425354
35,a sheep standing in a field next to a path.,0.9442110657691956
36,a couple of men standing in a room with a snowboard.,0.9131680727005005
37,a group of street signs in front of a red brick building.,0.9512966275215149
38,a brown cow standing on the side of a street.,0.9374933242797852
39,a cow standing next to a street with a bike.,0.8392884731292725
40,a cat eating a banana peel on the floor.,0.9460688233375549
41,a cat sitting on a chair next to a table.,0.9769240021705627
42,a couple of cows standing and laying in a field.,0.9204504489898682
43,a black and white cow standing in a field of grass.,0.948893129825592
44,a close up of a woman with a tie.,0.8310744166374207
45,a baby elephant is standing in an enclosure with other elephants.,0.8865178227424622
46,an elephant standing next to a tree in the woods.,0.9554319977760315
47,a yellow boat sitting on the shore of the ocean.,0.9415795803070068
48,a group of boats are docked in the water.,0.9860166311264038
49,an elephant and a rhino in a field of grass.,0.8909246921539307
50,a woman holding a child on her lap.,0.9491474032402039
51,a woman in a dress sitting on top of a suitcase.,0.9849549531936646
52,a woman sitting on a suitcase in the woods.,0.9945750832557678
53,a little child sitting in a bath tub.,0.8922788500785828
54,a dog laying next to a pool.,0.8880359530448914
55,a couple of girls walking down a street holding umbrellas.,0.9685588479042053
56,a black dog standing next to a plate of food.,0.9338891506195068
57,a man walking on a beach in the sand.,0.9342867732048035
58,a person walking a dog on a dirt road.,0.9382575750350952
59,a close up of a zebra grazing on grass.,0.9830499887466431
60,a zebra standing in the snow in a fence.,0.9651118516921997
61,a couple of zebras and other animals grazing on a field.,0.9438347220420837
62,a couple of zebras fighting in a field of grass.,0.9655688405036926
63,a group of toy horses standing next to each other.,0.8929814100265503
64,a woman taking a picture of a horse and a car.,0.9725418090820312
65,a person riding a horse in a field.,0.9945708513259888
66,a woman standing next to a white horse.,0.966266393661499
67,a banana and two oranges in a sink.,0.9433774352073669
68,a group of children playing baseball on a field.,0.9958473443984985
69,a person wearing a bunch of bananas on his head.,0.9850794076919556
70,a child wearing a bunch of bananas on her head.,0.9548421502113342
71,a baseball player throwing a ball on a field.,0.9993169903755188
72,a plate of food with a sandwich and a salad.,0.8878977298736572
73,a man and a little girl skiing in the snow.,0.9548501968383789
74,a young boy holding a bowl of fruit.,0.9328908324241638
75,a woman riding a skateboard down a street.,0.9524405002593994
76,a man doing a trick on a skateboard.,0.9482628703117371
77,a couple of young boys riding skateboards on a sidewalk.,0.9804357290267944
78,a couple of men riding snowboards down a snow covered slope.,0.9885576367378235
79,a little girl sitting at a table eating a cup of coffee.,0.9454827308654785
80,a man standing next to a snowboard.,0.9359959959983826
81,a display case in a bakery filled with lots of donuts and sandwiches.,0.9622656106948853
82,a young boy eating a sandwich in a car.,0.9794431328773499
83,a display case filled with lots of different types of donuts.,0.9449016451835632
84,a white plate with a sandwich and a pickle on it.,0.9212211966514587
85,a tray of food and two cups on a table.,0.9064903855323792
86,a bunch of donuts with knives in a box.,0.9220554232597351
87,a young man in a green vest standing in front of a brick wall.,0.941965639591217
88,a woman in a wet suit holding a white surfboard.,0.9304800629615784
89,a man holding a soccer ball on a field.,0.9996433854103088
90,a man riding a wave on a surfboard in the ocean.,0.9996026754379272
91,a group of men playing a game of soccer.,0.9589319825172424
92,a woman is standing in front of a cake.,0.9331213235855103
93,a young boy eating a piece of cake.,0.9494057297706604
