0,1,2
0,a man riding a motorcycle on a dirt road.,0.9916037917137146
1,a woman sitting at a table with a bowl of food.,0.9795083999633789
10,a bathroom with a toilet and a sink and a window.,0.9882504343986511
100,a young girl eating a slice of pizza.,0.9504106044769287
101,a woman holding a tennis racket in a room.,0.9919255971908569
102,a slice of pizza on a wooden cutting board.,0.98625248670578
103,a couch with pillows and a table in a room.,0.8821226358413696
104,a close up of a man with a bald head.,0.9581538438796997
105,a living room with a table and chairs and a couch.,0.970491886138916
106,a man sitting at a desk using a computer.,0.9968973994255066
107,a man walking on the beach holding a kite.,0.9182321429252625
108,a man is flying a blue kite in a field.,0.9422605633735657
109,a man holding a little girl on a swing.,0.996173083782196
11,a man wearing glasses and a black shirt and a tie.,0.9777427911758423
110,a group of kites flying in the blue sky.,0.9752765893936157
111,a clock on a pole on the side of a street.,0.8903040289878845
112,a baseball player swinging a bat on a field.,0.9917800426483154
113,a baseball player holding a bat on a field.,0.999972939491272
114,a young boy holding a baseball bat on a field.,0.9414858818054199
115,a young boy in a baseball uniform holding a bat.,0.9776583909988403
116,a baseball player holding a bat on a field.,0.9907079935073853
117,a man is holding a stick in a space with a light.,0.8773556351661682
118,a person is holding a pizza in an oven.,0.9677312970161438
119,a group of people standing on a tennis court.,0.9999271631240845
12,a black and white photo of a man on a motorcycle.,0.9316808581352234
120,a young man swinging a tennis racket at a tennis ball.,0.9820048809051514
121,a group of people standing outside of a building with a clock.,0.9401071071624756
122,a couple of cups sitting on top of a table.,0.9023745059967041
123,a man in a brown shirt talking on a cell phone.,0.9236270189285278
124,a building with a clock tower on top of it.,0.9967116713523865
125,a woman brushing a cat's hair with a brush.,0.9428192973136902
126,a large building with a clock tower on top of it.,0.9929094314575195
127,a group of stuffed teddy bears sitting on a bed.,0.9607311487197876
128,a building with a clock tower on the top of it.,0.9273092150688171
129,a vase filled with white flowers on a table.,0.9675850868225098
13,a row of motorcycles parked on the side of a street.,0.9946883916854858
130,a bunch of purple flowers in a vase.,0.9861065149307251
131,a man holding a large pair of scissors.,0.996539294719696
132,a pair of scissors and other tools on a table.,0.8858951330184937
133,a group of people sitting at a table.,0.986280083656311
134,a woman standing next to a group of people.,0.9966544508934021
135,a group of people sitting around a table with wine bottles.,0.9884536266326904
136,a man standing in a room with a wine glass.,0.9579983353614807
137,a group of people walking down a street with luggage.,0.9857038855552673
138,a bunch of food on a counter top.,0.8794072866439819
139,a woman standing in a kitchen with a dog.,0.9970806241035461
14,a living room with a chair and a television.,0.9698806405067444
140,a woman standing next to an old fashioned stove.,0.9222344160079956
141,a man sitting on a stool at a kitchen counter.,0.9507891535758972
142,a man standing in a kitchen with a dog.,0.9069023728370667
143,a wooden table with a bunch of pots and pans on it.,0.9312446713447571
144,a group of young people standing on a city street.,0.9782572388648987
145,a black and white photo of a man standing next to a bicycle.,0.9360821843147278
146,a bathroom with a toilet and a shelf with toothbrushes.,0.9766684174537659
147,a bathroom with a sink and a mirror.,0.998866081237793
148,a bathroom with a toilet and a shower.,0.9585263133049011
149,a couple of people riding a motorcycle on a bridge.,0.9852941632270813
15,a painting of a vase and fruit on a table.,0.9568497538566589
150,a white toilet sitting in a room with a brush.,0.9503602385520935
151,a large clock on the side of a building.,0.9993798732757568
152,a couple of people sitting on motorcycles in the rain.,0.9266020059585571
153,a group of people walking in front of two planes.,0.8924888968467712
154,a red plane flying through a blue sky with smoke.,0.9266462922096252
155,a large airplane is flying in the sky.,0.8788358569145203
156,a red and white plane flying in the sky.,0.9197294116020203
157,a red airplane flying through a blue sky.,0.9545137286186218
158,a group of sheep grazing on a beach near the ocean.,0.8996429443359375
159,a tall giraffe standing in a dry grass field.,0.8961843252182007
16,a bunch of bananas sitting on top of each other.,0.962456226348877
160,a close up of a giraffe with trees in the background.,0.9268083572387695
161,a traffic light in front of a city street at sunset.,0.967678964138031
162,a street at night with a traffic light and a fountain.,0.9468522071838379
163,two giraffes standing next to a fence.,0.9517386555671692
164,a giraffe eating hay from a feeder in a forest.,0.9750295281410217
165,a couple of giraffes eating hay from a feeder.,0.9657942652702332
166,a yellow fire hydrant sitting next to a pole.,0.9602614641189575
167,a group of sheep standing in a field.,0.9922166466712952
168,a man sitting on a bench by the water.,0.9796768426895142
169,a giraffe standing in front of a building.,0.9522778391838074
17,a motorcycle is parked in front of a bunch of wine bottles.,0.8889621496200562
170,a couple of ducks swimming in a body of water.,0.977005660533905
171,a group of giraffes standing next to a wooden fence.,0.9990343451499939
172,a giraffe and a zebra in a zoo.,0.9320939779281616
173,a street sign on a pole next to a traffic light.,0.9809519648551941
174,a giraffe is eating grass in a field.,0.9195103645324707
175,a couple of giraffes eating from a feeder.,0.9344528913497925
176,a large herd of animals in a field.,0.8879022002220154
177,a herd of sheep grazing in a field.,0.9865750074386597
178,a group of trees in the background of a fog.,0.9173035621643066
179,a open drawer of a truck filled with hay.,0.7599620819091797
18,a man is getting off of an airplane at an airport.,0.8893492221832275
180,a train on a bridge over a busy city street.,0.8923850655555725
181,a red and yellow train is on the tracks.,0.9085105061531067
182,a stop sign is covered in a pile of snow.,0.9432184100151062
183,a red and yellow train at a train station.,0.9899600148200989
184,a red stop sign sitting on the side of a road.,0.9766791462898254
185,a cat sitting on top of a red suitcase.,0.9246717095375061
186,a cat sitting on a porch looking out of a window.,0.892505407333374
187,a red fire truck with people standing around it.,0.8546523451805115
188,a group of people standing next to each other.,0.9699646234512329
189,a brown and white dog wearing a tie.,0.9680994749069214
19,a view of an airport with planes parked at the runway.,0.9382321834564209
190,a close up of a boat on the water.,0.9384337663650513
191,a group of boats are lined up on the water.,0.8249880075454712
192,a picture of a man and a woman.,0.9627923369407654
193,a group of people walking in the rain with umbrellas.,0.9457939267158508
194,a cat laying in a bathroom sink.,0.9998353719711304
195,a couple of cats sleeping on a pile of towels.,0.9908650517463684
196,a man sitting on a couch with a cat and a laptop.,0.9984215497970581
197,a man standing next to an elephant.,0.982376754283905
198,a dog jumping in the air to catch a frisbee.,0.9963346719741821
199,a couple of dogs playing with a frisbee in the snow.,0.9741851687431335
2,a man riding a bike in front of a train.,0.9533701539039612
20,a small blue and white plane is sitting on the grass.,0.9046135544776917
200,two black cell phones sitting next to each other.,0.872783899307251
201,a man standing in front of a luggage carousel at an airport.,0.9169813990592957
202,a brown dog holding a purple frisbee in its mouth.,0.9551024436950684
203,a group of zebras standing in a field with birds.,0.9225482940673828
204,a young girl holding a red frisbee in a yard.,0.9792414903640747
205,a group of zebras and other animals in a field.,0.9870833158493042
206,a herd of zebras standing in a field.,0.9554307460784912
207,a zebra walking down a dirt road.,0.9360796809196472
208,a brown horse walking through a forest with trees.,0.9563212394714355
209,a man standing in front of a statue of a horse.,0.9533776640892029
21,a red and yellow motorcycle parked in a field with sheep.,0.9968408346176147
210,a bunch of bananas in a bag.,0.9873763918876648
211,a person is riding a board in the water.,0.9459739327430725
212,a couple of people cross country skiing in the snow.,0.9292258620262146
213,a pile of oranges sitting on top of each other.,0.9970188140869141
214,a bunch of oranges sitting on top of a pile.,0.9538358449935913
215,a woman is skiing down a snow covered slope.,0.9628582000732422
216,a couple of baseball players standing on a field.,0.996547520160675
217,a couple of men riding skis in front of a crowd.,0.8592925071716309
