0,1
0,a man riding a motorcycle on a dirt road
1,a woman sitting at a table eating food with a spoon
2,a man riding a bike next to a train
3,a kitchen counter with a sink and a window
4,a group of wooden utensils on a wooden table
5,a table with lots of wooden utensils on it
6,a bathroom with a shower and a toilet and a sink
7,a bathroom with a shower and a toilet and a sink
8,a group of people riding bikes down a street
9,a bathroom with a sink and a toilet
10,a bathroom with a sink and a toilet and a shelf
11,a man wearing a black shirt and a tie with flowers on it
12,two men sitting on a motorcycle on the road
13,a row of motorcycles parked next to a building
14,a living room with a tv on a dresser and a chair
15,a painting of a vase with a candle and oranges
16,two boxes filled with bananas on top of each other
17,a motorcycle parked in front of a bunch of wine bottles
18,an airplane parked at an airport with a boarding gate
19,a view from a window of an airport runway
20,a small blue and white plane flying in the air
21,a motorcycle parked in a field with a herd of animals
22,a man sitting on a bench with a white dog
23,a traffic light with red and green lights on a pole
24,a dining room with a wooden table and windows
25,a group of people standing around a playground
26,a herd of sheep standing in a field near a barn
27,a group of birds flying in a cloudy sky
28,a boat with a tent and a swan in the water
29,two giraffes eating leaves from a tree in a field
30,a yellow fire hydrant next to a building at night
31,a black bird standing in a flower pot
32,a street sign in front of a large building
33,two geese swimming in a body of water
34,a street sign on a pole with a parking sign
35,a sheep standing in the grass in a field
36,a man and a woman holding a pink skateboard
37,a group of signs in front of a house
38,a cow walking down a street in front of a store
39,a cow is standing next to a blue barrel
40,a cat eating a banana with a person feeding it
41,a cat sitting on a chair next to a table
42,a group of pagodas and palm trees in a field
43,a black and white cow standing in a field
44,a woman with a face painted with dots on it
45,a group of elephants walking around in a zoo
46,a baby elephant standing next to a tree
47,two kayaks are sitting on the sand near the water
48,a group of boats are docked in a harbor
49,an elephant and a rhino walking in a field
50,a man and a little girl with a suitcase
51,a woman in a dress sitting on a suitcase
52,a woman sitting on a suitcase talking on a cell phone
53,a small child sitting on a laptop in a room
54,a brown dog laying next to a swimming pool
55,two children walking down a street with umbrellas
56,a black dog standing next to a plate of broccoli
57,a man running on the beach with a frisbee
58,a person walking down a dirt road in a canyon
59,a zebra is eating grass in a field
60,a zebra standing in the snow next to a wall
61,two zebras and an antelope grazing in a field
62,two zebras are fighting in a field
63,a group of three toy horses on a wall
64,a woman standing next to a horse looking at a car
65,a man riding a horse jumping over a hurdle
66,a man standing next to a white horse
67,a banana and oranges on a tray on a table
68,a group of children playing baseball in a field
69,a man wearing a bunch of bananas on his head
70,a person wearing a bunch of bananas on his head
71,a baseball player throwing a ball on a field
72,a plate of food with pizza and a salad
73,a man and a little girl on skis in the snow
74,a young boy is holding a bowl of food
75,a young woman riding a skateboard down a street
76,a boy doing a trick on a skateboard at a skate park
77,two young men riding skateboards on a sidewalk
78,two men are on snowboards in the snow
79,a young girl sitting at a table eating a hot dog
80,a young man holding a snowboard in a building
81,a bakery filled with lots of different types of donuts and pastries
82,a young boy eating a sandwich on a bench
83,a display case filled with lots of different types of pastries
84,a plate with a sandwich and a salad and a pickle
85,a sandwich and a cup of coffee on a table
86,a display of donuts with sprinkles on a tray
87,a young man standing in front of a basketball hoop
88,a woman standing in the water holding a surfboard
89,a man standing in a field with a soccer ball
90,a man riding a wave on a surfboard in the ocean
91,a group of men playing a game of soccer
92,a woman standing in a kitchen with a plate of food
93,a baby eating a piece of food with his hand
94,a group of children standing around a man with a soccer ball
95,a man sitting at a table with a large pizza
96,a baby laying on top of a flowered bed
97,a picture of a bride and groom sitting on a bed
98,a pizza with many different toppings on a box
99,two pink tennis rackets sitting next to each other
100,a young girl eating a slice of pizza
101,a woman holding a tennis racket in a room
102,a wooden cutting board with two slices of pizza on it
103,a brown couch with two pillows on it
104,a woman brushing her teeth with a red and white toothbrush
105,a living room with a couch and a table
106,a group of men sitting at a desk working on a computer
107,a man walking on the beach holding a kite
108,a person flying a blue kite in a field
109,a man holding a little girl on a swing
110,two kites flying in the sky
111,a green clock on a pole on a street
112,a baseball player swinging a bat during a game
113,a baseball player holding a bat on a field
114,a baseball player holding a bat on a field
115,a baseball player is standing in the grass
116,a baseball player holding a bat during a game
117,a man swinging a baseball bat in the rain
118,a person is holding a pizza with a spatula
119,a group of people playing tennis on a tennis court
120,a young boy hitting a tennis ball with a racket
121,a group of people standing outside of a building
122,a white and orange vase sitting on a table
123,a man in a costume holding a baseball bat
124,a crowd of people in a market with a clock tower
125,a woman is sitting next to a bird
126,a large building with a clock tower on top of it
127,a group of stuffed animals sitting next to each other
128,a building with a clock tower on a street
129,a vase filled with white flowers sitting next to a statue
130,a white vase with purple flowers in it
131,a man is holding a large pair of scissors
132,a group of scissors and other tools on a cutting board
133,a group of people sitting at a table
134,a woman standing in front of a group of people
135,a group of people sitting around tables with wine glasses
136,a man standing in a store holding a wine glass
137,a group of people walking down the street with luggage
138,a bunch of vegetables sitting on a counter top
139,a woman standing in a kitchen with a cat sitting on the floor
140,a woman standing in a kitchen with a stove
141,a man sitting at a table in a kitchen
142,a man standing in a kitchen with a white dog
143,a kitchen with utensils hanging on a wall
144,a group of people standing on a sidewalk with a skateboard
145,a man is riding a bike against a wall
146,a bathroom with a toilet and a sink
147,a bathroom with a sink and a mirror
148,a bathroom with a shower and a toilet and a sink
149,a woman is standing on the side of a road
150,a white toilet sitting in a pile of junk
151,a building with a clock on the side of it
152,two people on a motorcycle in the rain
153,a group of people standing in front of two planes
154,a red airplane flying in the sky with smoke
155,an airplane is flying in the blue sky
156,an airplane is flying in the blue sky
157,a small plane flying in the blue sky
158,a herd of animals grazing on the beach
159,a giraffe standing in the middle of a field
160,a close up of a giraffe looking at the camera
161,a traffic light in a city with tall buildings
162,a city street at night with a traffic light
163,two giraffes are standing next to a fence
164,a giraffe eating hay from a feeder with another giraffe
165,two giraffes standing in a field next to a road
166,a yellow and black fire hydrant next to a bench
167,a group of sheep standing in a field
168,a man sitting on a bench by the water
169,a giraffe standing in front of a building
170,two ducks swimming in a body of water
171,three giraffes standing next to a wooden fence
172,a giraffe and a zebra in a zoo
173,a traffic light with a street sign and a detour sign
174,a giraffe is eating grass in a field
175,two giraffes eating from a feeder in a zoo
176,a herd of sheep in a field behind a fence
177,a herd of sheep grazing in a field
178,a herd of sheep grazing in a field
179,a cow in the back of a truck on a street
180,a car driving down a highway with a train on it
181,a red train is sitting on the tracks
182,a stop sign buried in a pile of snow
183,a red train at a train station with people waiting
184,a stop sign with a 3 way sign under it
185,a cat standing on top of a red suitcase
186,a cat sitting on a window sill looking outside
187,a fire truck with christmas decorations on top of it
188,an old photo of a group of people posing for a picture
189,a dog wearing a tie in a kitchen
190,a close up of the side of a boat
191,a bunch of boats sitting on the sand
192,a man and a woman posing for a picture
193,a group of people walking in the rain with umbrellas
194,a cat laying in a bathroom sink
195,a cat sleeping on a blanket on a bed
196,a man with a cat sitting on his lap with a laptop
197,a man feeding an elephant with its trunk
198,a dog on the beach playing with a frisbee
199,two dogs playing with a frisbee in the snow
200,two pieces of luggage sitting next to each other
201,a star wars display with suitcases on a shelf
202,a brown dog carrying a purple frisbee in its mouth
203,a herd of zebras standing in a field with birds
204,a little girl holding a red frisbee in the grass
205,a group of zebras and other animals standing near water
206,a herd of zebras grazing in a field
207,a zebra standing on the ground in a field
208,a brown horse walking in the woods
209,a statue of a man riding a horse in a city
210,a person holding a pie with bananas and other foods
211,a man is water skiing in the water
212,a woman is cross country skiing in the snow
213,a pile of oranges sitting on top of each other
214,a group of oranges sitting next to each other
215,a woman is cross country skiing down a snow covered trail
216,two men playing a game of baseball on a field
217,two men are jumping in the air on skis
218,two people riding their skateboards down a sidewalk
219,a woman is cross country skiing in the snow
220,a man is skiing down a snow covered slope
221,two young boys playing with a bike and skateboards at a skate park
222,a green container of sushi with fruit and vegetables
223,a table with plates and wine glasses and a bowl of food
224,a group of people on skis in the snow
225,a man eating a hot dog while holding a box
226,a man doing a trick on a skateboard on a ramp
227,a chocolate donut with red toppings in a basket
228,a piece of cake sitting next to a cup of coffee
229,a piece of cake on a plate with a spoon
230,a piece of cake on a plate on a table
231,a man sleeping in a bed with two cats
232,a bedroom with a bed and posters on the wall
233,a group of people sitting at a table with a birthday cake
234,a woman standing in a kitchen with a cake on a counter
235,two women are standing next to a birthday cake
236,two women are posing for a picture with a laptop
237,a man riding a paddle board on a wave in the ocean
238,a group of people standing on the beach with surfboards
239,a pizza with cheese and mushrooms on a pan
240,a man standing on a tennis court holding a racket
241,a pizza on a table next to a glass of soda
242,a slice of pizza on a plate on a table
243,a group of people sitting at a table with two pizzas
244,a shirtless man holding a tennis racket on a court
245,a living room with a couch and two tables
246,two people playing a video game in a living room
247,a little girl holding a wii remote in a couch
248,a desk with two computers and two laptops on it
249,a living room with a couch and a table
250,a child flying a kite in a field with a dog
251,a group of baseball players on a field
252,a baseball player swinging a bat at a ball
253,a large clock on the side of a building
254,a woman laying down with a wire on her stomach
255,a laptop computer sitting on a table next to a drink
256,a person holding a cell phone in their hand
257,a woman holding a remote control in front of a christmas tree
258,a woman is putting a turkey in an oven
259,a little girl holding a hair dryer next to a child
260,a plate of food with a pizza on a table
261,two young boys are holding a teddy bear
262,a woman sitting at a table in a restaurant
263,a kitchen counter with a cake on top of an oven
264,a wooden table with a laptop computer on top of it
265,a kitchen with white cabinets and a white refrigerator
266,a hole in the floor of a dirty room
267,a bathroom with a toilet in a room
268,a bathroom with a toilet and a bath tub
269,a bathroom with a window and a sink and a mirror
270,a small bathroom with a sink and a window
271,a black cat sitting in a bathroom sink
272,a dog sitting in the back seat of a car
273,a view of a busy city street with cars and buses
274,a white toilet in a bathroom with a shower
275,a bathroom with a sink and a toilet with a box
276,a cat standing in the bowl of a toilet
277,a black and white cat sitting on top of a pillow
278,a pile of oranges sitting on a white plate
279,a blue and yellow plane flying in the sky
280,a plane flying in the sky above a tree
281,an airplane flying in the sky above a tree
282,two birds perched on the side of a giraffe
283,a kite flying over a city with tall buildings
284,an airplane is flying over a tall building
285,a giraffe drinking from a body of water
286,an empty street with a green traffic light and an intersection
287,a blue book sitting on top of a wooden bench
288,a green traffic light with a car driving down a street
289,a herd of sheep grazing in the grass on the side of a road
290,a young girl petting a sheep in a pen
291,a bird with its wings out in a field
292,a man sitting on a boat in the water
293,a woman riding on the back of an elephant in a parade
294,a man sitting on a bed in a hospital
295,a blue train car sitting on the tracks
296,a black bird sitting on top of a wooden pole
297,a peacock standing next to a cage
298,a cake with a baseball cap on top of it
299,a woman with a flower hat on her head
