0,1
0,a person standing on a ladder
1,a person drinking from a glass
2,a person riding a bicycle next to a train
3,a kitchen with a sink and a window
4,a stack of cookies
5,a table with many pieces of wood on it
6,a bathroom with a toilet and sink
7,a bathroom with a glass shower
8,a group of people riding bikes on a street
9,a bathroom with a sink and a toilet
10,a bathroom with a shelf of toiletries
11,a man wearing glasses and a suit
12,a man on a motorcycle
13,a street with many bicycles parked on the side of it
14,a tv on a stand in a room
15,a painting of a table with a candle and a bowl of fruit
16,a bunch of bananas are in a basket
17,a motorcycle on display
18,a person walking into an airplane
19,a group of airplanes are parked in an airport
20,a small airplane in the air
21,a red motorcycle parked on a dirt road
22,a dog on a leash
23,a traffic light with a red light
24,a table with a vase of flowers on it
25,a group of people playing in a playground
26,sheep in a pasture
27,birds flying in the sky
28,a boat with flags
29,giraffes and a deer in a grassland
30,a fire hydrant is stationed on the sidewalk
31,a bird eating a bird
32,a street sign in front of a church
33,a couple of ducks swimming in water
34,a street sign on a pole
35,a sheep standing on grass
36,a man and woman holding a guitar
37,a street sign on a pole
38,a cow grazing on the side of a street
39,a cow eating from a bucket
40,a dog eating a banana
41,a cat sitting on a chair
42,a couple of animals stand near each other
43,a cow in a field
44,a person with red hair
45,a group of elephants in a zoo exhibit
46,an elephant in a zoo exhibit
47,a kayak and a paddle on a beach
48,boats are parked in the water
49,elephants walking in the wild
50,a person and a child on a blue and green lawn chair
51,a woman sitting on a suitcase
52,a woman sitting on a suitcase
53,a baby sitting on a laptop
54,a dog in a pool
55,a couple of children holding umbrellas
56,a dog sitting on a wood floor next to a plate of food
57,a person walking on a beach
58,a person and a dog walking on a sandy beach
59,a zebra eating some grass
60,a zebra standing in the snow
61,zebras and a buffalo grazing on a hill
62,a group of zebras stand in a field
63,a group of horses
64,a person taking a picture of a horse
65,a man riding a horse
66,a person standing next to a horse
67,a banana and oranges on a table
68,a group of people playing baseball
69,a woman smiling next to a man wearing a yellow hat
70,a person wearing a costume
71,a baseball player throwing a ball
72,a table full of food
73,a person and a child skiing
74,a boy holding a bowl of food
75,a person standing on a street
76,a boy is doing a trick on a skateboard
77,a couple of men skateboarding
78,a couple of people snowboarding
79,a girl eating a donut
80,a man holding a surfboard
81,a bakery with donuts and other pastries
82,a boy eating a sandwich
83,a display of pastries
84,a plate of food
85,a sandwich and a cup of coffee
86,a box of donuts
87,a person holding a basketball
88,a man holding a surfboard
89,a person playing football
90,a man riding a surfboard
91,a group of football players playing
92,a woman holding a knife and cutting a cake
93,a baby eating a piece of cake
94,a group of people playing football
95,a man sitting at a table with a pizza and a drink
96,a baby sleeping on a bed
97,a couple of men sitting on a couch
98,a pizza with tomatoes and cheese
99,a group of tennis rackets
100,a person eating a slice of pizza
101,a woman holding a tennis racket
102,a pizza with basil and cheese
103,a brown leather couch with pillows
104,a person eating a piece of cake
105,a living room with a couch and a table
106,a group of people working on computers
107,a person is holding a kite on the beach
108,a person is flying a kite
109,a man holding a child on a swing
110,a kite flying in the sky
111,a clock on a post
112,a baseball player swinging a bat
113,a baseball player prepares to swing a bat
114,a baseball player holding a bat
115,a boy holding a baseball bat
116,a baseball player prepares to swing a bat
117,a man throwing a blue object
118,a pizza on a pan
119,a group of people playing tennis
120,a person playing tennis
121,a group of people sitting on the sidewalk
122,a cup of coffee and a mug
123,a man in a costume
124,a crowd of people at a festival
125,a person brushing a dog
126,a large building with a clock tower
127,a stuffed animal is laying on a bed
128,a narrow street with a building on the side
129,a vase of white flowers
130,purple flowers in a vase
131,a man holding a large knife
132,a knife cutting a vegetable
133,a group of people sitting at a table
134,a group of people around a table
135,a group of people sitting around a table with wine glasses
136,a man holding a glass
137,a group of people gather around a red suitcase
138,a table full of groceries
139,a person and a dog in a kitchen
140,a man cooking in a kitchen
141,a person sitting on a chair
142,a person standing next to a dog
143,a wooden table with a wooden top
144,a group of people stand on the sidewalk
145,a man riding a bicycle
146,a bathroom with a toilet and sink
147,a bathroom with a sink and towels
148,a bathroom with a glass shower
149,a group of people on a bridge
150,a toilet with a stack of toilet paper on the tank
151,a large clock on a building
152,a man and woman on a motorcycle
153,a group of people walking next to a large airplane
154,a red and white plane flying in the sky
155,a large airplane flying in the sky
156,a plane flying in the sky
157,a plane flying in the sky
158,a group of sheep grazing on a hill by the ocean
159,a giraffe standing in a field
160,a giraffe standing in a field
161,a traffic light is red
162,a street light is green
163,giraffes in a zoo exhibit
164,giraffes in a zoo exhibit
165,giraffes in a zoo exhibit
166,a yellow fire hydrant on the sidewalk
167,sheep in a field
168,a person sitting on a bench overlooking a body of water
169,a giraffe standing in a zoo enclosure
170,a group of ducks in a pond
171,giraffes in an enclosure
172,a giraffe standing next to a tree
173,a sign on a pole
174,a giraffe eating grass
175,giraffes eating from a feeder
176,a herd of animals in a fenced in pasture
177,a herd of sheep grazing
178,a group of animals stand in a field
179,a dog in a kennel
180,a train station with trains
181,a train on the railway tracks
182,a stop sign on a snowy mountain
183,people waiting for a train
184,a stop sign with graffiti on it
185,a cat is laying on top of a suitcase
186,a cat sitting on a window sill
187,a firetruck with a group of people in the back
188,a group of people posing for a photo
189,a dog wearing a tie
190,a boat is parked next to a boat
191,boats are parked in the water
192,a man and woman posing for a picture
193,a person holding an umbrella
194,a cat sitting in a bathtub
195,a cat lying on a blanket
196,a man using a laptop with a cat on his lap
197,a man touching an elephant
198,a dog catching a frisbee
199,two dogs playing in the snow
200,a couple of black bags
201,a person in a costume holding a rifle and a person in a suit
202,a dog running with a frisbee in its mouth
203,zebras and birds in a field
204,a girl holding a frisbee
205,zebras and gazelles on a field
206,a herd of zebras in a field
207,a zebra walking on a dirt path
208,a horse standing in the woods
209,a statue of a man on a horse
210,a hand holding a potato
211,a man riding a surfboard
212,a couple of people skiing down a slope
213,a pile of oranges
214,a group of oranges
215,a person skiing on the snow
216,a baseball player swings a bat
217,a couple of people skiing
218,a couple of men skateboarding down a sidewalk
219,a person on skis in the snow
220,a man skiing down a slope
221,a group of kids on a skateboard
222,a bowl of food
223,a table with food and wine
224,a group of people on skis
225,a man eating a hot dog
226,a man doing a trick on a skateboard
227,a donut with sprinkles on a plate next to a cup of coffee
228,a snake next to a cup of liquid
229,a bowl of ice cream
230,a slice of cake on a plate
231,a person sleeping with cats
