0,1
0,a man holding a skateboard on top of a hill
1,a group of people sitting at a table with food
2,a man riding a bike down a street
3,a kitchen with a sink and a window
4,a wooden table with many different types of scissors
5,a wooden table with a bunch of wooden benches
6,a bathroom with a toilet sink and shower
7,a bathroom with a toilet and a shower
8,a man riding a bike down a street
9,a bathroom with a sink and a toilet in it
10,a room filled with furniture and a wooden floor
11,a man wearing glasses and a tie
12,a man riding on the back of a motorcycle
13,a motorcycle parked on the side of a street
14,a bedroom with a bed and a television set
15,a painting of a man sitting on a table next to a vase
16,a bunch of bananas sitting on a table
17,a motorcycle parked in front of a wooden building
18,a large jetliner sitting on top of an airport tarmac
19,a group of airplanes are parked at an airport
20,a small plane is parked in a field
21,a motorcycle is parked on a dirt ground
22,a couple of people riding on the back of a white horse
23,a traffic light with a green light
24,a dining room with a table and chairs
25,a group of young people playing a game of tennis
26,a herd of sheep standing next to a lake
27,a flock of birds flying over a body of water
28,a boat that is sitting in the water
29,a couple of giraffes are standing in a field
30,a yellow fire hydrant sitting in the middle of a street
31,a close up of a bird eating a piece of food
32,a tall building with a clock on it
33,a couple of ducks swimming in a lake
34,a close up of a street sign with a sky background
35,a sheep is standing in a grassy field
36,a couple of people that are holding a snowboard
37,a couple of street signs on a pole
38,a cow is walking down the street in front of a store
39,a large brown dog sitting next to a water bottle
40,a small dog is eating a banana on a couch
41,a cat sitting on a chair in a room
42,a couple of white horses standing in a field
43,a black and white cow standing in a field
44,a young girl with a smile on her face
45,a herd of elephants standing next to each other
46,a large elephant standing next to a tree
47,a couple of yellow boats on the water
48,a group of boats parked in a harbor
49,a herd of elephants walking across a dry grass field
50,a man and a woman pose for a picture
51,a woman sitting on a bench holding a skateboard
52,a woman holding a cell phone in her hand
53,a little girl sitting on the floor with a toothbrush
54,a dog is laying on the ground next to a tub
55,a couple of people walking down a street
56,a black dog standing next to a plate of food
57,a person on a beach with a surfboard
58,a person riding a bike on a dirt road
59,a couple of zebra standing next to each other
60,a zebra standing in the snow near a tree
61,a couple of zebra standing on top of a grass covered field
62,a couple of zebra standing next to each other
63,a group of horses standing next to each other
64,a woman is petting a horse in a field
65,a man riding on the back of a black horse
66,a woman and a horse standing in the snow
67,a banana and an orange on a white plate
68,a group of young children playing a game of baseball
69,a man with a bunch of bananas on his head
70,a woman holding a bunch of yellow bananas
71,a baseball player pitching a ball on top of a field
72,a white plate topped with sandwiches and fries
73,a couple of people riding skis down a snow covered slope
74,a young boy holding a plate of food
75,a woman standing on a sidewalk next to a building
76,a person on a skate board doing a trick
77,a couple of people that are on skateboards
78,two men are snowboarding down a snowy hill
79,a woman is eating a plate of food
80,a man standing in a room with a snowboard
81,a display case filled with lots of donuts
82,a young boy is eating a sandwich
83,a display case in a bakery filled with donuts
84,a plate with a sandwich and a salad
85,a cup of coffee and a sandwich on a table
86,a variety of donuts are displayed in a bakery
87,a man holding a tennis racquet in his hand
88,a man standing on a beach holding a surfboard
89,a man kicking a soccer ball on a field
90,a man riding a wave on top of a surfboard
91,a group of young men playing a game of soccer
92,a woman is holding a plate of food
93,a baby is eating a piece of cake
94,a group of people standing in a field
95,a man sitting at a table with plates of food
96,a bed with pillows and a blanket on top of it
97,a man and a woman laying on a bed
98,a close up of a pizza on a plate
99,a tennis racket with a tennis racket on it
100,a young boy eating a piece of pizza
101,a man holding a tennis racquet on a tennis court
