0,1,2
0,a man sitting on a bench on a forest.,0.8750782012939453
1,a woman sitting at a table with a bowl of food.,0.9748086333274841
2,a woman walking down a path next to a red train.,0.8161052465438843
3,a kitchen with a sink and two windows.,0.9331860542297363
4,a group of wooden pieces of bread on a cutting board.,0.7951680421829224
5,a group of wooden utensils on a wooden table.,0.8482228517532349
6,a white bathroom with two toilets and a sink.,0.981765627861023
7,a bathroom with a sink and a shower.,0.9804978370666504
8,a group of people riding bikes down a city street.,0.9820086359977722
9,a bathroom with a sink and a toilet and a mirror.,0.9503034949302673
10,a group of wooden chairs and a table in a room.,0.7864269018173218
11,a man wearing glasses and a suit and tie.,0.9590017795562744
12,a man standing next to a pile of luggage.,0.9228737950325012
13,a group of motorcycles parked on the side of a building.,0.9362894296646118
14,a white bed with a pillow in front of a television.,0.9092369675636292
15,a man sitting at a table with three oranges and a glass.,0.8277904391288757
16,a bunch of bananas sitting on a table.,0.9267711639404297
17,a wooden bicycle sitting on top of a table.,0.8212772607803345
18,a white airplane parked on the runway at an airport.,0.8889169096946716
19,a view of an airport with a couple of airplanes parked.,0.8172051310539246
20,a small plane sitting on top of a field.,0.892274022102356
21,a motorcycle parked in a dirt field next to a fence.,0.9106158018112183
22,a white dog standing next to a person on a car.,0.9250401258468628
23,a group of traffic lights with a blue sky.,0.9366260170936584
24,a wooden table with chairs and bottles of wine in front of windows.,0.8573638200759888
25,a group of people standing on a city street.,0.7902571558952332
26,a herd of sheep standing in front of a tree.,0.9463895559310913
27,a group of birds flying in the sky.,0.8807461261749268
28,a group of flags on the back of a boat.,0.9252431392669678
29,a group of giraffes standing in a field.,0.9678698182106018
30,a yellow fire hydrant sitting on the side of a building.,0.8891876935958862
31,a couple of birds sitting on top of a wooden bench.,0.7631601691246033
32,a large building with a clock tower on a street sign.,0.8886662721633911
33,a couple of ducks swimming in a body of water.,0.9203440546989441
34,a green and white street signs on a wooden pole.,0.8702260851860046
35,a sheep standing in a field of grass.,0.9830597639083862
36,a couple of women sitting next to each other.,0.9378790855407715
37,a group of signs in front of a building.,0.925687849521637
38,a brown cow standing on the side of a street.,0.8057612180709839
39,a group of elephants sitting on the street.,0.8176164031028748
40,a gray dog eating a banana on a floor.,0.8055089712142944
41,a blue cat laying on top of a wooden table.,0.784712016582489
42,a white horse standing in a field in front of a building.,0.9230218529701233
43,a black cow standing in the grass in a field.,0.9276745915412903
44,a young boy wearing a tie and a brown shirt.,0.8476558923721313
45,a group of elephants standing in a zoo.,0.9123340845108032
46,a large elephant sitting in front of a tree.,0.8695619106292725
47,a bird sitting on the front of a kayak near the water.,0.7908072471618652
48,a group of boats parked in the water.,0.8684214353561401
49,a large elephant walking in a field of grass.,0.885017991065979
50,a couple of girls sitting next to each other.,0.7953081130981445
51,a woman sitting on the floor with a suitcase.,0.8736181855201721
52,a young girl sitting on the ground in a field.,0.8124342560768127
53,a baby sitting on the floor next to a table.,0.9028267860412598
54,a brown dog laying next to a swimming pool.,0.9324808120727539
55,a group of people walking in the rain with umbrellas.,0.9289902448654175
56,a black dog laying on the floor next to a plate of food.,0.9736683964729309
57,a man walking on a beach with a surfboard.,0.8808867931365967
58,a person and two dogs on a dirt road in front of mountains.,0.8435038328170776
59,a close up of a zebra standing in the grass.,0.9754384756088257
60,a zebra standing in the snow in a field.,0.9392451643943787
61,a couple of zebras and other animals grazing in a field.,0.8964495062828064
62,a zebra jumping in the air in a field.,0.8395561575889587
63,a group of toy horses and horses on a table.,0.8296514749526978
64,a person standing next to a horse in front of a car.,0.8847032785415649
65,a man sitting on a plane in front of a building.,0.8015732169151306
66,a woman standing next to a white horse in the snow.,0.9726794958114624
67,a banana and two oranges sitting on a table.,0.9681625366210938
68,a group of children playing baseball on a field.,0.9595937728881836
69,a young boy wearing a bunch of bananas on his head.,0.8774744272232056
70,a young child in a colorful shirt holding a toy banana.,0.7621870040893555
71,a baseball player throwing a ball on a field.,0.9314415454864502
72,a group of plates of food on a table with cans of soda.,0.8507401347160339
73,a man and a little girl skiing down a snow covered slope.,0.9881041646003723
74,a young boy sitting in front of a cake.,0.9493610858917236
75,a woman standing next to two pizza boxes on a sidewalk.,0.8890365362167358
76,a young man doing a trick on a skateboard.,0.889578104019165
77,a couple of young men riding skateboards on a sidewalk.,0.9660002589225769
78,a person sitting on top of a snow covered slope.,0.912476658821106
79,a young girl sitting on a couch with a plate.,0.8398832082748413
80,a young man wearing a blue shirt and a tie.,0.8323563933372498
81,a sandwich sitting on top of a tray of trays of food.,0.8633098602294922
82,a young boy holding a piece of food in his mouth.,0.8220005631446838
83,a group of cookies in a display case.,0.7785594463348389
84,a sandwich and a salad on a white plate.,0.9266406893730164
85,a cup of coffee and a couple of cups on a table.,0.8942212462425232
86,a couple of donuts sitting in a box.,0.9201013445854187
87,a young boy holding a baseball glove in a room.,0.7942488193511963
88,a young boy holding a white suitcase.,0.8267292976379395
89,a young boy kicking a soccer ball on a field.,0.9357315301895142
90,a young man riding a skateboard down a ramp in the snow.,0.8616315126419067
91,a group of men playing soccer on a field.,0.940498948097229
92,a woman sitting at a table with a cake.,0.9608541131019592
93,a baby sitting in a table eating a piece of cake.,0.893706202507019
94,a group of children playing with soccer balls.,0.8998920917510986
95,a man sitting at a table with a pizza.,0.9869331121444702
96,a baby laying on a bed with a toy.,0.8139804005622864
97,a man and a woman laying in a bed.,0.9121426343917847
98,a close up of a pizza on a white plate.,0.9724162817001343
99,a couple of tennis rackets sitting on a floor.,0.93159419298172
100,a baby eating a slice of pizza.,0.9135592579841614
101,a woman sitting in a room holding a tennis racket.,0.8095316886901855
102,a close up of a slice of pizza with a pickle.,0.8646875023841858
103,a brown couch with pillows and remote controls on it.,0.9057742357254028
104,a man eating a slice of pizza with a cell phone.,0.8590707778930664
105,a living room with a table and chairs and a couch.,0.9215899705886841
106,a couple of men sitting at a desk with laptops.,0.8523064851760864
107,a man walking down a street with mountains in the background.,0.8181581497192383
108,a person flying a blue kite in a field.,0.9525172114372253
109,a young girl sitting on a wooden bench.,0.7857040166854858
110,a group of kites flying in the sky.,0.9483850002288818
111,a clock tower on the side of a street.,0.9646689891815186
112,a baseball player swinging a bat at a ball.,0.9546241760253906
113,a baseball player holding a bat on a field.,0.9995313286781311
114,a baseball player holding a bat on a field.,0.9096170663833618
115,a young boy holding a baseball bat on a field.,0.9009091258049011
116,a baseball player holding a bat on a field.,0.9943998456001282
117,a young woman playing with a video game.,0.8219928741455078
118,a person holding a pizza in their hand.,0.9236833453178406
119,a group of people walking down a street.,0.9193239808082581
120,a young boy holding a tennis racket at a ball.,0.8843236565589905
121,a group of people playing a game on the street.,0.8783703446388245
122,a coffee cup sitting on top of a table.,0.9231297373771667
123,a man sitting on a chair with a cell phone.,0.9029642939567566
124,a crowd of people in front of a building with a clock tower.,0.9214840531349182
125,a woman petting a cat sitting on a window sill.,0.8135725855827332
126,a large building with a clock tower on top of it.,0.9824137091636658
127,a group of stuffed animals sitting next to each other.,0.9183858633041382
128,a group of buildings on the side of a street.,0.9226868152618408
129,a doll sitting next to a bunch of white flowers.,0.8984566330909729
130,a bunch of purple flowers sitting on a table.,0.9475442171096802
131,a man in a plaid shirt and tie sitting in a chair.,0.8459388613700867
132,a pair of scissors sitting on top of a surfboard.,0.9045278429985046
133,a group of people sitting at a table.,0.9821562767028809
134,a man standing on a bench with a child.,0.832699716091156
135,a group of people sitting at a table with wine.,0.9043115973472595
136,a man sitting in a kitchen holding a cell phone.,0.8820008039474487
137,a group of people standing around an airport with luggage.,0.9333775043487549
138,a pile of items sitting on a table next to a pot.,0.8235749006271362
139,a woman standing in a kitchen with a dog.,0.9412760734558105
140,a woman standing on a table in a room.,0.9233291149139404
141,a man sitting in a kitchen sitting on a stool.,0.8753812909126282
142,a woman standing next to a dog in a kitchen.,0.9510629177093506
143,a wooden table with pots and pans on it.,0.9143798351287842
144,a girl sitting on a skateboard on a sidewalk.,0.9103350043296814
145,a man riding a bike on top of a sidewalk.,0.8606180548667908
146,a bathroom with a toilet and a sink.,0.9792435169219971
147,a bathroom with a sink and a mirror.,0.9972306489944458
148,a black bathroom with a toilet and a sink.,0.8929107189178467
149,a couple of people riding a motorcycle on a bridge.,0.8545147180557251
150,a white toilet sitting on top of a floor.,0.9306658506393433
151,a group of people standing in front of a building with a clock.,0.9188135862350464
152,a couple of men sitting on motorcycles on a street.,0.9165065884590149
153,a group of people standing in front of an airplane.,0.9851190447807312
154,a red and black snowboard flying in the sky.,0.80413419008255
155,a large airplane flying in the blue sky.,0.8914068937301636
156,a large airplane flying in the blue sky.,0.9465668201446533
157,a red airplane flying in a blue sky.,0.9243370294570923
