0,1,2
0,a man riding a motorcycle with a basket on the back.,0.9946412444114685
1,a close up of a woman with long brown hair.,0.9439631104469299
10,a bathroom with a toilet and a wooden shelf.,0.9923629760742188
100,a young child eating a slice of pizza.,0.9943097233772278
101,a woman standing in a room holding two tennis rackets.,0.9596572518348694
102,a couple of slices of pizza on a wooden cutting board.,0.9306504726409912
103,a brown leather couch with pillows and a table.,0.9519092440605164
104,a young child is brushing his teeth with a toothbrush.,0.9497743248939514
105,a living room with a large window and a book shelf.,0.9944115281105042
106,a couple of men sitting at a desk with computers.,0.9388859272003174
107,a view of the ocean and waves on a beach.,0.8721166849136353
108,a gray sky with trees and a few clouds.,0.955747127532959
109,a man holding a little girl on a swing.,0.9974783658981323
11,a person wearing a black suit and a green tie.,0.9239551424980164
110,a couple of kites flying in the blue sky.,0.9971504807472229
111,a clock on a pole on the side of a street.,0.9905834794044495
112,a baseball player running with a bat on a field.,0.9465961456298828
113,a baseball player holding a bat on a field.,0.9998281598091125
114,a baseball player holding a bat on a field.,0.9992592930793762
115,a close up of a baseball player wearing red and white shoes.,0.9310830235481262
116,a large crowd of people in a stadium.,0.9013388156890869
117,a man is holding a stick in the dark with a light.,0.8791571259498596
118,a pizza sitting on top of a pan on a stove.,0.968584418296814
119,a group of people playing tennis on a tennis court.,0.9808789491653442
12,a couple of men riding on a motorcycle with a car.,0.9757243394851685
120,a man holding a tennis racket on a tennis court.,0.9473147988319397
121,a group of children sitting on the ground in front of a building.,0.9641498327255249
122,three cups sitting on a table with a cup of coffee.,0.943225085735321
123,a man standing in the grass talking on a cell phone.,0.9202117323875427
124,a tall clock tower on top of a building.,0.9422247409820557
125,a woman wearing glasses is talking on a cell phone.,0.8641196489334106
126,a large building with trees in front of it.,0.9949906468391418
127,a group of stuffed animals sitting on a bed.,0.922751784324646
128,a building with a clock tower on top of it.,0.9974931478500366
129,a close up of a white flower on a green plant.,0.8928995132446289
13,a row of motorcycles parked on the side of a street.,0.9963560104370117
130,a bunch of purple flowers in front of a wall.,0.8916103839874268
131,a man holding a large pair of scissors.,0.9807053804397583
132,a pair of scissors and markers on a table.,0.8691617250442505
133,a group of people sitting at a table.,0.9985495209693909
134,a group of people standing around a table with wine glasses.,0.9497392773628235
135,a group of people sitting around a table with wine bottles.,0.971930742263794
136,a young man sitting on a chair in a room.,0.9215015769004822
137,a person pulling a red suitcase and a bag.,0.9436030387878418
138,a bunch of food on a kitchen counter.,0.8663663864135742
139,a woman standing in a kitchen with a dog.,0.9996230006217957
14,a television is sitting on a stand next to a curtain.,0.9003794193267822
140,a black stove with a tea kettle on top of it.,0.9308338761329651
141,a man sitting at a table in a room.,0.9538760781288147
142,a man standing in a kitchen next to a small dog.,0.9610071778297424
143,a wooden table with knives and utensils hanging from it.,0.859318196773529
144,a group of people standing around looking at their cell phones.,0.9890417456626892
145,a close up of a cat face made out of white fabric.,0.9080065488815308
146,a bathroom with a toilet and a light.,0.9228482246398926
147,a bathroom with two towels hanging on a rack.,0.9260503053665161
148,a bathroom with a toilet and a shower.,0.9555788636207581
149,a couple of people riding on a scooter on a highway.,0.9507489800453186
15,a red candle in front of a picture frame.,0.9536653161048889
150,a white toilet sitting on top of a table.,0.9893271327018738
151,a large clock on the side of a building.,0.9780738949775696
152,a couple of men sitting on motorcycles on the street.,0.9215715527534485
153,a group of people walking around two planes on the runway.,0.9268045425415039
154,a red plane flying through a blue sky with smoke.,0.9338538646697998
155,a large white airplane flying in the blue sky.,0.9255601763725281
156,a red and white plane flying in the sky.,0.953064501285553
157,a red airplane flying through a blue sky.,0.965239405632019
158,a group of sheep grazing on a beach.,0.9952701926231384
159,a giraffe standing in a field next to a tree.,0.9158770442008972
16,a bunch of ripe bananas sitting on top of a table.,0.92612224817276
160,a close up of a giraffe with a white background.,0.9966157078742981
161,a red traffic light in front of a city street.,0.955962598323822
162,a street at night with traffic lights and a building.,0.9425414800643921
163,two giraffes standing next to a fence.,0.9991075396537781
164,a giraffe eating hay from a feeder in a forest.,0.9472314119338989
165,a couple of giraffes standing in a field with a bus.,0.9985455870628357
166,a couple of green benches next to a brick wall.,0.9423406720161438
167,a group of sheep standing in a field of grass.,0.9665027856826782
168,a view of the ocean with mountains in the background.,0.9621390104293823
169,a giraffe standing in the dirt next to a building.,0.9480854868888855
17,a motorcycle parked in front of a shelf of wine.,0.883404552936554
170,a couple of ducks swimming in the water.,0.999439537525177
171,two giraffes standing next to a wooden fence.,0.9653028249740601
172,a giraffe standing next to a pole.,0.9784033298492432
173,a red and white street sign next to a traffic light.,0.9273011684417725
174,a giraffe is eating grass in a field.,0.9290681481361389
175,a couple of giraffes standing next to a pole.,0.9857295155525208
176,a large herd of sheep in a field.,0.9529703855514526
177,a herd of sheep grazing in a field.,0.9951322078704834
178,a view of trees and mountains in the background.,0.857099175453186
179,a animal in the back of a truck.,0.8352065086364746
18,a large airplane is parked on the runway at an airport.,0.9384483098983765
180,a view of a train station with cars and a clock.,0.8501880764961243
181,a red train is sitting on the tracks.,0.922776997089386
182,a stop sign and street signs covered in snow.,0.9489714503288269
183,a red and yellow train at a train station.,0.998031735420227
184,a red stop sign sitting next to a wooden pole.,0.9962599277496338
185,an orange cat sitting on top of two red suitcases.,0.87297523021698
186,a black and white cat sitting in front of a window.,0.9769546985626221
187,a red fire truck with toys on it.,0.9094464778900146
188,a group of people posing for a picture.,0.9628421664237976
189,a white dog wearing a tie.,0.89053875207901
19,a view of an airport with planes parked at the gate.,0.8685517311096191
190,a close up of a boat on the water.,0.9566977620124817
191,a group of boats are docked at a dock.,0.861309826374054
192,a man and a woman posing for a picture.,0.9254369735717773
193,a couple of people walking in the rain with umbrellas.,0.9945093393325806
194,a cat laying in a bathroom sink.,0.9999271035194397
195,a couple of cats sleeping on a pile of towels.,0.9939833879470825
196,a man sitting on a couch with a cat and a laptop.,0.9947383999824524
197,a man standing next to an elephant.,0.9777992367744446
198,a dog jumping in the air to catch a frisbee.,0.9779578447341919
199,a couple of dogs playing with a toy in the snow.,0.9757355451583862
2,a shadow of a pole on a street next to a road.,0.9462534785270691
20,a blue and yellow plane is sitting in the grass.,0.9112514853477478
200,a cell phone sitting on top of a black case.,0.9566808938980103
201,a group of suitcases on display in a case.,0.8371842503547668
202,a blurry photo of trees in the background.,0.8714211583137512
203,a couple of birds flying over a field of grass.,0.9625410437583923
204,a person standing on a lush green field of grass.,0.8643571138381958
205,a couple of zebras and a gazelle in a field.,0.9471007585525513
206,a herd of zebras standing in a field.,0.9684449434280396
207,a zebra standing on a dirt road next to a wall.,0.9382895827293396
208,a brown horse walking through a forest with trees.,0.9398700594902039
209,a statue of a horse on top of a building.,0.9543834924697876
21,a motorcycle parked next to a fence with a herd of sheep.,0.9475851655006409
210,a bunch of bananas in a bag.,0.9781318306922913
211,a wave is in the water on a body of water.,0.8632846474647522
212,a woman is skiing down a snow covered slope.,0.9795966744422913
213,a pile of oranges sitting on top of each other.,0.9985372424125671
214,a bunch of oranges sitting on top of each other.,0.9436625242233276
215,a woman is skiing down a snow covered slope.,0.9861049652099609
216,a person running on a field with a baseball bat.,0.905225932598114
217,a couple of people riding skis down a snow covered slope.,0.9335767030715942
218,a person riding a skateboard on a sidewalk.,0.9866318106651306
219,a woman cross country skiing in the snow.,0.9910839200019836
22,a man and a woman sitting on a bench with a white dog.,0.9976604580879211
220,a woman is skiing down a snow covered slope.,0.993884265422821
221,a person riding a bike with a skateboard on the back.,0.9480371475219727
222,a green tray filled with fruits and vegetables on a table.,0.8680223822593689
223,a wooden table topped with bowls of food and plates.,0.9844963550567627
224,a group of people on skis in the snow.,0.9831897616386414
225,a man is eating two hot dogs in his mouth.,0.9863279461860657
226,a person is flying through the air on a ski lift.,0.8417776226997375
227,a chocolate donut sitting on a tray with a cup of coffee.,0.9620044231414795
228,a white bowl of food next to a table.,0.8381523489952087
229,a bowl of ice cream and a spoon on a table.,0.9429714679718018
23,a group of traffic lights on a pole.,0.9954736232757568
230,a piece of cake on a white plate.,0.9476308226585388
231,a man sleeping in bed with two cats.,0.9620638489723206
232,a bedroom with a bed and posters on the wall.,0.9830417633056641
233,a person cutting a birthday cake on a table.,0.9189841151237488
234,a woman is holding a cake in a kitchen.,0.9546891450881958
235,a couple of women holding up a cake.,0.9318102598190308
236,two women standing next to each other holding a picture.,0.9557797908782959
237,a man is riding a paddle board in the water.,0.9169058203697205
238,a group of people standing on a beach with surfboards.,0.929110050201416
239,a pizza sitting on top of a metal pan.,0.9417295455932617
24,a room with lots of large windows and trees.,0.813483476638794
240,a man holding a tennis racket on a tennis court.,0.9402961730957031
241,a close up of a pizza on a plate.,0.9653619527816772
242,a slice of pizza sitting on a black pan.,0.9187502264976501
243,a group of people sitting at a table with pizza.,0.9574387669563293
244,a man holding a tennis racket on a court.,0.9486902952194214
245,a black cat sitting on a couch in a living room.,0.9819862246513367
246,two young boys playing a video game in a living room.,0.9987947940826416
247,a man standing next to a net on a fence.,0.8989374041557312
248,a desk with two computer monitors and a laptop on it.,0.9389773011207581
249,a living room and dining room with a table and chairs.,0.9628597497940063
25,a group of people playing in a park.,0.9245138168334961
250,a tree in front of a building with a street.,0.901122510433197
251,a baseball player throwing a ball on a field.,0.9994354248046875
252,a baseball player swinging a bat at a ball.,0.9997946619987488
253,a large clock on the side of a building.,0.9556735754013062
254,a person with ear buds in his ear laying in a car.,0.8104546666145325
255,a laptop computer sitting on top of a table.,0.9999513626098633
256,a person holding a cell phone in their hand.,0.9993137121200562
257,a laptop computer sitting on top of a table next to a chair.,0.9957564473152161
258,a person is taking a plate of food out of an oven.,0.9381624460220337
259,a little girl is playing with a hair dryer.,0.9834760427474976
26,a wooden building with two chairs on top of it.,0.9136112332344055
260,a couple of plants growing in a potted plant.,0.8399302959442139
261,two young boys sitting next to each other holding a teddy bear.,0.9441089630126953
262,a woman sitting at a table in a restaurant.,0.9895563721656799
263,a kitchen counter with a stove and a counter top.,0.8832431435585022
264,a laptop computer sitting on top of a wooden table.,0.9995666742324829
265,a kitchen with white cabinets and a microwave.,0.954135537147522
266,a metal pipe is attached to a wall.,0.8678786754608154
267,a white toilet in a bathroom with a window.,0.9779665470123291
268,a bathroom with a tub and a toilet and a sink.,0.9284984469413757
269,a yellow bathroom with a sink and a washing machine.,0.935139536857605
27,a group of birds flying in the sky.,0.9765468239784241
270,a small bathroom with a tub and towels on the floor.,0.9247835278511047
271,a black cat sitting in front of a sink.,0.8717417120933533
272,a dog sitting in the passenger seat of a car.,0.968000054359436
273,a busy city street filled with lots of traffic.,0.9895636439323425
274,a white toilet in a bathroom with a wall.,0.9583160877227783
275,a white bathroom with a sink and a toilet.,0.9265230894088745
276,a cat is standing in a toilet looking into the water.,0.9146996736526489
277,a black and white cat sitting on a green blanket.,0.9924440383911133
278,a bunch of oranges in a white bowl.,0.9709774255752563
279,a couple of planes flying in the blue sky.,0.8971596360206604
28,a swan is swimming in a pond next to a boat.,0.9214572310447693
280,a close up of the top of a tree with leaves.,0.9575824737548828
281,a large airplane is flying in the sky.,0.9820730686187744
282,a bird sitting on the back of a giraffe.,0.9187114834785461
283,a red and white airplane flying over a city.,0.8242005705833435
284,a large airplane flying in the sky over some tall buildings.,0.9150707721710205
285,a giraffe standing in a field of rocks.,0.9107044339179993
286,a couple of green traffic lights on a street.,0.9402255415916443
287,a blue box sitting on the ground near some benches.,0.9563709497451782
288,a traffic light with a green light on a street.,0.9966691136360168
289,a large herd of sheep grazing on the side of a road.,0.9676541686058044
29,a couple of giraffes grazing in a field of trees.,0.9147056341171265
290,a woman petting a sheep in a field.,0.9448077082633972
291,a large bird flying over a field of grass.,0.9272980093955994
292,a woman sitting in a boat on the water.,0.999462902545929
293,a man riding an elephant in a parade.,0.9328012466430664
294,a man sitting on a bed with a man laying on it.,0.9459441900253296
295,a blue train car with two windows on it.,0.9495972990989685
